"sim","rank","abund","nparts","s0","n0"
29,2,38,"1850",3,149
29,3,84,"1850",3,149
30,1,21,"1850",3,149
30,2,50,"1850",3,149
30,3,78,"1850",3,149
31,1,12,"1850",3,149
31,2,52,"1850",3,149
31,3,85,"1850",3,149
32,1,8,"1850",3,149
32,2,68,"1850",3,149
32,3,73,"1850",3,149
33,1,18,"1850",3,149
33,2,38,"1850",3,149
33,3,93,"1850",3,149
35,1,11,"1850",3,149
35,2,35,"1850",3,149
35,3,103,"1850",3,149
36,1,1,"1850",3,149
36,2,12,"1850",3,149
36,3,136,"1850",3,149
37,1,10,"1850",3,149
37,2,41,"1850",3,149
37,3,98,"1850",3,149
38,1,28,"1850",3,149
38,2,46,"1850",3,149
38,3,75,"1850",3,149
39,1,35,"1850",3,149
39,2,57,"1850",3,149
39,3,57,"1850",3,149
40,1,4,"1850",3,149
40,2,69,"1850",3,149
40,3,76,"1850",3,149
41,1,1,"1850",3,149
41,2,1,"1850",3,149
41,3,147,"1850",3,149
42,1,16,"1850",3,149
42,2,38,"1850",3,149
42,3,95,"1850",3,149
43,1,1,"1850",3,149
43,2,26,"1850",3,149
43,3,122,"1850",3,149
44,1,44,"1850",3,149
44,2,49,"1850",3,149
44,3,56,"1850",3,149
45,1,26,"1850",3,149
45,2,35,"1850",3,149
45,3,88,"1850",3,149
46,1,20,"1850",3,149
46,2,54,"1850",3,149
46,3,75,"1850",3,149
47,1,24,"1850",3,149
47,2,37,"1850",3,149
47,3,88,"1850",3,149
48,1,27,"1850",3,149
48,2,37,"1850",3,149
48,3,85,"1850",3,149
49,1,30,"1850",3,149
49,2,58,"1850",3,149
49,3,61,"1850",3,149
50,1,28,"1850",3,149
50,2,59,"1850",3,149
50,3,62,"1850",3,149
51,1,14,"1850",3,149
51,2,39,"1850",3,149
51,3,96,"1850",3,149
52,1,39,"1850",3,149
52,2,42,"1850",3,149
52,3,68,"1850",3,149
53,1,10,"1850",3,149
53,2,20,"1850",3,149
53,3,119,"1850",3,149
54,1,36,"1850",3,149
54,2,47,"1850",3,149
54,3,66,"1850",3,149
55,1,31,"1850",3,149
55,2,44,"1850",3,149
55,3,74,"1850",3,149
56,1,36,"1850",3,149
56,2,48,"1850",3,149
56,3,65,"1850",3,149
57,1,6,"1850",3,149
57,2,56,"1850",3,149
57,3,87,"1850",3,149
58,1,13,"1850",3,149
58,2,49,"1850",3,149
58,3,87,"1850",3,149
59,1,40,"1850",3,149
59,2,48,"1850",3,149
59,3,61,"1850",3,149
60,1,2,"1850",3,149
60,2,37,"1850",3,149
60,3,110,"1850",3,149
61,1,36,"1850",3,149
61,2,37,"1850",3,149
61,3,76,"1850",3,149
62,1,29,"1850",3,149
62,2,38,"1850",3,149
62,3,82,"1850",3,149
63,1,13,"1850",3,149
63,2,48,"1850",3,149
63,3,88,"1850",3,149
64,1,15,"1850",3,149
64,2,31,"1850",3,149
64,3,103,"1850",3,149
65,1,2,"1850",3,149
65,2,22,"1850",3,149
65,3,125,"1850",3,149
66,1,4,"1850",3,149
66,2,27,"1850",3,149
66,3,118,"1850",3,149
67,1,1,"1850",3,149
67,2,38,"1850",3,149
67,3,110,"1850",3,149
68,1,25,"1850",3,149
68,2,62,"1850",3,149
68,3,62,"1850",3,149
69,1,2,"1850",3,149
69,2,43,"1850",3,149
69,3,104,"1850",3,149
70,1,15,"1850",3,149
70,2,51,"1850",3,149
70,3,83,"1850",3,149
71,1,5,"1850",3,149
71,2,60,"1850",3,149
71,3,84,"1850",3,149
72,1,32,"1850",3,149
72,2,58,"1850",3,149
72,3,59,"1850",3,149
73,1,25,"1850",3,149
73,2,55,"1850",3,149
73,3,69,"1850",3,149
74,1,16,"1850",3,149
74,2,20,"1850",3,149
74,3,113,"1850",3,149
75,1,16,"1850",3,149
75,2,56,"1850",3,149
75,3,77,"1850",3,149
76,1,14,"1850",3,149
76,2,52,"1850",3,149
76,3,83,"1850",3,149
77,1,9,"1850",3,149
77,2,25,"1850",3,149
77,3,115,"1850",3,149
78,1,5,"1850",3,149
78,2,11,"1850",3,149
78,3,133,"1850",3,149
80,1,16,"1850",3,149
80,2,30,"1850",3,149
80,3,103,"1850",3,149
81,1,22,"1850",3,149
81,2,39,"1850",3,149
81,3,88,"1850",3,149
82,1,12,"1850",3,149
82,2,33,"1850",3,149
82,3,104,"1850",3,149
83,1,3,"1850",3,149
83,2,24,"1850",3,149
83,3,122,"1850",3,149
84,1,12,"1850",3,149
84,2,49,"1850",3,149
84,3,88,"1850",3,149
85,1,11,"1850",3,149
85,2,44,"1850",3,149
85,3,94,"1850",3,149
86,1,18,"1850",3,149
86,2,59,"1850",3,149
86,3,72,"1850",3,149
87,1,35,"1850",3,149
87,2,36,"1850",3,149
87,3,78,"1850",3,149
88,1,11,"1850",3,149
88,2,59,"1850",3,149
88,3,79,"1850",3,149
89,1,27,"1850",3,149
89,2,30,"1850",3,149
89,3,92,"1850",3,149
90,1,15,"1850",3,149
90,2,42,"1850",3,149
90,3,92,"1850",3,149
91,1,1,"1850",3,149
91,2,55,"1850",3,149
91,3,93,"1850",3,149
92,1,13,"1850",3,149
92,2,16,"1850",3,149
92,3,120,"1850",3,149
93,1,14,"1850",3,149
93,2,18,"1850",3,149
93,3,117,"1850",3,149
94,1,18,"1850",3,149
94,2,44,"1850",3,149
94,3,87,"1850",3,149
95,1,4,"1850",3,149
95,2,67,"1850",3,149
95,3,78,"1850",3,149
96,1,10,"1850",3,149
96,2,44,"1850",3,149
96,3,95,"1850",3,149
97,1,31,"1850",3,149
97,2,45,"1850",3,149
97,3,73,"1850",3,149
98,1,33,"1850",3,149
98,2,48,"1850",3,149
98,3,68,"1850",3,149
99,1,19,"1850",3,149
99,2,53,"1850",3,149
99,3,77,"1850",3,149
100,1,23,"1850",3,149
100,2,28,"1850",3,149
100,3,98,"1850",3,149
101,1,12,"1850",3,149
101,2,35,"1850",3,149
101,3,102,"1850",3,149
102,1,6,"1850",3,149
102,2,64,"1850",3,149
102,3,79,"1850",3,149
103,1,14,"1850",3,149
103,2,50,"1850",3,149
103,3,85,"1850",3,149
104,1,21,"1850",3,149
104,2,63,"1850",3,149
104,3,65,"1850",3,149
105,1,24,"1850",3,149
105,2,47,"1850",3,149
105,3,78,"1850",3,149
106,1,35,"1850",3,149
106,2,44,"1850",3,149
106,3,70,"1850",3,149
107,1,21,"1850",3,149
107,2,44,"1850",3,149
107,3,84,"1850",3,149
108,1,14,"1850",3,149
108,2,66,"1850",3,149
108,3,69,"1850",3,149
109,1,8,"1850",3,149
109,2,22,"1850",3,149
109,3,119,"1850",3,149
111,1,23,"1850",3,149
111,2,29,"1850",3,149
111,3,97,"1850",3,149
113,1,7,"1850",3,149
113,2,16,"1850",3,149
113,3,126,"1850",3,149
114,1,42,"1850",3,149
114,2,44,"1850",3,149
114,3,63,"1850",3,149
115,1,31,"1850",3,149
115,2,58,"1850",3,149
115,3,60,"1850",3,149
117,1,15,"1850",3,149
117,2,46,"1850",3,149
117,3,88,"1850",3,149
118,1,10,"1850",3,149
118,2,12,"1850",3,149
118,3,127,"1850",3,149
119,1,30,"1850",3,149
119,2,59,"1850",3,149
119,3,60,"1850",3,149
120,1,14,"1850",3,149
120,2,59,"1850",3,149
120,3,76,"1850",3,149
121,1,5,"1850",3,149
121,2,50,"1850",3,149
121,3,94,"1850",3,149
123,1,44,"1850",3,149
123,2,45,"1850",3,149
123,3,60,"1850",3,149
124,1,12,"1850",3,149
124,2,15,"1850",3,149
124,3,122,"1850",3,149
126,1,20,"1850",3,149
126,2,43,"1850",3,149
126,3,86,"1850",3,149
127,1,25,"1850",3,149
127,2,38,"1850",3,149
127,3,86,"1850",3,149
128,1,2,"1850",3,149
128,2,68,"1850",3,149
128,3,79,"1850",3,149
129,1,8,"1850",3,149
129,2,58,"1850",3,149
129,3,83,"1850",3,149
130,1,14,"1850",3,149
130,2,37,"1850",3,149
130,3,98,"1850",3,149
131,1,7,"1850",3,149
131,2,20,"1850",3,149
131,3,122,"1850",3,149
132,1,33,"1850",3,149
132,2,53,"1850",3,149
132,3,63,"1850",3,149
133,1,25,"1850",3,149
133,2,31,"1850",3,149
133,3,93,"1850",3,149
134,1,4,"1850",3,149
134,2,50,"1850",3,149
134,3,95,"1850",3,149
135,1,12,"1850",3,149
135,2,38,"1850",3,149
135,3,99,"1850",3,149
136,1,9,"1850",3,149
136,2,60,"1850",3,149
136,3,80,"1850",3,149
137,1,23,"1850",3,149
137,2,60,"1850",3,149
137,3,66,"1850",3,149
139,1,4,"1850",3,149
139,2,29,"1850",3,149
139,3,116,"1850",3,149
141,1,18,"1850",3,149
141,2,62,"1850",3,149
141,3,69,"1850",3,149
142,1,3,"1850",3,149
142,2,57,"1850",3,149
142,3,89,"1850",3,149
143,1,2,"1850",3,149
143,2,27,"1850",3,149
143,3,120,"1850",3,149
144,1,18,"1850",3,149
144,2,26,"1850",3,149
144,3,105,"1850",3,149
145,1,32,"1850",3,149
145,2,52,"1850",3,149
145,3,65,"1850",3,149
146,1,10,"1850",3,149
146,2,35,"1850",3,149
146,3,104,"1850",3,149
147,1,22,"1850",3,149
147,2,53,"1850",3,149
147,3,74,"1850",3,149
148,1,16,"1850",3,149
148,2,59,"1850",3,149
148,3,74,"1850",3,149
149,1,10,"1850",3,149
149,2,69,"1850",3,149
149,3,70,"1850",3,149
150,1,11,"1850",3,149
150,2,31,"1850",3,149
150,3,107,"1850",3,149
151,1,11,"1850",3,149
151,2,40,"1850",3,149
151,3,98,"1850",3,149
152,1,17,"1850",3,149
152,2,57,"1850",3,149
152,3,75,"1850",3,149
154,1,29,"1850",3,149
154,2,50,"1850",3,149
154,3,70,"1850",3,149
155,1,1,"1850",3,149
155,2,34,"1850",3,149
155,3,114,"1850",3,149
156,1,10,"1850",3,149
156,2,34,"1850",3,149
156,3,105,"1850",3,149
157,1,18,"1850",3,149
157,2,21,"1850",3,149
157,3,110,"1850",3,149
158,1,11,"1850",3,149
158,2,16,"1850",3,149
158,3,122,"1850",3,149
161,1,34,"1850",3,149
161,2,39,"1850",3,149
161,3,76,"1850",3,149
162,1,4,"1850",3,149
162,2,61,"1850",3,149
162,3,84,"1850",3,149
163,1,23,"1850",3,149
163,2,49,"1850",3,149
163,3,77,"1850",3,149
164,1,8,"1850",3,149
164,2,23,"1850",3,149
164,3,118,"1850",3,149
165,1,2,"1850",3,149
165,2,11,"1850",3,149
165,3,136,"1850",3,149
166,1,42,"1850",3,149
166,2,48,"1850",3,149
166,3,59,"1850",3,149
167,1,6,"1850",3,149
167,2,61,"1850",3,149
167,3,82,"1850",3,149
168,1,9,"1850",3,149
168,2,61,"1850",3,149
168,3,79,"1850",3,149
169,1,10,"1850",3,149
169,2,55,"1850",3,149
169,3,84,"1850",3,149
170,1,1,"1850",3,149
170,2,7,"1850",3,149
170,3,141,"1850",3,149
171,1,36,"1850",3,149
171,2,46,"1850",3,149
171,3,67,"1850",3,149
172,1,8,"1850",3,149
172,2,30,"1850",3,149
172,3,111,"1850",3,149
173,1,11,"1850",3,149
173,2,29,"1850",3,149
173,3,109,"1850",3,149
174,1,32,"1850",3,149
174,2,33,"1850",3,149
174,3,84,"1850",3,149
175,1,9,"1850",3,149
175,2,45,"1850",3,149
175,3,95,"1850",3,149
176,1,4,"1850",3,149
176,2,16,"1850",3,149
176,3,129,"1850",3,149
177,1,12,"1850",3,149
177,2,25,"1850",3,149
177,3,112,"1850",3,149
178,1,8,"1850",3,149
178,2,49,"1850",3,149
178,3,92,"1850",3,149
179,1,7,"1850",3,149
179,2,27,"1850",3,149
179,3,115,"1850",3,149
180,1,21,"1850",3,149
180,2,57,"1850",3,149
180,3,71,"1850",3,149
181,1,10,"1850",3,149
181,2,42,"1850",3,149
181,3,97,"1850",3,149
182,1,15,"1850",3,149
182,2,27,"1850",3,149
182,3,107,"1850",3,149
183,1,1,"1850",3,149
183,2,43,"1850",3,149
183,3,105,"1850",3,149
184,1,23,"1850",3,149
184,2,43,"1850",3,149
184,3,83,"1850",3,149
185,1,16,"1850",3,149
185,2,17,"1850",3,149
185,3,116,"1850",3,149
186,1,30,"1850",3,149
186,2,36,"1850",3,149
186,3,83,"1850",3,149
187,1,31,"1850",3,149
187,2,46,"1850",3,149
187,3,72,"1850",3,149
188,1,34,"1850",3,149
188,2,34,"1850",3,149
188,3,81,"1850",3,149
189,1,11,"1850",3,149
189,2,46,"1850",3,149
189,3,92,"1850",3,149
190,1,3,"1850",3,149
190,2,46,"1850",3,149
190,3,100,"1850",3,149
191,1,47,"1850",3,149
191,2,48,"1850",3,149
191,3,54,"1850",3,149
192,1,2,"1850",3,149
192,2,62,"1850",3,149
192,3,85,"1850",3,149
193,1,10,"1850",3,149
193,2,31,"1850",3,149
193,3,108,"1850",3,149
194,1,36,"1850",3,149
194,2,42,"1850",3,149
194,3,71,"1850",3,149
195,1,31,"1850",3,149
195,2,34,"1850",3,149
195,3,84,"1850",3,149
196,1,12,"1850",3,149
196,2,19,"1850",3,149
196,3,118,"1850",3,149
197,1,8,"1850",3,149
197,2,39,"1850",3,149
197,3,102,"1850",3,149
198,1,30,"1850",3,149
198,2,53,"1850",3,149
198,3,66,"1850",3,149
199,1,21,"1850",3,149
199,2,36,"1850",3,149
199,3,92,"1850",3,149
200,1,39,"1850",3,149
200,2,39,"1850",3,149
200,3,71,"1850",3,149
201,1,17,"1850",3,149
201,2,36,"1850",3,149
201,3,96,"1850",3,149
202,1,36,"1850",3,149
202,2,55,"1850",3,149
202,3,58,"1850",3,149
203,1,10,"1850",3,149
203,2,18,"1850",3,149
203,3,121,"1850",3,149
204,1,6,"1850",3,149
204,2,59,"1850",3,149
204,3,84,"1850",3,149
206,1,7,"1850",3,149
206,2,30,"1850",3,149
206,3,112,"1850",3,149
208,1,8,"1850",3,149
208,2,52,"1850",3,149
208,3,89,"1850",3,149
209,1,8,"1850",3,149
209,2,15,"1850",3,149
209,3,126,"1850",3,149
211,1,17,"1850",3,149
211,2,22,"1850",3,149
211,3,110,"1850",3,149
212,1,27,"1850",3,149
212,2,49,"1850",3,149
212,3,73,"1850",3,149
213,1,3,"1850",3,149
213,2,70,"1850",3,149
213,3,76,"1850",3,149
214,1,6,"1850",3,149
214,2,65,"1850",3,149
214,3,78,"1850",3,149
215,1,26,"1850",3,149
215,2,55,"1850",3,149
215,3,68,"1850",3,149
217,1,24,"1850",3,149
217,2,48,"1850",3,149
217,3,77,"1850",3,149
218,1,3,"1850",3,149
218,2,60,"1850",3,149
218,3,86,"1850",3,149
219,1,10,"1850",3,149
219,2,40,"1850",3,149
219,3,99,"1850",3,149
220,1,14,"1850",3,149
220,2,49,"1850",3,149
220,3,86,"1850",3,149
221,1,20,"1850",3,149
221,2,31,"1850",3,149
221,3,98,"1850",3,149
222,1,4,"1850",3,149
222,2,18,"1850",3,149
222,3,127,"1850",3,149
223,1,2,"1850",3,149
223,2,19,"1850",3,149
223,3,128,"1850",3,149
225,1,24,"1850",3,149
225,2,43,"1850",3,149
225,3,82,"1850",3,149
226,1,9,"1850",3,149
226,2,69,"1850",3,149
226,3,71,"1850",3,149
227,1,17,"1850",3,149
227,2,52,"1850",3,149
227,3,80,"1850",3,149
228,1,13,"1850",3,149
228,2,29,"1850",3,149
228,3,107,"1850",3,149
230,1,32,"1850",3,149
230,2,34,"1850",3,149
230,3,83,"1850",3,149
231,1,18,"1850",3,149
231,2,52,"1850",3,149
231,3,79,"1850",3,149
232,1,28,"1850",3,149
232,2,53,"1850",3,149
232,3,68,"1850",3,149
233,1,16,"1850",3,149
233,2,54,"1850",3,149
233,3,79,"1850",3,149
234,1,3,"1850",3,149
234,2,56,"1850",3,149
234,3,90,"1850",3,149
235,1,3,"1850",3,149
235,2,38,"1850",3,149
235,3,108,"1850",3,149
236,1,12,"1850",3,149
236,2,44,"1850",3,149
236,3,93,"1850",3,149
237,1,17,"1850",3,149
237,2,40,"1850",3,149
237,3,92,"1850",3,149
238,1,7,"1850",3,149
238,2,38,"1850",3,149
238,3,104,"1850",3,149
240,1,30,"1850",3,149
240,2,56,"1850",3,149
240,3,63,"1850",3,149
241,1,16,"1850",3,149
241,2,42,"1850",3,149
241,3,91,"1850",3,149
242,1,22,"1850",3,149
242,2,35,"1850",3,149
242,3,92,"1850",3,149
243,1,9,"1850",3,149
243,2,56,"1850",3,149
243,3,84,"1850",3,149
244,1,5,"1850",3,149
244,2,34,"1850",3,149
244,3,110,"1850",3,149
245,1,33,"1850",3,149
245,2,57,"1850",3,149
245,3,59,"1850",3,149
247,1,19,"1850",3,149
247,2,62,"1850",3,149
247,3,68,"1850",3,149
249,1,12,"1850",3,149
249,2,65,"1850",3,149
249,3,72,"1850",3,149
250,1,17,"1850",3,149
250,2,31,"1850",3,149
250,3,101,"1850",3,149
251,1,7,"1850",3,149
251,2,22,"1850",3,149
251,3,120,"1850",3,149
252,1,10,"1850",3,149
252,2,16,"1850",3,149
252,3,123,"1850",3,149
253,1,31,"1850",3,149
253,2,32,"1850",3,149
253,3,86,"1850",3,149
254,1,15,"1850",3,149
254,2,38,"1850",3,149
254,3,96,"1850",3,149
255,1,4,"1850",3,149
255,2,54,"1850",3,149
255,3,91,"1850",3,149
256,1,4,"1850",3,149
256,2,36,"1850",3,149
256,3,109,"1850",3,149
257,1,8,"1850",3,149
257,2,56,"1850",3,149
257,3,85,"1850",3,149
258,1,5,"1850",3,149
258,2,45,"1850",3,149
258,3,99,"1850",3,149
259,1,10,"1850",3,149
259,2,38,"1850",3,149
259,3,101,"1850",3,149
260,1,29,"1850",3,149
260,2,55,"1850",3,149
260,3,65,"1850",3,149
261,1,13,"1850",3,149
261,2,58,"1850",3,149
261,3,78,"1850",3,149
262,1,33,"1850",3,149
262,2,39,"1850",3,149
262,3,77,"1850",3,149
263,1,16,"1850",3,149
263,2,25,"1850",3,149
263,3,108,"1850",3,149
265,1,37,"1850",3,149
265,2,52,"1850",3,149
265,3,60,"1850",3,149
267,1,39,"1850",3,149
267,2,55,"1850",3,149
267,3,55,"1850",3,149
268,1,27,"1850",3,149
268,2,50,"1850",3,149
268,3,72,"1850",3,149
271,1,6,"1850",3,149
271,2,34,"1850",3,149
271,3,109,"1850",3,149
272,1,10,"1850",3,149
272,2,32,"1850",3,149
272,3,107,"1850",3,149
273,1,4,"1850",3,149
273,2,19,"1850",3,149
273,3,126,"1850",3,149
274,1,7,"1850",3,149
274,2,54,"1850",3,149
274,3,88,"1850",3,149
275,1,21,"1850",3,149
275,2,47,"1850",3,149
275,3,81,"1850",3,149
276,1,5,"1850",3,149
276,2,51,"1850",3,149
276,3,93,"1850",3,149
277,1,12,"1850",3,149
277,2,50,"1850",3,149
277,3,87,"1850",3,149
278,1,6,"1850",3,149
278,2,49,"1850",3,149
278,3,94,"1850",3,149
281,1,2,"1850",3,149
281,2,35,"1850",3,149
281,3,112,"1850",3,149
282,1,1,"1850",3,149
282,2,6,"1850",3,149
282,3,142,"1850",3,149
283,1,5,"1850",3,149
283,2,37,"1850",3,149
283,3,107,"1850",3,149
284,1,32,"1850",3,149
284,2,47,"1850",3,149
284,3,70,"1850",3,149
285,1,6,"1850",3,149
285,2,20,"1850",3,149
285,3,123,"1850",3,149
286,1,23,"1850",3,149
286,2,30,"1850",3,149
286,3,96,"1850",3,149
287,1,5,"1850",3,149
287,2,5,"1850",3,149
287,3,139,"1850",3,149
288,1,20,"1850",3,149
288,2,20,"1850",3,149
288,3,109,"1850",3,149
289,1,26,"1850",3,149
289,2,61,"1850",3,149
289,3,62,"1850",3,149
290,1,22,"1850",3,149
290,2,26,"1850",3,149
290,3,101,"1850",3,149
291,1,25,"1850",3,149
291,2,48,"1850",3,149
291,3,76,"1850",3,149
292,1,18,"1850",3,149
292,2,33,"1850",3,149
292,3,98,"1850",3,149
293,1,39,"1850",3,149
293,2,51,"1850",3,149
293,3,59,"1850",3,149
294,1,25,"1850",3,149
294,2,40,"1850",3,149
294,3,84,"1850",3,149
296,1,9,"1850",3,149
296,2,41,"1850",3,149
296,3,99,"1850",3,149
297,1,5,"1850",3,149
297,2,57,"1850",3,149
297,3,87,"1850",3,149
299,1,19,"1850",3,149
299,2,51,"1850",3,149
299,3,79,"1850",3,149
300,1,9,"1850",3,149
300,2,47,"1850",3,149
300,3,93,"1850",3,149
301,1,24,"1850",3,149
301,2,38,"1850",3,149
301,3,87,"1850",3,149
302,1,41,"1850",3,149
302,2,52,"1850",3,149
302,3,56,"1850",3,149
303,1,17,"1850",3,149
303,2,28,"1850",3,149
303,3,104,"1850",3,149
304,1,41,"1850",3,149
304,2,41,"1850",3,149
304,3,67,"1850",3,149
305,1,21,"1850",3,149
305,2,56,"1850",3,149
305,3,72,"1850",3,149
306,1,28,"1850",3,149
306,2,33,"1850",3,149
306,3,88,"1850",3,149
308,1,1,"1850",3,149
308,2,15,"1850",3,149
308,3,133,"1850",3,149
310,1,17,"1850",3,149
310,2,45,"1850",3,149
310,3,87,"1850",3,149
311,1,3,"1850",3,149
311,2,37,"1850",3,149
311,3,109,"1850",3,149
312,1,6,"1850",3,149
312,2,13,"1850",3,149
312,3,130,"1850",3,149
313,1,30,"1850",3,149
313,2,55,"1850",3,149
313,3,64,"1850",3,149
314,1,15,"1850",3,149
314,2,18,"1850",3,149
314,3,116,"1850",3,149
315,1,29,"1850",3,149
315,2,54,"1850",3,149
315,3,66,"1850",3,149
316,1,15,"1850",3,149
316,2,37,"1850",3,149
316,3,97,"1850",3,149
318,1,33,"1850",3,149
318,2,43,"1850",3,149
318,3,73,"1850",3,149
319,1,10,"1850",3,149
319,2,10,"1850",3,149
319,3,129,"1850",3,149
320,1,6,"1850",3,149
320,2,33,"1850",3,149
320,3,110,"1850",3,149
321,1,14,"1850",3,149
321,2,25,"1850",3,149
321,3,110,"1850",3,149
323,1,39,"1850",3,149
323,2,47,"1850",3,149
323,3,63,"1850",3,149
324,1,34,"1850",3,149
324,2,49,"1850",3,149
324,3,66,"1850",3,149
325,1,16,"1850",3,149
325,2,49,"1850",3,149
325,3,84,"1850",3,149
326,1,31,"1850",3,149
326,2,59,"1850",3,149
326,3,59,"1850",3,149
327,1,16,"1850",3,149
327,2,50,"1850",3,149
327,3,83,"1850",3,149
328,1,7,"1850",3,149
328,2,58,"1850",3,149
328,3,84,"1850",3,149
330,1,13,"1850",3,149
330,2,13,"1850",3,149
330,3,123,"1850",3,149
331,1,5,"1850",3,149
331,2,8,"1850",3,149
331,3,136,"1850",3,149
332,1,38,"1850",3,149
332,2,49,"1850",3,149
332,3,62,"1850",3,149
334,1,19,"1850",3,149
334,2,24,"1850",3,149
334,3,106,"1850",3,149
335,1,42,"1850",3,149
335,2,42,"1850",3,149
335,3,65,"1850",3,149
337,1,22,"1850",3,149
337,2,48,"1850",3,149
337,3,79,"1850",3,149
338,1,13,"1850",3,149
338,2,47,"1850",3,149
338,3,89,"1850",3,149
344,1,9,"1850",3,149
344,2,37,"1850",3,149
344,3,103,"1850",3,149
345,1,21,"1850",3,149
345,2,42,"1850",3,149
345,3,86,"1850",3,149
347,1,2,"1850",3,149
347,2,15,"1850",3,149
347,3,132,"1850",3,149
348,1,27,"1850",3,149
348,2,39,"1850",3,149
348,3,83,"1850",3,149
349,1,37,"1850",3,149
349,2,56,"1850",3,149
349,3,56,"1850",3,149
350,1,31,"1850",3,149
350,2,53,"1850",3,149
350,3,65,"1850",3,149
351,1,4,"1850",3,149
351,2,40,"1850",3,149
351,3,105,"1850",3,149
352,1,26,"1850",3,149
352,2,50,"1850",3,149
352,3,73,"1850",3,149
353,1,26,"1850",3,149
353,2,37,"1850",3,149
353,3,86,"1850",3,149
354,1,36,"1850",3,149
354,2,54,"1850",3,149
354,3,59,"1850",3,149
355,1,11,"1850",3,149
355,2,61,"1850",3,149
355,3,77,"1850",3,149
356,1,2,"1850",3,149
356,2,59,"1850",3,149
356,3,88,"1850",3,149
357,1,1,"1850",3,149
357,2,14,"1850",3,149
357,3,134,"1850",3,149
358,1,39,"1850",3,149
358,2,41,"1850",3,149
358,3,69,"1850",3,149
360,1,42,"1850",3,149
360,2,52,"1850",3,149
360,3,55,"1850",3,149
361,1,43,"1850",3,149
361,2,50,"1850",3,149
361,3,56,"1850",3,149
362,1,9,"1850",3,149
362,2,62,"1850",3,149
362,3,78,"1850",3,149
363,1,19,"1850",3,149
363,2,39,"1850",3,149
363,3,91,"1850",3,149
365,1,27,"1850",3,149
365,2,60,"1850",3,149
365,3,62,"1850",3,149
366,1,11,"1850",3,149
366,2,55,"1850",3,149
366,3,83,"1850",3,149
367,1,32,"1850",3,149
367,2,45,"1850",3,149
367,3,72,"1850",3,149
368,1,1,"1850",3,149
368,2,4,"1850",3,149
368,3,144,"1850",3,149
370,1,8,"1850",3,149
370,2,59,"1850",3,149
370,3,82,"1850",3,149
371,1,46,"1850",3,149
371,2,49,"1850",3,149
371,3,54,"1850",3,149
372,1,23,"1850",3,149
372,2,40,"1850",3,149
372,3,86,"1850",3,149
373,1,26,"1850",3,149
373,2,33,"1850",3,149
373,3,90,"1850",3,149
374,1,22,"1850",3,149
374,2,44,"1850",3,149
374,3,83,"1850",3,149
375,1,14,"1850",3,149
375,2,24,"1850",3,149
375,3,111,"1850",3,149
376,1,7,"1850",3,149
376,2,9,"1850",3,149
376,3,133,"1850",3,149
377,1,39,"1850",3,149
377,2,53,"1850",3,149
377,3,57,"1850",3,149
378,1,8,"1850",3,149
