"sim","rank","abund","nparts","s0","n0"
17,4,1,"3193032",21,91
17,5,1,"3193032",21,91
17,6,1,"3193032",21,91
17,7,1,"3193032",21,91
17,8,1,"3193032",21,91
17,9,1,"3193032",21,91
17,10,1,"3193032",21,91
17,11,1,"3193032",21,91
17,12,1,"3193032",21,91
17,13,1,"3193032",21,91
17,14,5,"3193032",21,91
17,15,5,"3193032",21,91
17,16,5,"3193032",21,91
17,17,6,"3193032",21,91
17,18,7,"3193032",21,91
17,19,11,"3193032",21,91
17,20,17,"3193032",21,91
17,21,22,"3193032",21,91
18,1,1,"3193032",21,91
18,2,1,"3193032",21,91
18,3,1,"3193032",21,91
18,4,1,"3193032",21,91
18,5,2,"3193032",21,91
18,6,2,"3193032",21,91
18,7,3,"3193032",21,91
18,8,3,"3193032",21,91
18,9,3,"3193032",21,91
18,10,3,"3193032",21,91
18,11,3,"3193032",21,91
18,12,3,"3193032",21,91
18,13,4,"3193032",21,91
18,14,4,"3193032",21,91
18,15,4,"3193032",21,91
18,16,4,"3193032",21,91
18,17,4,"3193032",21,91
18,18,8,"3193032",21,91
18,19,8,"3193032",21,91
18,20,10,"3193032",21,91
18,21,19,"3193032",21,91
19,1,1,"3193032",21,91
19,2,1,"3193032",21,91
19,3,1,"3193032",21,91
19,4,1,"3193032",21,91
19,5,1,"3193032",21,91
19,6,1,"3193032",21,91
19,7,1,"3193032",21,91
19,8,1,"3193032",21,91
19,9,1,"3193032",21,91
19,10,1,"3193032",21,91
19,11,1,"3193032",21,91
19,12,1,"3193032",21,91
19,13,1,"3193032",21,91
19,14,1,"3193032",21,91
19,15,4,"3193032",21,91
19,16,4,"3193032",21,91
19,17,7,"3193032",21,91
19,18,7,"3193032",21,91
19,19,17,"3193032",21,91
19,20,17,"3193032",21,91
19,21,21,"3193032",21,91
20,1,1,"3193032",21,91
20,2,2,"3193032",21,91
20,3,2,"3193032",21,91
20,4,2,"3193032",21,91
20,5,2,"3193032",21,91
20,6,2,"3193032",21,91
20,7,2,"3193032",21,91
20,8,2,"3193032",21,91
20,9,3,"3193032",21,91
20,10,3,"3193032",21,91
20,11,4,"3193032",21,91
20,12,4,"3193032",21,91
20,13,4,"3193032",21,91
20,14,4,"3193032",21,91
20,15,5,"3193032",21,91
20,16,5,"3193032",21,91
20,17,7,"3193032",21,91
20,18,7,"3193032",21,91
20,19,7,"3193032",21,91
20,20,8,"3193032",21,91
20,21,15,"3193032",21,91
21,1,1,"3193032",21,91
21,2,1,"3193032",21,91
21,3,1,"3193032",21,91
21,4,1,"3193032",21,91
21,5,1,"3193032",21,91
21,6,1,"3193032",21,91
21,7,1,"3193032",21,91
21,8,1,"3193032",21,91
21,9,1,"3193032",21,91
21,10,1,"3193032",21,91
21,11,4,"3193032",21,91
21,12,4,"3193032",21,91
21,13,5,"3193032",21,91
21,14,5,"3193032",21,91
21,15,5,"3193032",21,91
21,16,5,"3193032",21,91
21,17,7,"3193032",21,91
21,18,9,"3193032",21,91
21,19,10,"3193032",21,91
21,20,12,"3193032",21,91
21,21,15,"3193032",21,91
22,1,1,"3193032",21,91
22,2,1,"3193032",21,91
22,3,1,"3193032",21,91
22,4,1,"3193032",21,91
22,5,1,"3193032",21,91
22,6,1,"3193032",21,91
22,7,1,"3193032",21,91
22,8,1,"3193032",21,91
22,9,1,"3193032",21,91
22,10,1,"3193032",21,91
22,11,1,"3193032",21,91
22,12,1,"3193032",21,91
22,13,1,"3193032",21,91
22,14,3,"3193032",21,91
22,15,3,"3193032",21,91
22,16,6,"3193032",21,91
22,17,7,"3193032",21,91
22,18,9,"3193032",21,91
22,19,13,"3193032",21,91
22,20,16,"3193032",21,91
22,21,21,"3193032",21,91
23,1,2,"3193032",21,91
23,2,2,"3193032",21,91
23,3,3,"3193032",21,91
23,4,3,"3193032",21,91
23,5,3,"3193032",21,91
23,6,3,"3193032",21,91
23,7,3,"3193032",21,91
23,8,3,"3193032",21,91
23,9,3,"3193032",21,91
23,10,3,"3193032",21,91
23,11,3,"3193032",21,91
23,12,3,"3193032",21,91
23,13,4,"3193032",21,91
23,14,5,"3193032",21,91
23,15,5,"3193032",21,91
23,16,6,"3193032",21,91
23,17,6,"3193032",21,91
23,18,7,"3193032",21,91
23,19,7,"3193032",21,91
23,20,7,"3193032",21,91
23,21,10,"3193032",21,91
24,1,1,"3193032",21,91
24,2,1,"3193032",21,91
24,3,1,"3193032",21,91
24,4,2,"3193032",21,91
24,5,2,"3193032",21,91
24,6,3,"3193032",21,91
24,7,3,"3193032",21,91
24,8,3,"3193032",21,91
24,9,3,"3193032",21,91
24,10,3,"3193032",21,91
24,11,3,"3193032",21,91
24,12,4,"3193032",21,91
24,13,5,"3193032",21,91
24,14,5,"3193032",21,91
24,15,5,"3193032",21,91
24,16,5,"3193032",21,91
24,17,6,"3193032",21,91
24,18,6,"3193032",21,91
24,19,8,"3193032",21,91
24,20,11,"3193032",21,91
24,21,11,"3193032",21,91
25,1,1,"3193032",21,91
25,2,2,"3193032",21,91
25,3,2,"3193032",21,91
25,4,2,"3193032",21,91
25,5,2,"3193032",21,91
25,6,3,"3193032",21,91
25,7,3,"3193032",21,91
25,8,3,"3193032",21,91
25,9,3,"3193032",21,91
25,10,4,"3193032",21,91
25,11,4,"3193032",21,91
25,12,4,"3193032",21,91
25,13,4,"3193032",21,91
25,14,4,"3193032",21,91
25,15,6,"3193032",21,91
25,16,6,"3193032",21,91
25,17,6,"3193032",21,91
25,18,7,"3193032",21,91
25,19,7,"3193032",21,91
25,20,7,"3193032",21,91
25,21,11,"3193032",21,91
26,1,1,"3193032",21,91
26,2,1,"3193032",21,91
26,3,1,"3193032",21,91
26,4,1,"3193032",21,91
26,5,1,"3193032",21,91
26,6,1,"3193032",21,91
26,7,1,"3193032",21,91
26,8,1,"3193032",21,91
26,9,1,"3193032",21,91
26,10,1,"3193032",21,91
26,11,2,"3193032",21,91
26,12,2,"3193032",21,91
26,13,3,"3193032",21,91
26,14,4,"3193032",21,91
26,15,4,"3193032",21,91
26,16,5,"3193032",21,91
26,17,5,"3193032",21,91
26,18,5,"3193032",21,91
26,19,8,"3193032",21,91
26,20,15,"3193032",21,91
26,21,28,"3193032",21,91
27,1,1,"3193032",21,91
27,2,1,"3193032",21,91
27,3,1,"3193032",21,91
27,4,1,"3193032",21,91
27,5,1,"3193032",21,91
27,6,1,"3193032",21,91
27,7,1,"3193032",21,91
27,8,1,"3193032",21,91
27,9,1,"3193032",21,91
27,10,1,"3193032",21,91
27,11,1,"3193032",21,91
27,12,2,"3193032",21,91
27,13,2,"3193032",21,91
27,14,4,"3193032",21,91
27,15,6,"3193032",21,91
27,16,6,"3193032",21,91
27,17,6,"3193032",21,91
27,18,9,"3193032",21,91
27,19,10,"3193032",21,91
27,20,16,"3193032",21,91
27,21,19,"3193032",21,91
28,1,1,"3193032",21,91
28,2,1,"3193032",21,91
28,3,1,"3193032",21,91
28,4,1,"3193032",21,91
28,5,1,"3193032",21,91
28,6,1,"3193032",21,91
28,7,1,"3193032",21,91
28,8,2,"3193032",21,91
28,9,2,"3193032",21,91
28,10,2,"3193032",21,91
28,11,2,"3193032",21,91
28,12,2,"3193032",21,91
28,13,3,"3193032",21,91
28,14,4,"3193032",21,91
28,15,4,"3193032",21,91
28,16,6,"3193032",21,91
28,17,6,"3193032",21,91
28,18,7,"3193032",21,91
28,19,7,"3193032",21,91
28,20,14,"3193032",21,91
28,21,23,"3193032",21,91
29,1,1,"3193032",21,91
29,2,1,"3193032",21,91
29,3,1,"3193032",21,91
29,4,1,"3193032",21,91
29,5,1,"3193032",21,91
29,6,1,"3193032",21,91
29,7,1,"3193032",21,91
29,8,1,"3193032",21,91
29,9,2,"3193032",21,91
29,10,2,"3193032",21,91
29,11,2,"3193032",21,91
29,12,2,"3193032",21,91
29,13,2,"3193032",21,91
29,14,2,"3193032",21,91
29,15,2,"3193032",21,91
29,16,2,"3193032",21,91
29,17,2,"3193032",21,91
29,18,4,"3193032",21,91
29,19,12,"3193032",21,91
29,20,12,"3193032",21,91
29,21,37,"3193032",21,91
30,1,1,"3193032",21,91
30,2,1,"3193032",21,91
30,3,1,"3193032",21,91
30,4,1,"3193032",21,91
30,5,1,"3193032",21,91
30,6,1,"3193032",21,91
30,7,1,"3193032",21,91
30,8,1,"3193032",21,91
30,9,1,"3193032",21,91
30,10,1,"3193032",21,91
30,11,1,"3193032",21,91
30,12,3,"3193032",21,91
30,13,4,"3193032",21,91
30,14,4,"3193032",21,91
30,15,4,"3193032",21,91
30,16,5,"3193032",21,91
30,17,6,"3193032",21,91
30,18,8,"3193032",21,91
30,19,10,"3193032",21,91
30,20,13,"3193032",21,91
30,21,23,"3193032",21,91
31,1,1,"3193032",21,91
31,2,1,"3193032",21,91
31,3,1,"3193032",21,91
31,4,1,"3193032",21,91
31,5,1,"3193032",21,91
31,6,1,"3193032",21,91
31,7,1,"3193032",21,91
31,8,1,"3193032",21,91
31,9,1,"3193032",21,91
31,10,1,"3193032",21,91
31,11,1,"3193032",21,91
31,12,2,"3193032",21,91
31,13,2,"3193032",21,91
31,14,2,"3193032",21,91
31,15,3,"3193032",21,91
31,16,3,"3193032",21,91
31,17,4,"3193032",21,91
31,18,5,"3193032",21,91
31,19,19,"3193032",21,91
31,20,19,"3193032",21,91
31,21,21,"3193032",21,91
32,1,1,"3193032",21,91
32,2,1,"3193032",21,91
32,3,1,"3193032",21,91
32,4,1,"3193032",21,91
32,5,1,"3193032",21,91
32,6,1,"3193032",21,91
32,7,1,"3193032",21,91
32,8,1,"3193032",21,91
32,9,1,"3193032",21,91
32,10,1,"3193032",21,91
32,11,3,"3193032",21,91
32,12,3,"3193032",21,91
32,13,4,"3193032",21,91
32,14,4,"3193032",21,91
32,15,5,"3193032",21,91
32,16,5,"3193032",21,91
32,17,6,"3193032",21,91
32,18,7,"3193032",21,91
32,19,9,"3193032",21,91
32,20,12,"3193032",21,91
32,21,23,"3193032",21,91
33,1,1,"3193032",21,91
33,2,1,"3193032",21,91
33,3,1,"3193032",21,91
33,4,1,"3193032",21,91
33,5,1,"3193032",21,91
33,6,1,"3193032",21,91
33,7,1,"3193032",21,91
33,8,2,"3193032",21,91
33,9,2,"3193032",21,91
33,10,2,"3193032",21,91
33,11,4,"3193032",21,91
33,12,4,"3193032",21,91
33,13,4,"3193032",21,91
33,14,4,"3193032",21,91
33,15,5,"3193032",21,91
33,16,8,"3193032",21,91
33,17,8,"3193032",21,91
33,18,8,"3193032",21,91
33,19,10,"3193032",21,91
33,20,10,"3193032",21,91
33,21,13,"3193032",21,91
34,1,1,"3193032",21,91
34,2,2,"3193032",21,91
34,3,2,"3193032",21,91
34,4,2,"3193032",21,91
34,5,2,"3193032",21,91
34,6,2,"3193032",21,91
34,7,3,"3193032",21,91
34,8,3,"3193032",21,91
34,9,3,"3193032",21,91
34,10,3,"3193032",21,91
34,11,3,"3193032",21,91
34,12,4,"3193032",21,91
34,13,4,"3193032",21,91
34,14,4,"3193032",21,91
34,15,4,"3193032",21,91
34,16,4,"3193032",21,91
34,17,4,"3193032",21,91
34,18,7,"3193032",21,91
34,19,7,"3193032",21,91
34,20,8,"3193032",21,91
34,21,19,"3193032",21,91
35,1,1,"3193032",21,91
35,2,1,"3193032",21,91
35,3,1,"3193032",21,91
35,4,1,"3193032",21,91
35,5,1,"3193032",21,91
35,6,1,"3193032",21,91
35,7,1,"3193032",21,91
35,8,1,"3193032",21,91
35,9,1,"3193032",21,91
35,10,1,"3193032",21,91
35,11,1,"3193032",21,91
35,12,1,"3193032",21,91
35,13,2,"3193032",21,91
35,14,5,"3193032",21,91
35,15,7,"3193032",21,91
35,16,7,"3193032",21,91
35,17,7,"3193032",21,91
35,18,7,"3193032",21,91
35,19,11,"3193032",21,91
35,20,14,"3193032",21,91
35,21,19,"3193032",21,91
36,1,1,"3193032",21,91
36,2,1,"3193032",21,91
36,3,1,"3193032",21,91
36,4,1,"3193032",21,91
36,5,1,"3193032",21,91
36,6,2,"3193032",21,91
36,7,2,"3193032",21,91
36,8,2,"3193032",21,91
36,9,2,"3193032",21,91
36,10,2,"3193032",21,91
36,11,2,"3193032",21,91
36,12,3,"3193032",21,91
36,13,3,"3193032",21,91
36,14,4,"3193032",21,91
36,15,4,"3193032",21,91
36,16,5,"3193032",21,91
36,17,5,"3193032",21,91
36,18,6,"3193032",21,91
36,19,10,"3193032",21,91
36,20,12,"3193032",21,91
36,21,22,"3193032",21,91
37,1,1,"3193032",21,91
37,2,1,"3193032",21,91
37,3,1,"3193032",21,91
37,4,1,"3193032",21,91
37,5,1,"3193032",21,91
37,6,1,"3193032",21,91
37,7,1,"3193032",21,91
37,8,1,"3193032",21,91
37,9,2,"3193032",21,91
37,10,2,"3193032",21,91
37,11,2,"3193032",21,91
37,12,2,"3193032",21,91
37,13,2,"3193032",21,91
37,14,6,"3193032",21,91
37,15,6,"3193032",21,91
37,16,6,"3193032",21,91
37,17,7,"3193032",21,91
37,18,7,"3193032",21,91
37,19,8,"3193032",21,91
37,20,16,"3193032",21,91
37,21,17,"3193032",21,91
38,1,1,"3193032",21,91
38,2,1,"3193032",21,91
38,3,1,"3193032",21,91
38,4,1,"3193032",21,91
38,5,1,"3193032",21,91
38,6,1,"3193032",21,91
38,7,1,"3193032",21,91
38,8,2,"3193032",21,91
38,9,3,"3193032",21,91
38,10,3,"3193032",21,91
38,11,3,"3193032",21,91
38,12,3,"3193032",21,91
38,13,3,"3193032",21,91
38,14,5,"3193032",21,91
38,15,6,"3193032",21,91
38,16,7,"3193032",21,91
38,17,7,"3193032",21,91
38,18,7,"3193032",21,91
38,19,7,"3193032",21,91
38,20,14,"3193032",21,91
38,21,14,"3193032",21,91
39,1,1,"3193032",21,91
39,2,1,"3193032",21,91
39,3,1,"3193032",21,91
39,4,1,"3193032",21,91
39,5,1,"3193032",21,91
39,6,1,"3193032",21,91
39,7,1,"3193032",21,91
39,8,1,"3193032",21,91
39,9,1,"3193032",21,91
39,10,3,"3193032",21,91
39,11,3,"3193032",21,91
39,12,4,"3193032",21,91
39,13,4,"3193032",21,91
39,14,4,"3193032",21,91
39,15,5,"3193032",21,91
39,16,5,"3193032",21,91
39,17,6,"3193032",21,91
39,18,6,"3193032",21,91
39,19,7,"3193032",21,91
39,20,9,"3193032",21,91
39,21,26,"3193032",21,91
40,1,1,"3193032",21,91
40,2,1,"3193032",21,91
40,3,1,"3193032",21,91
40,4,1,"3193032",21,91
40,5,1,"3193032",21,91
40,6,1,"3193032",21,91
40,7,1,"3193032",21,91
40,8,1,"3193032",21,91
40,9,2,"3193032",21,91
40,10,2,"3193032",21,91
40,11,2,"3193032",21,91
40,12,2,"3193032",21,91
40,13,2,"3193032",21,91
40,14,2,"3193032",21,91
40,15,5,"3193032",21,91
40,16,6,"3193032",21,91
40,17,6,"3193032",21,91
40,18,9,"3193032",21,91
40,19,11,"3193032",21,91
40,20,11,"3193032",21,91
40,21,23,"3193032",21,91
41,1,1,"3193032",21,91
41,2,1,"3193032",21,91
41,3,1,"3193032",21,91
41,4,1,"3193032",21,91
41,5,1,"3193032",21,91
41,6,1,"3193032",21,91
41,7,2,"3193032",21,91
41,8,3,"3193032",21,91
41,9,3,"3193032",21,91
41,10,3,"3193032",21,91
41,11,3,"3193032",21,91
41,12,4,"3193032",21,91
41,13,4,"3193032",21,91
41,14,4,"3193032",21,91
41,15,5,"3193032",21,91
41,16,6,"3193032",21,91
41,17,6,"3193032",21,91
41,18,6,"3193032",21,91
41,19,6,"3193032",21,91
41,20,6,"3193032",21,91
41,21,24,"3193032",21,91
42,1,1,"3193032",21,91
42,2,1,"3193032",21,91
42,3,1,"3193032",21,91
42,4,1,"3193032",21,91
42,5,1,"3193032",21,91
42,6,1,"3193032",21,91
42,7,1,"3193032",21,91
42,8,1,"3193032",21,91
42,9,1,"3193032",21,91
42,10,1,"3193032",21,91
42,11,1,"3193032",21,91
42,12,3,"3193032",21,91
42,13,3,"3193032",21,91
42,14,4,"3193032",21,91
42,15,5,"3193032",21,91
42,16,5,"3193032",21,91
42,17,5,"3193032",21,91
42,18,5,"3193032",21,91
42,19,8,"3193032",21,91
42,20,10,"3193032",21,91
42,21,32,"3193032",21,91
43,1,1,"3193032",21,91
43,2,1,"3193032",21,91
43,3,1,"3193032",21,91
43,4,1,"3193032",21,91
43,5,1,"3193032",21,91
43,6,1,"3193032",21,91
43,7,2,"3193032",21,91
43,8,2,"3193032",21,91
43,9,2,"3193032",21,91
43,10,3,"3193032",21,91
43,11,3,"3193032",21,91
43,12,3,"3193032",21,91
43,13,4,"3193032",21,91
43,14,4,"3193032",21,91
43,15,5,"3193032",21,91
43,16,5,"3193032",21,91
43,17,5,"3193032",21,91
43,18,9,"3193032",21,91
43,19,10,"3193032",21,91
43,20,10,"3193032",21,91
43,21,18,"3193032",21,91
44,1,1,"3193032",21,91
44,2,1,"3193032",21,91
44,3,1,"3193032",21,91
44,4,1,"3193032",21,91
44,5,1,"3193032",21,91
44,6,1,"3193032",21,91
44,7,1,"3193032",21,91
44,8,1,"3193032",21,91
44,9,1,"3193032",21,91
44,10,1,"3193032",21,91
44,11,1,"3193032",21,91
44,12,2,"3193032",21,91
44,13,2,"3193032",21,91
44,14,4,"3193032",21,91
44,15,6,"3193032",21,91
44,16,6,"3193032",21,91
44,17,6,"3193032",21,91
44,18,7,"3193032",21,91
44,19,8,"3193032",21,91
44,20,13,"3193032",21,91
44,21,26,"3193032",21,91
45,1,1,"3193032",21,91
45,2,1,"3193032",21,91
45,3,1,"3193032",21,91
45,4,1,"3193032",21,91
45,5,1,"3193032",21,91
45,6,1,"3193032",21,91
