"sim","rank","abund","nparts","s0","n0"
10,27,1,"792",34,55
10,28,1,"792",34,55
10,29,1,"792",34,55
10,30,1,"792",34,55
10,31,1,"792",34,55
10,32,1,"792",34,55
10,33,10,"792",34,55
10,34,13,"792",34,55
11,1,1,"792",34,55
11,2,1,"792",34,55
11,3,1,"792",34,55
11,4,1,"792",34,55
11,5,1,"792",34,55
11,6,1,"792",34,55
11,7,1,"792",34,55
11,8,1,"792",34,55
11,9,1,"792",34,55
11,10,1,"792",34,55
11,11,1,"792",34,55
11,12,1,"792",34,55
11,13,1,"792",34,55
11,14,1,"792",34,55
11,15,1,"792",34,55
11,16,1,"792",34,55
11,17,1,"792",34,55
11,18,1,"792",34,55
11,19,1,"792",34,55
11,20,2,"792",34,55
11,21,2,"792",34,55
11,22,2,"792",34,55
11,23,2,"792",34,55
11,24,2,"792",34,55
11,25,2,"792",34,55
11,26,2,"792",34,55
11,27,2,"792",34,55
11,28,2,"792",34,55
11,29,2,"792",34,55
11,30,2,"792",34,55
11,31,2,"792",34,55
11,32,2,"792",34,55
11,33,5,"792",34,55
11,34,5,"792",34,55
12,1,1,"792",34,55
12,2,1,"792",34,55
12,3,1,"792",34,55
12,4,1,"792",34,55
12,5,1,"792",34,55
12,6,1,"792",34,55
12,7,1,"792",34,55
12,8,1,"792",34,55
12,9,1,"792",34,55
12,10,1,"792",34,55
12,11,1,"792",34,55
12,12,1,"792",34,55
12,13,1,"792",34,55
12,14,1,"792",34,55
12,15,1,"792",34,55
12,16,1,"792",34,55
12,17,1,"792",34,55
12,18,1,"792",34,55
12,19,1,"792",34,55
12,20,1,"792",34,55
12,21,1,"792",34,55
12,22,1,"792",34,55
12,23,1,"792",34,55
12,24,1,"792",34,55
12,25,1,"792",34,55
12,26,1,"792",34,55
12,27,1,"792",34,55
12,28,1,"792",34,55
12,29,1,"792",34,55
12,30,2,"792",34,55
12,31,4,"792",34,55
12,32,4,"792",34,55
12,33,7,"792",34,55
12,34,9,"792",34,55
13,1,1,"792",34,55
13,2,1,"792",34,55
13,3,1,"792",34,55
13,4,1,"792",34,55
13,5,1,"792",34,55
13,6,1,"792",34,55
13,7,1,"792",34,55
13,8,1,"792",34,55
13,9,1,"792",34,55
13,10,1,"792",34,55
13,11,1,"792",34,55
13,12,1,"792",34,55
13,13,1,"792",34,55
13,14,1,"792",34,55
13,15,1,"792",34,55
13,16,1,"792",34,55
13,17,1,"792",34,55
13,18,1,"792",34,55
13,19,1,"792",34,55
13,20,1,"792",34,55
13,21,1,"792",34,55
13,22,2,"792",34,55
13,23,2,"792",34,55
13,24,2,"792",34,55
13,25,2,"792",34,55
13,26,2,"792",34,55
13,27,2,"792",34,55
13,28,2,"792",34,55
13,29,2,"792",34,55
13,30,3,"792",34,55
13,31,3,"792",34,55
13,32,3,"792",34,55
13,33,3,"792",34,55
13,34,6,"792",34,55
14,1,1,"792",34,55
14,2,1,"792",34,55
14,3,1,"792",34,55
14,4,1,"792",34,55
14,5,1,"792",34,55
14,6,1,"792",34,55
14,7,1,"792",34,55
14,8,1,"792",34,55
14,9,1,"792",34,55
14,10,1,"792",34,55
14,11,1,"792",34,55
14,12,1,"792",34,55
14,13,1,"792",34,55
14,14,1,"792",34,55
14,15,1,"792",34,55
14,16,1,"792",34,55
14,17,1,"792",34,55
14,18,1,"792",34,55
14,19,1,"792",34,55
14,20,1,"792",34,55
14,21,1,"792",34,55
14,22,1,"792",34,55
14,23,1,"792",34,55
14,24,1,"792",34,55
14,25,1,"792",34,55
14,26,1,"792",34,55
14,27,1,"792",34,55
14,28,1,"792",34,55
14,29,1,"792",34,55
14,30,3,"792",34,55
14,31,4,"792",34,55
14,32,4,"792",34,55
14,33,4,"792",34,55
14,34,11,"792",34,55
15,1,1,"792",34,55
15,2,1,"792",34,55
15,3,1,"792",34,55
15,4,1,"792",34,55
15,5,1,"792",34,55
15,6,1,"792",34,55
15,7,1,"792",34,55
15,8,1,"792",34,55
15,9,1,"792",34,55
15,10,1,"792",34,55
15,11,1,"792",34,55
15,12,1,"792",34,55
15,13,1,"792",34,55
15,14,1,"792",34,55
15,15,1,"792",34,55
15,16,1,"792",34,55
15,17,1,"792",34,55
15,18,1,"792",34,55
15,19,1,"792",34,55
15,20,1,"792",34,55
15,21,1,"792",34,55
15,22,1,"792",34,55
15,23,1,"792",34,55
15,24,1,"792",34,55
15,25,2,"792",34,55
15,26,2,"792",34,55
15,27,2,"792",34,55
15,28,2,"792",34,55
15,29,2,"792",34,55
15,30,2,"792",34,55
15,31,3,"792",34,55
15,32,3,"792",34,55
15,33,4,"792",34,55
15,34,9,"792",34,55
16,1,1,"792",34,55
16,2,1,"792",34,55
16,3,1,"792",34,55
16,4,1,"792",34,55
16,5,1,"792",34,55
16,6,1,"792",34,55
16,7,1,"792",34,55
16,8,1,"792",34,55
16,9,1,"792",34,55
16,10,1,"792",34,55
16,11,1,"792",34,55
16,12,1,"792",34,55
16,13,1,"792",34,55
16,14,1,"792",34,55
16,15,1,"792",34,55
16,16,1,"792",34,55
16,17,1,"792",34,55
16,18,1,"792",34,55
16,19,1,"792",34,55
16,20,1,"792",34,55
16,21,1,"792",34,55
16,22,1,"792",34,55
16,23,1,"792",34,55
16,24,1,"792",34,55
16,25,1,"792",34,55
16,26,1,"792",34,55
16,27,1,"792",34,55
16,28,1,"792",34,55
16,29,1,"792",34,55
16,30,1,"792",34,55
16,31,1,"792",34,55
16,32,1,"792",34,55
16,33,6,"792",34,55
16,34,17,"792",34,55
17,1,1,"792",34,55
17,2,1,"792",34,55
17,3,1,"792",34,55
17,4,1,"792",34,55
17,5,1,"792",34,55
17,6,1,"792",34,55
17,7,1,"792",34,55
17,8,1,"792",34,55
17,9,1,"792",34,55
17,10,1,"792",34,55
17,11,1,"792",34,55
17,12,1,"792",34,55
17,13,1,"792",34,55
17,14,1,"792",34,55
17,15,1,"792",34,55
17,16,1,"792",34,55
17,17,1,"792",34,55
17,18,1,"792",34,55
17,19,1,"792",34,55
17,20,1,"792",34,55
17,21,1,"792",34,55
17,22,1,"792",34,55
17,23,1,"792",34,55
17,24,2,"792",34,55
17,25,2,"792",34,55
17,26,2,"792",34,55
17,27,2,"792",34,55
17,28,2,"792",34,55
17,29,2,"792",34,55
17,30,2,"792",34,55
17,31,3,"792",34,55
17,32,3,"792",34,55
17,33,6,"792",34,55
17,34,6,"792",34,55
18,1,1,"792",34,55
18,2,1,"792",34,55
18,3,1,"792",34,55
18,4,1,"792",34,55
18,5,1,"792",34,55
18,6,1,"792",34,55
18,7,1,"792",34,55
18,8,1,"792",34,55
18,9,1,"792",34,55
18,10,1,"792",34,55
18,11,1,"792",34,55
18,12,1,"792",34,55
18,13,1,"792",34,55
18,14,1,"792",34,55
18,15,1,"792",34,55
18,16,1,"792",34,55
18,17,1,"792",34,55
18,18,1,"792",34,55
18,19,1,"792",34,55
18,20,1,"792",34,55
18,21,1,"792",34,55
18,22,1,"792",34,55
18,23,1,"792",34,55
18,24,1,"792",34,55
18,25,1,"792",34,55
18,26,1,"792",34,55
18,27,1,"792",34,55
18,28,1,"792",34,55
18,29,1,"792",34,55
18,30,1,"792",34,55
18,31,2,"792",34,55
18,32,7,"792",34,55
18,33,7,"792",34,55
18,34,9,"792",34,55
19,1,1,"792",34,55
19,2,1,"792",34,55
19,3,1,"792",34,55
19,4,1,"792",34,55
19,5,1,"792",34,55
19,6,1,"792",34,55
19,7,1,"792",34,55
19,8,1,"792",34,55
19,9,1,"792",34,55
19,10,1,"792",34,55
19,11,1,"792",34,55
19,12,1,"792",34,55
19,13,1,"792",34,55
19,14,1,"792",34,55
19,15,1,"792",34,55
19,16,1,"792",34,55
19,17,1,"792",34,55
19,18,1,"792",34,55
19,19,1,"792",34,55
19,20,1,"792",34,55
19,21,1,"792",34,55
19,22,1,"792",34,55
19,23,1,"792",34,55
19,24,1,"792",34,55
19,25,1,"792",34,55
19,26,1,"792",34,55
19,27,1,"792",34,55
19,28,1,"792",34,55
19,29,2,"792",34,55
19,30,3,"792",34,55
19,31,4,"792",34,55
19,32,6,"792",34,55
19,33,6,"792",34,55
19,34,6,"792",34,55
20,1,1,"792",34,55
20,2,1,"792",34,55
20,3,1,"792",34,55
20,4,1,"792",34,55
20,5,1,"792",34,55
20,6,1,"792",34,55
20,7,1,"792",34,55
20,8,1,"792",34,55
20,9,1,"792",34,55
20,10,1,"792",34,55
20,11,1,"792",34,55
20,12,1,"792",34,55
20,13,1,"792",34,55
20,14,1,"792",34,55
20,15,1,"792",34,55
20,16,1,"792",34,55
20,17,1,"792",34,55
20,18,1,"792",34,55
20,19,1,"792",34,55
20,20,1,"792",34,55
20,21,1,"792",34,55
20,22,1,"792",34,55
20,23,1,"792",34,55
20,24,1,"792",34,55
20,25,1,"792",34,55
20,26,1,"792",34,55
20,27,1,"792",34,55
20,28,1,"792",34,55
20,29,1,"792",34,55
20,30,1,"792",34,55
20,31,2,"792",34,55
20,32,4,"792",34,55
20,33,5,"792",34,55
20,34,14,"792",34,55
21,1,1,"792",34,55
21,2,1,"792",34,55
21,3,1,"792",34,55
21,4,1,"792",34,55
21,5,1,"792",34,55
21,6,1,"792",34,55
21,7,1,"792",34,55
21,8,1,"792",34,55
21,9,1,"792",34,55
21,10,1,"792",34,55
21,11,1,"792",34,55
21,12,1,"792",34,55
21,13,1,"792",34,55
21,14,1,"792",34,55
21,15,1,"792",34,55
21,16,1,"792",34,55
21,17,1,"792",34,55
21,18,1,"792",34,55
21,19,1,"792",34,55
21,20,1,"792",34,55
21,21,1,"792",34,55
21,22,1,"792",34,55
21,23,1,"792",34,55
21,24,1,"792",34,55
21,25,1,"792",34,55
21,26,1,"792",34,55
21,27,1,"792",34,55
21,28,1,"792",34,55
21,29,1,"792",34,55
21,30,1,"792",34,55
21,31,2,"792",34,55
21,32,3,"792",34,55
21,33,7,"792",34,55
21,34,13,"792",34,55
22,1,1,"792",34,55
22,2,1,"792",34,55
22,3,1,"792",34,55
22,4,1,"792",34,55
22,5,1,"792",34,55
22,6,1,"792",34,55
22,7,1,"792",34,55
22,8,1,"792",34,55
22,9,1,"792",34,55
22,10,1,"792",34,55
22,11,1,"792",34,55
22,12,1,"792",34,55
22,13,1,"792",34,55
22,14,1,"792",34,55
22,15,1,"792",34,55
22,16,1,"792",34,55
22,17,1,"792",34,55
22,18,1,"792",34,55
22,19,1,"792",34,55
22,20,1,"792",34,55
22,21,1,"792",34,55
22,22,1,"792",34,55
22,23,1,"792",34,55
22,24,1,"792",34,55
22,25,1,"792",34,55
22,26,1,"792",34,55
22,27,1,"792",34,55
22,28,1,"792",34,55
22,29,2,"792",34,55
22,30,2,"792",34,55
22,31,5,"792",34,55
22,32,5,"792",34,55
22,33,6,"792",34,55
22,34,7,"792",34,55
23,1,1,"792",34,55
23,2,1,"792",34,55
23,3,1,"792",34,55
23,4,1,"792",34,55
23,5,1,"792",34,55
23,6,1,"792",34,55
23,7,1,"792",34,55
23,8,1,"792",34,55
23,9,1,"792",34,55
23,10,1,"792",34,55
23,11,1,"792",34,55
23,12,1,"792",34,55
23,13,1,"792",34,55
23,14,1,"792",34,55
23,15,1,"792",34,55
23,16,1,"792",34,55
23,17,1,"792",34,55
23,18,1,"792",34,55
23,19,1,"792",34,55
23,20,1,"792",34,55
23,21,1,"792",34,55
23,22,1,"792",34,55
23,23,1,"792",34,55
23,24,1,"792",34,55
23,25,1,"792",34,55
23,26,1,"792",34,55
23,27,1,"792",34,55
23,28,1,"792",34,55
23,29,2,"792",34,55
23,30,2,"792",34,55
23,31,3,"792",34,55
23,32,4,"792",34,55
23,33,5,"792",34,55
23,34,11,"792",34,55
24,1,1,"792",34,55
24,2,1,"792",34,55
24,3,1,"792",34,55
24,4,1,"792",34,55
24,5,1,"792",34,55
24,6,1,"792",34,55
24,7,1,"792",34,55
24,8,1,"792",34,55
24,9,1,"792",34,55
24,10,1,"792",34,55
24,11,1,"792",34,55
24,12,1,"792",34,55
24,13,1,"792",34,55
24,14,1,"792",34,55
24,15,1,"792",34,55
24,16,1,"792",34,55
24,17,1,"792",34,55
24,18,1,"792",34,55
24,19,1,"792",34,55
24,20,1,"792",34,55
24,21,1,"792",34,55
24,22,1,"792",34,55
24,23,1,"792",34,55
24,24,1,"792",34,55
24,25,1,"792",34,55
24,26,1,"792",34,55
24,27,1,"792",34,55
24,28,1,"792",34,55
24,29,1,"792",34,55
24,30,1,"792",34,55
24,31,2,"792",34,55
24,32,3,"792",34,55
24,33,6,"792",34,55
24,34,14,"792",34,55
25,1,1,"792",34,55
25,2,1,"792",34,55
25,3,1,"792",34,55
25,4,1,"792",34,55
25,5,1,"792",34,55
25,6,1,"792",34,55
25,7,1,"792",34,55
25,8,1,"792",34,55
25,9,1,"792",34,55
25,10,1,"792",34,55
25,11,1,"792",34,55
25,12,1,"792",34,55
25,13,1,"792",34,55
25,14,1,"792",34,55
25,15,1,"792",34,55
25,16,1,"792",34,55
25,17,1,"792",34,55
25,18,1,"792",34,55
25,19,1,"792",34,55
25,20,1,"792",34,55
25,21,1,"792",34,55
25,22,1,"792",34,55
25,23,1,"792",34,55
25,24,1,"792",34,55
25,25,1,"792",34,55
25,26,1,"792",34,55
25,27,1,"792",34,55
25,28,2,"792",34,55
25,29,2,"792",34,55
25,30,2,"792",34,55
25,31,5,"792",34,55
25,32,5,"792",34,55
25,33,5,"792",34,55
25,34,7,"792",34,55
26,1,1,"792",34,55
26,2,1,"792",34,55
26,3,1,"792",34,55
26,4,1,"792",34,55
26,5,1,"792",34,55
26,6,1,"792",34,55
26,7,1,"792",34,55
26,8,1,"792",34,55
26,9,1,"792",34,55
26,10,1,"792",34,55
26,11,1,"792",34,55
26,12,1,"792",34,55
26,13,1,"792",34,55
26,14,1,"792",34,55
26,15,1,"792",34,55
26,16,1,"792",34,55
26,17,1,"792",34,55
26,18,1,"792",34,55
26,19,1,"792",34,55
26,20,1,"792",34,55
26,21,1,"792",34,55
26,22,1,"792",34,55
26,23,1,"792",34,55
26,24,1,"792",34,55
26,25,1,"792",34,55
26,26,1,"792",34,55
26,27,1,"792",34,55
26,28,1,"792",34,55
26,29,1,"792",34,55
26,30,1,"792",34,55
26,31,2,"792",34,55
26,32,3,"792",34,55
26,33,3,"792",34,55
26,34,17,"792",34,55
27,1,1,"792",34,55
27,2,1,"792",34,55
27,3,1,"792",34,55
27,4,1,"792",34,55
27,5,1,"792",34,55
27,6,1,"792",34,55
27,7,1,"792",34,55
27,8,1,"792",34,55
27,9,1,"792",34,55
27,10,1,"792",34,55
27,11,1,"792",34,55
27,12,1,"792",34,55
27,13,1,"792",34,55
27,14,1,"792",34,55
27,15,1,"792",34,55
27,16,1,"792",34,55
27,17,1,"792",34,55
27,18,1,"792",34,55
27,19,1,"792",34,55
27,20,1,"792",34,55
27,21,1,"792",34,55
27,22,1,"792",34,55
27,23,1,"792",34,55
27,24,1,"792",34,55
27,25,1,"792",34,55
27,26,1,"792",34,55
27,27,1,"792",34,55
27,28,1,"792",34,55
27,29,1,"792",34,55
27,30,1,"792",34,55
27,31,1,"792",34,55
27,32,2,"792",34,55
27,33,11,"792",34,55
27,34,11,"792",34,55
28,1,1,"792",34,55
28,2,1,"792",34,55
28,3,1,"792",34,55
28,4,1,"792",34,55
28,5,1,"792",34,55
28,6,1,"792",34,55
28,7,1,"792",34,55
28,8,1,"792",34,55
28,9,1,"792",34,55
28,10,1,"792",34,55
28,11,1,"792",34,55
28,12,1,"792",34,55
28,13,1,"792",34,55
28,14,1,"792",34,55
28,15,1,"792",34,55
28,16,1,"792",34,55
28,17,1,"792",34,55
28,18,1,"792",34,55
28,19,1,"792",34,55
28,20,1,"792",34,55
28,21,1,"792",34,55
28,22,1,"792",34,55
28,23,1,"792",34,55
28,24,2,"792",34,55
28,25,2,"792",34,55
28,26,2,"792",34,55
28,27,2,"792",34,55
28,28,2,"792",34,55
28,29,2,"792",34,55
28,30,2,"792",34,55
28,31,3,"792",34,55
28,32,3,"792",34,55
28,33,3,"792",34,55
28,34,9,"792",34,55
29,1,1,"792",34,55
29,2,1,"792",34,55
29,3,1,"792",34,55
29,4,1,"792",34,55
29,5,1,"792",34,55
29,6,1,"792",34,55
29,7,1,"792",34,55
29,8,1,"792",34,55
29,9,1,"792",34,55
29,10,1,"792",34,55
29,11,1,"792",34,55
29,12,1,"792",34,55
29,13,1,"792",34,55
29,14,1,"792",34,55
29,15,1,"792",34,55
29,16,1,"792",34,55
29,17,1,"792",34,55
29,18,1,"792",34,55
29,19,1,"792",34,55
29,20,1,"792",34,55
29,21,1,"792",34,55
29,22,1,"792",34,55
29,23,2,"792",34,55
29,24,2,"792",34,55
29,25,2,"792",34,55
29,26,2,"792",34,55
29,27,2,"792",34,55
29,28,2,"792",34,55
29,29,2,"792",34,55
29,30,3,"792",34,55
29,31,3,"792",34,55
29,32,3,"792",34,55
29,33,3,"792",34,55
29,34,7,"792",34,55
30,1,1,"792",34,55
30,2,1,"792",34,55
30,3,1,"792",34,55
30,4,1,"792",34,55
30,5,1,"792",34,55
30,6,1,"792",34,55
30,7,1,"792",34,55
30,8,1,"792",34,55
30,9,1,"792",34,55
30,10,1,"792",34,55
30,11,1,"792",34,55
30,12,1,"792",34,55
30,13,1,"792",34,55
30,14,1,"792",34,55
30,15,1,"792",34,55
30,16,1,"792",34,55
30,17,1,"792",34,55
30,18,1,"792",34,55
30,19,1,"792",34,55
30,20,1,"792",34,55
30,21,1,"792",34,55
30,22,1,"792",34,55
30,23,1,"792",34,55
30,24,1,"792",34,55
30,25,1,"792",34,55
30,26,1,"792",34,55
30,27,1,"792",34,55
30,28,2,"792",34,55
30,29,2,"792",34,55
30,30,2,"792",34,55
30,31,2,"792",34,55
30,32,6,"792",34,55
30,33,7,"792",34,55
30,34,7,"792",34,55
31,1,1,"792",34,55
31,2,1,"792",34,55
31,3,1,"792",34,55
31,4,1,"792",34,55
31,5,1,"792",34,55
31,6,1,"792",34,55
31,7,1,"792",34,55
31,8,1,"792",34,55
31,9,1,"792",34,55
31,10,1,"792",34,55
31,11,1,"792",34,55
31,12,1,"792",34,55
31,13,1,"792",34,55
31,14,1,"792",34,55
31,15,1,"792",34,55
31,16,1,"792",34,55
31,17,1,"792",34,55
31,18,1,"792",34,55
31,19,1,"792",34,55
31,20,1,"792",34,55
31,21,2,"792",34,55
31,22,2,"792",34,55
31,23,2,"792",34,55
31,24,2,"792",34,55
31,25,2,"792",34,55
31,26,2,"792",34,55
31,27,2,"792",34,55
31,28,2,"792",34,55
31,29,2,"792",34,55
31,30,3,"792",34,55
31,31,3,"792",34,55
31,32,3,"792",34,55
31,33,3,"792",34,55
31,34,5,"792",34,55
32,1,1,"792",34,55
32,2,1,"792",34,55
32,3,1,"792",34,55
32,4,1,"792",34,55
32,5,1,"792",34,55
32,6,1,"792",34,55
32,7,1,"792",34,55
32,8,1,"792",34,55
32,9,1,"792",34,55
32,10,1,"792",34,55
32,11,1,"792",34,55
32,12,1,"792",34,55
32,13,1,"792",34,55
32,14,1,"792",34,55
32,15,1,"792",34,55
32,16,2,"792",34,55
32,17,2,"792",34,55
32,18,2,"792",34,55
32,19,2,"792",34,55
