"sim","rank","abund","nparts","s0","n0"
62,1,5541,"109904321",3,36316
62,2,11698,"109904321",3,36316
62,3,19077,"109904321",3,36316
63,1,5187,"109904321",3,36316
63,2,6550,"109904321",3,36316
63,3,24579,"109904321",3,36316
64,1,4826,"109904321",3,36316
64,2,6014,"109904321",3,36316
64,3,25476,"109904321",3,36316
65,1,3813,"109904321",3,36316
65,2,8676,"109904321",3,36316
65,3,23827,"109904321",3,36316
66,1,3452,"109904321",3,36316
66,2,3934,"109904321",3,36316
66,3,28930,"109904321",3,36316
67,1,2934,"109904321",3,36316
67,2,15820,"109904321",3,36316
67,3,17562,"109904321",3,36316
68,1,1986,"109904321",3,36316
68,2,4966,"109904321",3,36316
68,3,29364,"109904321",3,36316
69,1,3220,"109904321",3,36316
69,2,4260,"109904321",3,36316
69,3,28836,"109904321",3,36316
70,1,592,"109904321",3,36316
70,2,2620,"109904321",3,36316
70,3,33104,"109904321",3,36316
71,1,3118,"109904321",3,36316
71,2,7998,"109904321",3,36316
71,3,25200,"109904321",3,36316
72,1,4101,"109904321",3,36316
72,2,9770,"109904321",3,36316
72,3,22445,"109904321",3,36316
73,1,7894,"109904321",3,36316
73,2,12260,"109904321",3,36316
73,3,16162,"109904321",3,36316
74,1,3372,"109904321",3,36316
74,2,12102,"109904321",3,36316
74,3,20842,"109904321",3,36316
75,1,4028,"109904321",3,36316
75,2,12515,"109904321",3,36316
75,3,19773,"109904321",3,36316
76,1,299,"109904321",3,36316
76,2,12813,"109904321",3,36316
76,3,23204,"109904321",3,36316
77,1,4305,"109904321",3,36316
77,2,7716,"109904321",3,36316
77,3,24295,"109904321",3,36316
78,1,1841,"109904321",3,36316
78,2,8374,"109904321",3,36316
78,3,26101,"109904321",3,36316
79,1,1127,"109904321",3,36316
79,2,5070,"109904321",3,36316
79,3,30119,"109904321",3,36316
80,1,366,"109904321",3,36316
80,2,12684,"109904321",3,36316
80,3,23266,"109904321",3,36316
81,1,3684,"109904321",3,36316
81,2,15654,"109904321",3,36316
81,3,16978,"109904321",3,36316
82,1,2678,"109904321",3,36316
82,2,16498,"109904321",3,36316
82,3,17140,"109904321",3,36316
83,1,1608,"109904321",3,36316
83,2,14263,"109904321",3,36316
83,3,20445,"109904321",3,36316
84,1,2220,"109904321",3,36316
84,2,5218,"109904321",3,36316
84,3,28878,"109904321",3,36316
85,1,1386,"109904321",3,36316
85,2,9117,"109904321",3,36316
85,3,25813,"109904321",3,36316
86,1,3990,"109904321",3,36316
86,2,6987,"109904321",3,36316
86,3,25339,"109904321",3,36316
87,1,579,"109904321",3,36316
87,2,4884,"109904321",3,36316
87,3,30853,"109904321",3,36316
88,1,2661,"109904321",3,36316
88,2,6567,"109904321",3,36316
88,3,27088,"109904321",3,36316
89,1,4657,"109904321",3,36316
89,2,11513,"109904321",3,36316
89,3,20146,"109904321",3,36316
90,1,8168,"109904321",3,36316
90,2,10936,"109904321",3,36316
90,3,17212,"109904321",3,36316
91,1,1736,"109904321",3,36316
91,2,2393,"109904321",3,36316
91,3,32187,"109904321",3,36316
92,1,1645,"109904321",3,36316
92,2,7230,"109904321",3,36316
92,3,27441,"109904321",3,36316
93,1,5902,"109904321",3,36316
93,2,8060,"109904321",3,36316
93,3,22354,"109904321",3,36316
94,1,2421,"109904321",3,36316
94,2,12201,"109904321",3,36316
94,3,21694,"109904321",3,36316
95,1,5136,"109904321",3,36316
95,2,10485,"109904321",3,36316
95,3,20695,"109904321",3,36316
96,1,10462,"109904321",3,36316
96,2,12409,"109904321",3,36316
96,3,13445,"109904321",3,36316
97,1,3227,"109904321",3,36316
97,2,13461,"109904321",3,36316
97,3,19628,"109904321",3,36316
98,1,3000,"109904321",3,36316
98,2,12677,"109904321",3,36316
98,3,20639,"109904321",3,36316
99,1,10100,"109904321",3,36316
99,2,12827,"109904321",3,36316
99,3,13389,"109904321",3,36316
100,1,3521,"109904321",3,36316
100,2,9914,"109904321",3,36316
100,3,22881,"109904321",3,36316
101,1,4768,"109904321",3,36316
101,2,14995,"109904321",3,36316
101,3,16553,"109904321",3,36316
102,1,448,"109904321",3,36316
102,2,16904,"109904321",3,36316
102,3,18964,"109904321",3,36316
103,1,1632,"109904321",3,36316
103,2,2930,"109904321",3,36316
103,3,31754,"109904321",3,36316
104,1,1087,"109904321",3,36316
104,2,7885,"109904321",3,36316
104,3,27344,"109904321",3,36316
105,1,3625,"109904321",3,36316
105,2,5729,"109904321",3,36316
105,3,26962,"109904321",3,36316
106,1,7626,"109904321",3,36316
106,2,8278,"109904321",3,36316
106,3,20412,"109904321",3,36316
107,1,4421,"109904321",3,36316
107,2,8473,"109904321",3,36316
107,3,23422,"109904321",3,36316
108,1,3587,"109904321",3,36316
108,2,4604,"109904321",3,36316
108,3,28125,"109904321",3,36316
109,1,7907,"109904321",3,36316
109,2,13537,"109904321",3,36316
109,3,14872,"109904321",3,36316
110,1,6339,"109904321",3,36316
110,2,7581,"109904321",3,36316
110,3,22396,"109904321",3,36316
111,1,3656,"109904321",3,36316
111,2,9538,"109904321",3,36316
111,3,23122,"109904321",3,36316
112,1,7426,"109904321",3,36316
112,2,13856,"109904321",3,36316
112,3,15034,"109904321",3,36316
113,1,4616,"109904321",3,36316
113,2,5363,"109904321",3,36316
113,3,26337,"109904321",3,36316
114,1,8828,"109904321",3,36316
114,2,13403,"109904321",3,36316
114,3,14085,"109904321",3,36316
115,1,2538,"109904321",3,36316
115,2,9814,"109904321",3,36316
115,3,23964,"109904321",3,36316
116,1,10310,"109904321",3,36316
116,2,10636,"109904321",3,36316
116,3,15370,"109904321",3,36316
117,1,8776,"109904321",3,36316
117,2,12897,"109904321",3,36316
117,3,14643,"109904321",3,36316
118,1,4245,"109904321",3,36316
118,2,5957,"109904321",3,36316
118,3,26114,"109904321",3,36316
119,1,4326,"109904321",3,36316
119,2,9584,"109904321",3,36316
119,3,22406,"109904321",3,36316
120,1,963,"109904321",3,36316
120,2,13368,"109904321",3,36316
120,3,21985,"109904321",3,36316
121,1,167,"109904321",3,36316
121,2,16021,"109904321",3,36316
121,3,20128,"109904321",3,36316
122,1,6948,"109904321",3,36316
122,2,10797,"109904321",3,36316
122,3,18571,"109904321",3,36316
123,1,4937,"109904321",3,36316
123,2,10549,"109904321",3,36316
123,3,20830,"109904321",3,36316
124,1,2296,"109904321",3,36316
124,2,10790,"109904321",3,36316
124,3,23230,"109904321",3,36316
125,1,3358,"109904321",3,36316
125,2,9234,"109904321",3,36316
125,3,23724,"109904321",3,36316
126,1,2427,"109904321",3,36316
126,2,8796,"109904321",3,36316
126,3,25093,"109904321",3,36316
127,1,5421,"109904321",3,36316
127,2,5433,"109904321",3,36316
127,3,25462,"109904321",3,36316
128,1,4531,"109904321",3,36316
128,2,6468,"109904321",3,36316
128,3,25317,"109904321",3,36316
129,1,1359,"109904321",3,36316
129,2,8655,"109904321",3,36316
129,3,26302,"109904321",3,36316
130,1,8967,"109904321",3,36316
130,2,11115,"109904321",3,36316
130,3,16234,"109904321",3,36316
131,1,6314,"109904321",3,36316
131,2,8788,"109904321",3,36316
131,3,21214,"109904321",3,36316
132,1,11795,"109904321",3,36316
132,2,12090,"109904321",3,36316
132,3,12431,"109904321",3,36316
133,1,8591,"109904321",3,36316
133,2,10711,"109904321",3,36316
133,3,17014,"109904321",3,36316
134,1,2637,"109904321",3,36316
134,2,10208,"109904321",3,36316
134,3,23471,"109904321",3,36316
135,1,7699,"109904321",3,36316
135,2,12237,"109904321",3,36316
135,3,16380,"109904321",3,36316
136,1,9999,"109904321",3,36316
136,2,11536,"109904321",3,36316
136,3,14781,"109904321",3,36316
137,1,5389,"109904321",3,36316
137,2,13440,"109904321",3,36316
137,3,17487,"109904321",3,36316
138,1,492,"109904321",3,36316
138,2,1931,"109904321",3,36316
138,3,33893,"109904321",3,36316
139,1,5317,"109904321",3,36316
139,2,15348,"109904321",3,36316
139,3,15651,"109904321",3,36316
140,1,8001,"109904321",3,36316
140,2,9893,"109904321",3,36316
140,3,18422,"109904321",3,36316
141,1,2653,"109904321",3,36316
141,2,12987,"109904321",3,36316
141,3,20676,"109904321",3,36316
142,1,10553,"109904321",3,36316
142,2,11886,"109904321",3,36316
142,3,13877,"109904321",3,36316
143,1,300,"109904321",3,36316
143,2,3935,"109904321",3,36316
143,3,32081,"109904321",3,36316
144,1,4550,"109904321",3,36316
144,2,5731,"109904321",3,36316
144,3,26035,"109904321",3,36316
145,1,784,"109904321",3,36316
145,2,9925,"109904321",3,36316
145,3,25607,"109904321",3,36316
146,1,874,"109904321",3,36316
146,2,13641,"109904321",3,36316
146,3,21801,"109904321",3,36316
147,1,674,"109904321",3,36316
147,2,13435,"109904321",3,36316
147,3,22207,"109904321",3,36316
148,1,2124,"109904321",3,36316
148,2,13998,"109904321",3,36316
148,3,20194,"109904321",3,36316
149,1,1616,"109904321",3,36316
149,2,3484,"109904321",3,36316
149,3,31216,"109904321",3,36316
150,1,4195,"109904321",3,36316
150,2,4950,"109904321",3,36316
150,3,27171,"109904321",3,36316
151,1,10175,"109904321",3,36316
151,2,10500,"109904321",3,36316
151,3,15641,"109904321",3,36316
152,1,2017,"109904321",3,36316
152,2,4367,"109904321",3,36316
152,3,29932,"109904321",3,36316
153,1,1641,"109904321",3,36316
153,2,11784,"109904321",3,36316
153,3,22891,"109904321",3,36316
154,1,3323,"109904321",3,36316
154,2,4942,"109904321",3,36316
154,3,28051,"109904321",3,36316
155,1,1698,"109904321",3,36316
155,2,1952,"109904321",3,36316
155,3,32666,"109904321",3,36316
156,1,9529,"109904321",3,36316
156,2,12554,"109904321",3,36316
156,3,14233,"109904321",3,36316
157,1,56,"109904321",3,36316
157,2,13131,"109904321",3,36316
157,3,23129,"109904321",3,36316
158,1,6702,"109904321",3,36316
158,2,14527,"109904321",3,36316
158,3,15087,"109904321",3,36316
159,1,382,"109904321",3,36316
159,2,1199,"109904321",3,36316
159,3,34735,"109904321",3,36316
160,1,7020,"109904321",3,36316
160,2,13957,"109904321",3,36316
160,3,15339,"109904321",3,36316
161,1,396,"109904321",3,36316
161,2,4605,"109904321",3,36316
161,3,31315,"109904321",3,36316
162,1,1815,"109904321",3,36316
162,2,10170,"109904321",3,36316
162,3,24331,"109904321",3,36316
163,1,8889,"109904321",3,36316
163,2,9905,"109904321",3,36316
163,3,17522,"109904321",3,36316
164,1,2302,"109904321",3,36316
164,2,16739,"109904321",3,36316
164,3,17275,"109904321",3,36316
165,1,5338,"109904321",3,36316
165,2,11382,"109904321",3,36316
165,3,19596,"109904321",3,36316
166,1,3324,"109904321",3,36316
166,2,15978,"109904321",3,36316
166,3,17014,"109904321",3,36316
167,1,5646,"109904321",3,36316
167,2,12922,"109904321",3,36316
167,3,17748,"109904321",3,36316
168,1,1888,"109904321",3,36316
168,2,3370,"109904321",3,36316
168,3,31058,"109904321",3,36316
169,1,5302,"109904321",3,36316
169,2,5425,"109904321",3,36316
169,3,25589,"109904321",3,36316
170,1,6423,"109904321",3,36316
170,2,12203,"109904321",3,36316
170,3,17690,"109904321",3,36316
171,1,252,"109904321",3,36316
171,2,15709,"109904321",3,36316
171,3,20355,"109904321",3,36316
172,1,7254,"109904321",3,36316
172,2,11515,"109904321",3,36316
172,3,17547,"109904321",3,36316
173,1,1836,"109904321",3,36316
173,2,11217,"109904321",3,36316
173,3,23263,"109904321",3,36316
174,1,2985,"109904321",3,36316
174,2,15687,"109904321",3,36316
174,3,17644,"109904321",3,36316
175,1,4949,"109904321",3,36316
175,2,15566,"109904321",3,36316
175,3,15801,"109904321",3,36316
176,1,795,"109904321",3,36316
176,2,15367,"109904321",3,36316
176,3,20154,"109904321",3,36316
177,1,3388,"109904321",3,36316
177,2,14855,"109904321",3,36316
177,3,18073,"109904321",3,36316
178,1,6400,"109904321",3,36316
178,2,8538,"109904321",3,36316
178,3,21378,"109904321",3,36316
179,1,2774,"109904321",3,36316
179,2,13416,"109904321",3,36316
179,3,20126,"109904321",3,36316
180,1,210,"109904321",3,36316
180,2,4854,"109904321",3,36316
180,3,31252,"109904321",3,36316
181,1,2907,"109904321",3,36316
181,2,3469,"109904321",3,36316
181,3,29940,"109904321",3,36316
182,1,80,"109904321",3,36316
182,2,9384,"109904321",3,36316
182,3,26852,"109904321",3,36316
183,1,3146,"109904321",3,36316
183,2,8950,"109904321",3,36316
183,3,24220,"109904321",3,36316
184,1,5429,"109904321",3,36316
184,2,5434,"109904321",3,36316
184,3,25453,"109904321",3,36316
185,1,8325,"109904321",3,36316
185,2,9975,"109904321",3,36316
185,3,18016,"109904321",3,36316
186,1,3395,"109904321",3,36316
186,2,6983,"109904321",3,36316
186,3,25938,"109904321",3,36316
187,1,5452,"109904321",3,36316
187,2,9806,"109904321",3,36316
187,3,21058,"109904321",3,36316
188,1,5491,"109904321",3,36316
188,2,15249,"109904321",3,36316
188,3,15576,"109904321",3,36316
189,1,571,"109904321",3,36316
189,2,3808,"109904321",3,36316
189,3,31937,"109904321",3,36316
190,1,3261,"109904321",3,36316
190,2,12446,"109904321",3,36316
190,3,20609,"109904321",3,36316
191,1,5158,"109904321",3,36316
191,2,8073,"109904321",3,36316
191,3,23085,"109904321",3,36316
192,1,8249,"109904321",3,36316
192,2,9274,"109904321",3,36316
192,3,18793,"109904321",3,36316
193,1,1874,"109904321",3,36316
193,2,9561,"109904321",3,36316
193,3,24881,"109904321",3,36316
194,1,5216,"109904321",3,36316
194,2,5445,"109904321",3,36316
194,3,25655,"109904321",3,36316
195,1,2738,"109904321",3,36316
195,2,5769,"109904321",3,36316
195,3,27809,"109904321",3,36316
196,1,19,"109904321",3,36316
196,2,9367,"109904321",3,36316
196,3,26930,"109904321",3,36316
197,1,6293,"109904321",3,36316
197,2,10570,"109904321",3,36316
197,3,19453,"109904321",3,36316
198,1,3582,"109904321",3,36316
198,2,12002,"109904321",3,36316
198,3,20732,"109904321",3,36316
199,1,8218,"109904321",3,36316
199,2,9758,"109904321",3,36316
199,3,18340,"109904321",3,36316
200,1,166,"109904321",3,36316
200,2,13073,"109904321",3,36316
200,3,23077,"109904321",3,36316
201,1,3899,"109904321",3,36316
201,2,11948,"109904321",3,36316
201,3,20469,"109904321",3,36316
202,1,6413,"109904321",3,36316
202,2,14363,"109904321",3,36316
202,3,15540,"109904321",3,36316
203,1,2786,"109904321",3,36316
203,2,9730,"109904321",3,36316
203,3,23800,"109904321",3,36316
204,1,1093,"109904321",3,36316
204,2,3573,"109904321",3,36316
204,3,31650,"109904321",3,36316
205,1,5736,"109904321",3,36316
205,2,9124,"109904321",3,36316
205,3,21456,"109904321",3,36316
206,1,1715,"109904321",3,36316
206,2,15582,"109904321",3,36316
206,3,19019,"109904321",3,36316
207,1,1926,"109904321",3,36316
207,2,14573,"109904321",3,36316
207,3,19817,"109904321",3,36316
208,1,6545,"109904321",3,36316
208,2,9820,"109904321",3,36316
208,3,19951,"109904321",3,36316
209,1,2979,"109904321",3,36316
209,2,11322,"109904321",3,36316
209,3,22015,"109904321",3,36316
210,1,3444,"109904321",3,36316
210,2,11472,"109904321",3,36316
210,3,21400,"109904321",3,36316
211,1,3788,"109904321",3,36316
211,2,9092,"109904321",3,36316
211,3,23436,"109904321",3,36316
212,1,7480,"109904321",3,36316
212,2,11219,"109904321",3,36316
212,3,17617,"109904321",3,36316
213,1,9962,"109904321",3,36316
213,2,10891,"109904321",3,36316
213,3,15463,"109904321",3,36316
214,1,1034,"109904321",3,36316
214,2,6928,"109904321",3,36316
214,3,28354,"109904321",3,36316
215,1,7282,"109904321",3,36316
215,2,8473,"109904321",3,36316
215,3,20561,"109904321",3,36316
216,1,5481,"109904321",3,36316
216,2,13113,"109904321",3,36316
216,3,17722,"109904321",3,36316
217,1,5192,"109904321",3,36316
217,2,7599,"109904321",3,36316
217,3,23525,"109904321",3,36316
218,1,1635,"109904321",3,36316
218,2,2536,"109904321",3,36316
218,3,32145,"109904321",3,36316
219,1,7025,"109904321",3,36316
219,2,14150,"109904321",3,36316
219,3,15141,"109904321",3,36316
220,1,2040,"109904321",3,36316
220,2,2223,"109904321",3,36316
220,3,32053,"109904321",3,36316
221,1,3074,"109904321",3,36316
221,2,14188,"109904321",3,36316
221,3,19054,"109904321",3,36316
222,1,9344,"109904321",3,36316
222,2,9449,"109904321",3,36316
222,3,17523,"109904321",3,36316
223,1,5139,"109904321",3,36316
223,2,7932,"109904321",3,36316
223,3,23245,"109904321",3,36316
224,1,6769,"109904321",3,36316
224,2,12118,"109904321",3,36316
224,3,17429,"109904321",3,36316
225,1,2548,"109904321",3,36316
225,2,10807,"109904321",3,36316
225,3,22961,"109904321",3,36316
226,1,2152,"109904321",3,36316
226,2,2624,"109904321",3,36316
226,3,31540,"109904321",3,36316
227,1,3586,"109904321",3,36316
227,2,12850,"109904321",3,36316
227,3,19880,"109904321",3,36316
228,1,3643,"109904321",3,36316
228,2,10749,"109904321",3,36316
228,3,21924,"109904321",3,36316
229,1,3710,"109904321",3,36316
229,2,15384,"109904321",3,36316
229,3,17222,"109904321",3,36316
230,1,4569,"109904321",3,36316
230,2,15463,"109904321",3,36316
230,3,16284,"109904321",3,36316
231,1,9251,"109904321",3,36316
231,2,9307,"109904321",3,36316
231,3,17758,"109904321",3,36316
232,1,1768,"109904321",3,36316
232,2,1976,"109904321",3,36316
232,3,32572,"109904321",3,36316
233,1,6292,"109904321",3,36316
233,2,12299,"109904321",3,36316
233,3,17725,"109904321",3,36316
234,1,4557,"109904321",3,36316
234,2,9588,"109904321",3,36316
234,3,22171,"109904321",3,36316
235,1,1932,"109904321",3,36316
235,2,13329,"109904321",3,36316
235,3,21055,"109904321",3,36316
236,1,8109,"109904321",3,36316
236,2,11405,"109904321",3,36316
236,3,16802,"109904321",3,36316
237,1,7642,"109904321",3,36316
237,2,9045,"109904321",3,36316
237,3,19629,"109904321",3,36316
238,1,653,"109904321",3,36316
238,2,11158,"109904321",3,36316
238,3,24505,"109904321",3,36316
239,1,6301,"109904321",3,36316
239,2,14532,"109904321",3,36316
239,3,15483,"109904321",3,36316
240,1,2433,"109904321",3,36316
240,2,7829,"109904321",3,36316
240,3,26054,"109904321",3,36316
241,1,6416,"109904321",3,36316
241,2,14880,"109904321",3,36316
241,3,15020,"109904321",3,36316
242,1,457,"109904321",3,36316
242,2,6998,"109904321",3,36316
242,3,28861,"109904321",3,36316
243,1,3335,"109904321",3,36316
243,2,12993,"109904321",3,36316
243,3,19988,"109904321",3,36316
244,1,9474,"109904321",3,36316
244,2,12803,"109904321",3,36316
244,3,14039,"109904321",3,36316
245,1,3815,"109904321",3,36316
245,2,10233,"109904321",3,36316
245,3,22268,"109904321",3,36316
246,1,3068,"109904321",3,36316
246,2,5053,"109904321",3,36316
246,3,28195,"109904321",3,36316
247,1,4086,"109904321",3,36316
247,2,10650,"109904321",3,36316
247,3,21580,"109904321",3,36316
248,1,1273,"109904321",3,36316
248,2,8809,"109904321",3,36316
248,3,26234,"109904321",3,36316
249,1,1754,"109904321",3,36316
249,2,8509,"109904321",3,36316
249,3,26053,"109904321",3,36316
250,1,1298,"109904321",3,36316
250,2,10383,"109904321",3,36316
250,3,24635,"109904321",3,36316
251,1,5301,"109904321",3,36316
251,2,15061,"109904321",3,36316
251,3,15954,"109904321",3,36316
252,1,1853,"109904321",3,36316
252,2,12106,"109904321",3,36316
252,3,22357,"109904321",3,36316
253,1,5247,"109904321",3,36316
253,2,5753,"109904321",3,36316
253,3,25316,"109904321",3,36316
254,1,6309,"109904321",3,36316
254,2,11211,"109904321",3,36316
254,3,18796,"109904321",3,36316
255,1,5840,"109904321",3,36316
255,2,11651,"109904321",3,36316
255,3,18825,"109904321",3,36316
256,1,4309,"109904321",3,36316
256,2,12172,"109904321",3,36316
256,3,19835,"109904321",3,36316
257,1,9753,"109904321",3,36316
257,2,11010,"109904321",3,36316
257,3,15553,"109904321",3,36316
258,1,5311,"109904321",3,36316
258,2,14454,"109904321",3,36316
258,3,16551,"109904321",3,36316
259,1,9355,"109904321",3,36316
259,2,13008,"109904321",3,36316
259,3,13953,"109904321",3,36316
260,1,3070,"109904321",3,36316
260,2,8793,"109904321",3,36316
260,3,24453,"109904321",3,36316
261,1,3899,"109904321",3,36316
261,2,10535,"109904321",3,36316
261,3,21882,"109904321",3,36316
262,1,868,"109904321",3,36316
262,2,3067,"109904321",3,36316
262,3,32381,"109904321",3,36316
263,1,9102,"109904321",3,36316
263,2,11389,"109904321",3,36316
263,3,15825,"109904321",3,36316
264,1,1174,"109904321",3,36316
264,2,16960,"109904321",3,36316
264,3,18182,"109904321",3,36316
265,1,3594,"109904321",3,36316
265,2,15261,"109904321",3,36316
265,3,17461,"109904321",3,36316
266,1,2915,"109904321",3,36316
266,2,13853,"109904321",3,36316
266,3,19548,"109904321",3,36316
267,1,4603,"109904321",3,36316
267,2,7787,"109904321",3,36316
267,3,23926,"109904321",3,36316
268,1,5255,"109904321",3,36316
268,2,11856,"109904321",3,36316
268,3,19205,"109904321",3,36316
269,1,977,"109904321",3,36316
269,2,12094,"109904321",3,36316
269,3,23245,"109904321",3,36316
270,1,1035,"109904321",3,36316
270,2,2641,"109904321",3,36316
270,3,32640,"109904321",3,36316
271,1,7481,"109904321",3,36316
271,2,12556,"109904321",3,36316
271,3,16279,"109904321",3,36316
272,1,1438,"109904321",3,36316
272,2,17169,"109904321",3,36316
272,3,17709,"109904321",3,36316
273,1,1916,"109904321",3,36316
273,2,6800,"109904321",3,36316
273,3,27600,"109904321",3,36316
274,1,2563,"109904321",3,36316
274,2,15521,"109904321",3,36316
274,3,18232,"109904321",3,36316
275,1,129,"109904321",3,36316
