"sim","rank","abund","nparts","s0","n0"
20,2,5,"507432854",5,1097
20,3,104,"507432854",5,1097
20,4,324,"507432854",5,1097
20,5,663,"507432854",5,1097
21,1,56,"507432854",5,1097
21,2,121,"507432854",5,1097
21,3,125,"507432854",5,1097
21,4,358,"507432854",5,1097
21,5,437,"507432854",5,1097
22,1,4,"507432854",5,1097
22,2,92,"507432854",5,1097
22,3,299,"507432854",5,1097
22,4,305,"507432854",5,1097
22,5,397,"507432854",5,1097
23,1,23,"507432854",5,1097
23,2,94,"507432854",5,1097
23,3,270,"507432854",5,1097
23,4,350,"507432854",5,1097
23,5,360,"507432854",5,1097
24,1,28,"507432854",5,1097
24,2,72,"507432854",5,1097
24,3,132,"507432854",5,1097
24,4,288,"507432854",5,1097
24,5,577,"507432854",5,1097
25,1,87,"507432854",5,1097
25,2,166,"507432854",5,1097
25,3,192,"507432854",5,1097
25,4,278,"507432854",5,1097
25,5,374,"507432854",5,1097
26,1,64,"507432854",5,1097
26,2,147,"507432854",5,1097
26,3,147,"507432854",5,1097
26,4,291,"507432854",5,1097
26,5,448,"507432854",5,1097
27,1,20,"507432854",5,1097
27,2,96,"507432854",5,1097
27,3,110,"507432854",5,1097
27,4,140,"507432854",5,1097
27,5,731,"507432854",5,1097
28,1,63,"507432854",5,1097
28,2,204,"507432854",5,1097
28,3,243,"507432854",5,1097
28,4,284,"507432854",5,1097
28,5,303,"507432854",5,1097
29,1,143,"507432854",5,1097
29,2,165,"507432854",5,1097
29,3,174,"507432854",5,1097
29,4,229,"507432854",5,1097
29,5,386,"507432854",5,1097
30,1,40,"507432854",5,1097
30,2,118,"507432854",5,1097
30,3,237,"507432854",5,1097
30,4,280,"507432854",5,1097
30,5,422,"507432854",5,1097
31,1,37,"507432854",5,1097
31,2,195,"507432854",5,1097
31,3,252,"507432854",5,1097
31,4,259,"507432854",5,1097
31,5,354,"507432854",5,1097
32,1,6,"507432854",5,1097
32,2,179,"507432854",5,1097
32,3,250,"507432854",5,1097
32,4,255,"507432854",5,1097
32,5,407,"507432854",5,1097
33,1,55,"507432854",5,1097
33,2,156,"507432854",5,1097
33,3,275,"507432854",5,1097
33,4,285,"507432854",5,1097
33,5,326,"507432854",5,1097
34,1,32,"507432854",5,1097
34,2,35,"507432854",5,1097
34,3,222,"507432854",5,1097
34,4,229,"507432854",5,1097
34,5,579,"507432854",5,1097
35,1,69,"507432854",5,1097
35,2,103,"507432854",5,1097
35,3,172,"507432854",5,1097
35,4,245,"507432854",5,1097
35,5,508,"507432854",5,1097
36,1,26,"507432854",5,1097
36,2,59,"507432854",5,1097
36,3,177,"507432854",5,1097
36,4,403,"507432854",5,1097
36,5,432,"507432854",5,1097
37,1,79,"507432854",5,1097
37,2,80,"507432854",5,1097
37,3,157,"507432854",5,1097
37,4,287,"507432854",5,1097
37,5,494,"507432854",5,1097
38,1,8,"507432854",5,1097
38,2,31,"507432854",5,1097
38,3,59,"507432854",5,1097
38,4,297,"507432854",5,1097
38,5,702,"507432854",5,1097
39,1,79,"507432854",5,1097
39,2,213,"507432854",5,1097
39,3,224,"507432854",5,1097
39,4,244,"507432854",5,1097
39,5,337,"507432854",5,1097
40,1,33,"507432854",5,1097
40,2,117,"507432854",5,1097
40,3,172,"507432854",5,1097
40,4,210,"507432854",5,1097
40,5,565,"507432854",5,1097
41,1,151,"507432854",5,1097
41,2,162,"507432854",5,1097
41,3,215,"507432854",5,1097
41,4,279,"507432854",5,1097
41,5,290,"507432854",5,1097
42,1,75,"507432854",5,1097
42,2,124,"507432854",5,1097
42,3,243,"507432854",5,1097
42,4,279,"507432854",5,1097
42,5,376,"507432854",5,1097
43,1,52,"507432854",5,1097
43,2,142,"507432854",5,1097
43,3,234,"507432854",5,1097
43,4,295,"507432854",5,1097
43,5,374,"507432854",5,1097
44,1,55,"507432854",5,1097
44,2,90,"507432854",5,1097
44,3,198,"507432854",5,1097
44,4,328,"507432854",5,1097
44,5,426,"507432854",5,1097
45,1,70,"507432854",5,1097
45,2,100,"507432854",5,1097
45,3,130,"507432854",5,1097
45,4,229,"507432854",5,1097
45,5,568,"507432854",5,1097
46,1,32,"507432854",5,1097
46,2,77,"507432854",5,1097
46,3,226,"507432854",5,1097
46,4,321,"507432854",5,1097
46,5,441,"507432854",5,1097
47,1,121,"507432854",5,1097
47,2,124,"507432854",5,1097
47,3,133,"507432854",5,1097
47,4,316,"507432854",5,1097
47,5,403,"507432854",5,1097
48,1,6,"507432854",5,1097
48,2,41,"507432854",5,1097
48,3,170,"507432854",5,1097
48,4,234,"507432854",5,1097
48,5,646,"507432854",5,1097
49,1,41,"507432854",5,1097
49,2,82,"507432854",5,1097
49,3,159,"507432854",5,1097
49,4,212,"507432854",5,1097
49,5,603,"507432854",5,1097
50,1,15,"507432854",5,1097
50,2,85,"507432854",5,1097
50,3,196,"507432854",5,1097
50,4,379,"507432854",5,1097
50,5,422,"507432854",5,1097
51,1,23,"507432854",5,1097
51,2,59,"507432854",5,1097
51,3,87,"507432854",5,1097
51,4,133,"507432854",5,1097
51,5,795,"507432854",5,1097
52,1,91,"507432854",5,1097
52,2,139,"507432854",5,1097
52,3,171,"507432854",5,1097
52,4,331,"507432854",5,1097
52,5,365,"507432854",5,1097
53,1,48,"507432854",5,1097
53,2,57,"507432854",5,1097
53,3,80,"507432854",5,1097
53,4,94,"507432854",5,1097
53,5,818,"507432854",5,1097
54,1,171,"507432854",5,1097
54,2,195,"507432854",5,1097
54,3,196,"507432854",5,1097
54,4,253,"507432854",5,1097
54,5,282,"507432854",5,1097
55,1,2,"507432854",5,1097
55,2,68,"507432854",5,1097
55,3,85,"507432854",5,1097
55,4,160,"507432854",5,1097
55,5,782,"507432854",5,1097
56,1,32,"507432854",5,1097
56,2,68,"507432854",5,1097
56,3,195,"507432854",5,1097
56,4,322,"507432854",5,1097
56,5,480,"507432854",5,1097
57,1,69,"507432854",5,1097
57,2,134,"507432854",5,1097
57,3,153,"507432854",5,1097
57,4,289,"507432854",5,1097
57,5,452,"507432854",5,1097
58,1,3,"507432854",5,1097
58,2,129,"507432854",5,1097
58,3,275,"507432854",5,1097
58,4,339,"507432854",5,1097
58,5,351,"507432854",5,1097
59,1,105,"507432854",5,1097
59,2,130,"507432854",5,1097
59,3,161,"507432854",5,1097
59,4,178,"507432854",5,1097
59,5,523,"507432854",5,1097
60,1,97,"507432854",5,1097
60,2,104,"507432854",5,1097
60,3,151,"507432854",5,1097
60,4,308,"507432854",5,1097
60,5,437,"507432854",5,1097
61,1,16,"507432854",5,1097
61,2,102,"507432854",5,1097
61,3,182,"507432854",5,1097
61,4,209,"507432854",5,1097
61,5,588,"507432854",5,1097
62,1,24,"507432854",5,1097
62,2,55,"507432854",5,1097
62,3,188,"507432854",5,1097
62,4,197,"507432854",5,1097
62,5,633,"507432854",5,1097
63,1,95,"507432854",5,1097
63,2,148,"507432854",5,1097
63,3,171,"507432854",5,1097
63,4,294,"507432854",5,1097
63,5,389,"507432854",5,1097
64,1,61,"507432854",5,1097
64,2,110,"507432854",5,1097
64,3,140,"507432854",5,1097
64,4,168,"507432854",5,1097
64,5,618,"507432854",5,1097
65,1,69,"507432854",5,1097
65,2,97,"507432854",5,1097
65,3,123,"507432854",5,1097
65,4,346,"507432854",5,1097
65,5,462,"507432854",5,1097
66,1,58,"507432854",5,1097
66,2,133,"507432854",5,1097
66,3,165,"507432854",5,1097
66,4,246,"507432854",5,1097
66,5,495,"507432854",5,1097
67,1,65,"507432854",5,1097
67,2,82,"507432854",5,1097
67,3,190,"507432854",5,1097
67,4,333,"507432854",5,1097
67,5,427,"507432854",5,1097
68,1,25,"507432854",5,1097
68,2,87,"507432854",5,1097
68,3,145,"507432854",5,1097
68,4,377,"507432854",5,1097
68,5,463,"507432854",5,1097
69,1,8,"507432854",5,1097
69,2,32,"507432854",5,1097
69,3,165,"507432854",5,1097
69,4,206,"507432854",5,1097
69,5,686,"507432854",5,1097
70,1,31,"507432854",5,1097
70,2,48,"507432854",5,1097
70,3,172,"507432854",5,1097
70,4,303,"507432854",5,1097
70,5,543,"507432854",5,1097
71,1,24,"507432854",5,1097
71,2,47,"507432854",5,1097
71,3,74,"507432854",5,1097
71,4,109,"507432854",5,1097
71,5,843,"507432854",5,1097
72,1,43,"507432854",5,1097
72,2,126,"507432854",5,1097
72,3,234,"507432854",5,1097
72,4,281,"507432854",5,1097
72,5,413,"507432854",5,1097
73,1,12,"507432854",5,1097
73,2,26,"507432854",5,1097
73,3,101,"507432854",5,1097
73,4,456,"507432854",5,1097
73,5,502,"507432854",5,1097
74,1,23,"507432854",5,1097
74,2,68,"507432854",5,1097
74,3,156,"507432854",5,1097
74,4,419,"507432854",5,1097
74,5,431,"507432854",5,1097
75,1,79,"507432854",5,1097
75,2,136,"507432854",5,1097
75,3,153,"507432854",5,1097
75,4,181,"507432854",5,1097
75,5,548,"507432854",5,1097
76,1,102,"507432854",5,1097
76,2,114,"507432854",5,1097
76,3,126,"507432854",5,1097
76,4,341,"507432854",5,1097
76,5,414,"507432854",5,1097
77,1,23,"507432854",5,1097
77,2,32,"507432854",5,1097
77,3,176,"507432854",5,1097
77,4,370,"507432854",5,1097
77,5,496,"507432854",5,1097
78,1,52,"507432854",5,1097
78,2,157,"507432854",5,1097
78,3,190,"507432854",5,1097
78,4,208,"507432854",5,1097
78,5,490,"507432854",5,1097
79,1,9,"507432854",5,1097
79,2,57,"507432854",5,1097
79,3,232,"507432854",5,1097
79,4,373,"507432854",5,1097
79,5,426,"507432854",5,1097
80,1,38,"507432854",5,1097
80,2,57,"507432854",5,1097
80,3,148,"507432854",5,1097
80,4,155,"507432854",5,1097
80,5,699,"507432854",5,1097
81,1,89,"507432854",5,1097
81,2,114,"507432854",5,1097
81,3,124,"507432854",5,1097
81,4,278,"507432854",5,1097
81,5,492,"507432854",5,1097
82,1,43,"507432854",5,1097
82,2,62,"507432854",5,1097
82,3,186,"507432854",5,1097
82,4,399,"507432854",5,1097
82,5,407,"507432854",5,1097
83,1,2,"507432854",5,1097
83,2,42,"507432854",5,1097
83,3,158,"507432854",5,1097
83,4,162,"507432854",5,1097
83,5,733,"507432854",5,1097
84,1,159,"507432854",5,1097
84,2,168,"507432854",5,1097
84,3,221,"507432854",5,1097
84,4,234,"507432854",5,1097
84,5,315,"507432854",5,1097
85,1,72,"507432854",5,1097
85,2,81,"507432854",5,1097
85,3,196,"507432854",5,1097
85,4,312,"507432854",5,1097
85,5,436,"507432854",5,1097
86,1,5,"507432854",5,1097
86,2,43,"507432854",5,1097
86,3,60,"507432854",5,1097
86,4,270,"507432854",5,1097
86,5,719,"507432854",5,1097
87,1,19,"507432854",5,1097
87,2,25,"507432854",5,1097
87,3,50,"507432854",5,1097
87,4,286,"507432854",5,1097
87,5,717,"507432854",5,1097
88,1,3,"507432854",5,1097
88,2,5,"507432854",5,1097
88,3,18,"507432854",5,1097
88,4,138,"507432854",5,1097
88,5,933,"507432854",5,1097
89,1,41,"507432854",5,1097
89,2,132,"507432854",5,1097
89,3,140,"507432854",5,1097
89,4,274,"507432854",5,1097
89,5,510,"507432854",5,1097
90,1,93,"507432854",5,1097
90,2,192,"507432854",5,1097
90,3,199,"507432854",5,1097
90,4,268,"507432854",5,1097
90,5,345,"507432854",5,1097
91,1,46,"507432854",5,1097
91,2,48,"507432854",5,1097
91,3,76,"507432854",5,1097
91,4,122,"507432854",5,1097
91,5,805,"507432854",5,1097
92,1,22,"507432854",5,1097
92,2,24,"507432854",5,1097
92,3,222,"507432854",5,1097
92,4,307,"507432854",5,1097
92,5,522,"507432854",5,1097
93,1,67,"507432854",5,1097
93,2,86,"507432854",5,1097
93,3,120,"507432854",5,1097
93,4,226,"507432854",5,1097
93,5,598,"507432854",5,1097
94,1,39,"507432854",5,1097
94,2,118,"507432854",5,1097
94,3,125,"507432854",5,1097
94,4,385,"507432854",5,1097
94,5,430,"507432854",5,1097
95,1,39,"507432854",5,1097
95,2,141,"507432854",5,1097
95,3,199,"507432854",5,1097
95,4,314,"507432854",5,1097
95,5,404,"507432854",5,1097
96,1,26,"507432854",5,1097
96,2,35,"507432854",5,1097
96,3,250,"507432854",5,1097
96,4,348,"507432854",5,1097
96,5,438,"507432854",5,1097
97,1,24,"507432854",5,1097
97,2,117,"507432854",5,1097
97,3,161,"507432854",5,1097
97,4,204,"507432854",5,1097
97,5,591,"507432854",5,1097
98,1,48,"507432854",5,1097
98,2,73,"507432854",5,1097
98,3,86,"507432854",5,1097
98,4,359,"507432854",5,1097
98,5,531,"507432854",5,1097
99,1,57,"507432854",5,1097
99,2,180,"507432854",5,1097
99,3,252,"507432854",5,1097
99,4,258,"507432854",5,1097
99,5,350,"507432854",5,1097
100,1,71,"507432854",5,1097
100,2,98,"507432854",5,1097
100,3,271,"507432854",5,1097
100,4,291,"507432854",5,1097
100,5,366,"507432854",5,1097
101,1,75,"507432854",5,1097
101,2,129,"507432854",5,1097
101,3,232,"507432854",5,1097
101,4,292,"507432854",5,1097
101,5,369,"507432854",5,1097
102,1,19,"507432854",5,1097
102,2,93,"507432854",5,1097
102,3,311,"507432854",5,1097
102,4,312,"507432854",5,1097
102,5,362,"507432854",5,1097
103,1,38,"507432854",5,1097
103,2,38,"507432854",5,1097
103,3,82,"507432854",5,1097
103,4,434,"507432854",5,1097
103,5,505,"507432854",5,1097
104,1,33,"507432854",5,1097
104,2,34,"507432854",5,1097
104,3,226,"507432854",5,1097
104,4,381,"507432854",5,1097
104,5,423,"507432854",5,1097
105,1,11,"507432854",5,1097
105,2,26,"507432854",5,1097
105,3,51,"507432854",5,1097
105,4,359,"507432854",5,1097
105,5,650,"507432854",5,1097
106,1,49,"507432854",5,1097
106,2,66,"507432854",5,1097
106,3,136,"507432854",5,1097
106,4,276,"507432854",5,1097
106,5,570,"507432854",5,1097
107,1,40,"507432854",5,1097
107,2,86,"507432854",5,1097
107,3,125,"507432854",5,1097
107,4,250,"507432854",5,1097
107,5,596,"507432854",5,1097
108,1,9,"507432854",5,1097
108,2,103,"507432854",5,1097
108,3,201,"507432854",5,1097
108,4,370,"507432854",5,1097
108,5,414,"507432854",5,1097
109,1,17,"507432854",5,1097
109,2,25,"507432854",5,1097
109,3,54,"507432854",5,1097
109,4,301,"507432854",5,1097
109,5,700,"507432854",5,1097
110,1,75,"507432854",5,1097
110,2,124,"507432854",5,1097
110,3,138,"507432854",5,1097
110,4,139,"507432854",5,1097
110,5,621,"507432854",5,1097
111,1,23,"507432854",5,1097
111,2,118,"507432854",5,1097
111,3,131,"507432854",5,1097
111,4,382,"507432854",5,1097
111,5,443,"507432854",5,1097
112,1,49,"507432854",5,1097
112,2,77,"507432854",5,1097
112,3,214,"507432854",5,1097
112,4,300,"507432854",5,1097
112,5,457,"507432854",5,1097
113,1,83,"507432854",5,1097
113,2,103,"507432854",5,1097
113,3,152,"507432854",5,1097
113,4,253,"507432854",5,1097
113,5,506,"507432854",5,1097
114,1,83,"507432854",5,1097
114,2,129,"507432854",5,1097
114,3,131,"507432854",5,1097
114,4,191,"507432854",5,1097
114,5,563,"507432854",5,1097
115,1,61,"507432854",5,1097
115,2,95,"507432854",5,1097
115,3,143,"507432854",5,1097
115,4,162,"507432854",5,1097
115,5,636,"507432854",5,1097
116,1,87,"507432854",5,1097
116,2,114,"507432854",5,1097
116,3,159,"507432854",5,1097
116,4,238,"507432854",5,1097
116,5,499,"507432854",5,1097
117,1,117,"507432854",5,1097
117,2,136,"507432854",5,1097
117,3,252,"507432854",5,1097
117,4,280,"507432854",5,1097
117,5,312,"507432854",5,1097
118,1,38,"507432854",5,1097
118,2,40,"507432854",5,1097
118,3,134,"507432854",5,1097
118,4,249,"507432854",5,1097
118,5,636,"507432854",5,1097
119,1,1,"507432854",5,1097
119,2,30,"507432854",5,1097
119,3,66,"507432854",5,1097
119,4,402,"507432854",5,1097
119,5,598,"507432854",5,1097
120,1,45,"507432854",5,1097
120,2,180,"507432854",5,1097
120,3,198,"507432854",5,1097
120,4,310,"507432854",5,1097
120,5,364,"507432854",5,1097
121,1,52,"507432854",5,1097
121,2,64,"507432854",5,1097
121,3,106,"507432854",5,1097
121,4,155,"507432854",5,1097
121,5,720,"507432854",5,1097
122,1,8,"507432854",5,1097
122,2,57,"507432854",5,1097
122,3,310,"507432854",5,1097
122,4,318,"507432854",5,1097
122,5,404,"507432854",5,1097
123,1,5,"507432854",5,1097
123,2,187,"507432854",5,1097
123,3,256,"507432854",5,1097
123,4,258,"507432854",5,1097
123,5,391,"507432854",5,1097
124,1,35,"507432854",5,1097
124,2,83,"507432854",5,1097
124,3,102,"507432854",5,1097
124,4,272,"507432854",5,1097
124,5,605,"507432854",5,1097
125,1,30,"507432854",5,1097
125,2,64,"507432854",5,1097
125,3,75,"507432854",5,1097
125,4,204,"507432854",5,1097
125,5,724,"507432854",5,1097
126,1,35,"507432854",5,1097
126,2,44,"507432854",5,1097
126,3,92,"507432854",5,1097
126,4,354,"507432854",5,1097
126,5,572,"507432854",5,1097
127,1,42,"507432854",5,1097
127,2,80,"507432854",5,1097
127,3,143,"507432854",5,1097
127,4,223,"507432854",5,1097
127,5,609,"507432854",5,1097
128,1,6,"507432854",5,1097
128,2,9,"507432854",5,1097
128,3,288,"507432854",5,1097
128,4,363,"507432854",5,1097
128,5,431,"507432854",5,1097
129,1,41,"507432854",5,1097
129,2,59,"507432854",5,1097
129,3,111,"507432854",5,1097
129,4,389,"507432854",5,1097
129,5,497,"507432854",5,1097
130,1,9,"507432854",5,1097
130,2,120,"507432854",5,1097
130,3,144,"507432854",5,1097
130,4,264,"507432854",5,1097
130,5,560,"507432854",5,1097
131,1,138,"507432854",5,1097
131,2,175,"507432854",5,1097
131,3,249,"507432854",5,1097
131,4,262,"507432854",5,1097
131,5,273,"507432854",5,1097
132,1,40,"507432854",5,1097
132,2,76,"507432854",5,1097
132,3,254,"507432854",5,1097
132,4,340,"507432854",5,1097
132,5,387,"507432854",5,1097
133,1,15,"507432854",5,1097
133,2,97,"507432854",5,1097
133,3,154,"507432854",5,1097
133,4,255,"507432854",5,1097
133,5,576,"507432854",5,1097
134,1,20,"507432854",5,1097
134,2,78,"507432854",5,1097
134,3,269,"507432854",5,1097
134,4,283,"507432854",5,1097
134,5,447,"507432854",5,1097
135,1,26,"507432854",5,1097
135,2,31,"507432854",5,1097
135,3,120,"507432854",5,1097
135,4,290,"507432854",5,1097
135,5,630,"507432854",5,1097
136,1,97,"507432854",5,1097
136,2,112,"507432854",5,1097
136,3,142,"507432854",5,1097
136,4,269,"507432854",5,1097
136,5,477,"507432854",5,1097
137,1,143,"507432854",5,1097
137,2,170,"507432854",5,1097
137,3,223,"507432854",5,1097
137,4,241,"507432854",5,1097
137,5,320,"507432854",5,1097
138,1,127,"507432854",5,1097
138,2,150,"507432854",5,1097
138,3,165,"507432854",5,1097
138,4,197,"507432854",5,1097
138,5,458,"507432854",5,1097
139,1,22,"507432854",5,1097
139,2,33,"507432854",5,1097
139,3,139,"507432854",5,1097
139,4,451,"507432854",5,1097
139,5,452,"507432854",5,1097
140,1,26,"507432854",5,1097
140,2,170,"507432854",5,1097
140,3,238,"507432854",5,1097
140,4,241,"507432854",5,1097
140,5,422,"507432854",5,1097
141,1,72,"507432854",5,1097
141,2,102,"507432854",5,1097
141,3,148,"507432854",5,1097
141,4,244,"507432854",5,1097
141,5,531,"507432854",5,1097
142,1,60,"507432854",5,1097
142,2,73,"507432854",5,1097
142,3,88,"507432854",5,1097
142,4,188,"507432854",5,1097
142,5,688,"507432854",5,1097
143,1,39,"507432854",5,1097
143,2,74,"507432854",5,1097
143,3,190,"507432854",5,1097
143,4,246,"507432854",5,1097
143,5,548,"507432854",5,1097
144,1,23,"507432854",5,1097
144,2,207,"507432854",5,1097
144,3,211,"507432854",5,1097
144,4,226,"507432854",5,1097
144,5,430,"507432854",5,1097
145,1,6,"507432854",5,1097
145,2,39,"507432854",5,1097
145,3,90,"507432854",5,1097
145,4,253,"507432854",5,1097
145,5,709,"507432854",5,1097
146,1,6,"507432854",5,1097
146,2,52,"507432854",5,1097
146,3,75,"507432854",5,1097
146,4,241,"507432854",5,1097
146,5,723,"507432854",5,1097
147,1,61,"507432854",5,1097
147,2,73,"507432854",5,1097
147,3,211,"507432854",5,1097
147,4,366,"507432854",5,1097
147,5,386,"507432854",5,1097
148,1,15,"507432854",5,1097
148,2,142,"507432854",5,1097
148,3,216,"507432854",5,1097
148,4,300,"507432854",5,1097
148,5,424,"507432854",5,1097
149,1,27,"507432854",5,1097
149,2,91,"507432854",5,1097
149,3,162,"507432854",5,1097
149,4,379,"507432854",5,1097
149,5,438,"507432854",5,1097
150,1,47,"507432854",5,1097
150,2,127,"507432854",5,1097
150,3,201,"507432854",5,1097
150,4,298,"507432854",5,1097
150,5,424,"507432854",5,1097
151,1,29,"507432854",5,1097
151,2,108,"507432854",5,1097
151,3,112,"507432854",5,1097
151,4,419,"507432854",5,1097
151,5,429,"507432854",5,1097
152,1,44,"507432854",5,1097
152,2,76,"507432854",5,1097
152,3,143,"507432854",5,1097
152,4,339,"507432854",5,1097
152,5,495,"507432854",5,1097
153,1,4,"507432854",5,1097
153,2,9,"507432854",5,1097
153,3,52,"507432854",5,1097
153,4,99,"507432854",5,1097
153,5,933,"507432854",5,1097
154,1,46,"507432854",5,1097
154,2,146,"507432854",5,1097
154,3,161,"507432854",5,1097
154,4,270,"507432854",5,1097
154,5,474,"507432854",5,1097
155,1,4,"507432854",5,1097
155,2,185,"507432854",5,1097
155,3,263,"507432854",5,1097
155,4,290,"507432854",5,1097
155,5,355,"507432854",5,1097
156,1,8,"507432854",5,1097
156,2,19,"507432854",5,1097
156,3,138,"507432854",5,1097
156,4,282,"507432854",5,1097
156,5,650,"507432854",5,1097
157,1,23,"507432854",5,1097
157,2,117,"507432854",5,1097
157,3,125,"507432854",5,1097
157,4,197,"507432854",5,1097
157,5,635,"507432854",5,1097
158,1,11,"507432854",5,1097
158,2,21,"507432854",5,1097
158,3,224,"507432854",5,1097
158,4,366,"507432854",5,1097
158,5,475,"507432854",5,1097
159,1,62,"507432854",5,1097
159,2,114,"507432854",5,1097
159,3,200,"507432854",5,1097
159,4,337,"507432854",5,1097
159,5,384,"507432854",5,1097
160,1,19,"507432854",5,1097
160,2,62,"507432854",5,1097
160,3,100,"507432854",5,1097
160,4,204,"507432854",5,1097
160,5,712,"507432854",5,1097
161,1,113,"507432854",5,1097
161,2,128,"507432854",5,1097
161,3,183,"507432854",5,1097
161,4,255,"507432854",5,1097
161,5,418,"507432854",5,1097
162,1,18,"507432854",5,1097
162,2,127,"507432854",5,1097
162,3,170,"507432854",5,1097
162,4,177,"507432854",5,1097
162,5,605,"507432854",5,1097
163,1,17,"507432854",5,1097
163,2,87,"507432854",5,1097
163,3,112,"507432854",5,1097
163,4,154,"507432854",5,1097
163,5,727,"507432854",5,1097
164,1,8,"507432854",5,1097
164,2,59,"507432854",5,1097
164,3,320,"507432854",5,1097
164,4,324,"507432854",5,1097
164,5,386,"507432854",5,1097
165,1,18,"507432854",5,1097
165,2,134,"507432854",5,1097
165,3,202,"507432854",5,1097
165,4,350,"507432854",5,1097
165,5,393,"507432854",5,1097
166,1,19,"507432854",5,1097
166,2,32,"507432854",5,1097
166,3,223,"507432854",5,1097
166,4,246,"507432854",5,1097
166,5,577,"507432854",5,1097
167,1,79,"507432854",5,1097
167,2,204,"507432854",5,1097
167,3,235,"507432854",5,1097
167,4,235,"507432854",5,1097
167,5,344,"507432854",5,1097
168,1,58,"507432854",5,1097
168,2,146,"507432854",5,1097
168,3,202,"507432854",5,1097
168,4,262,"507432854",5,1097
168,5,429,"507432854",5,1097
169,1,45,"507432854",5,1097
169,2,107,"507432854",5,1097
169,3,221,"507432854",5,1097
169,4,273,"507432854",5,1097
169,5,451,"507432854",5,1097
170,1,19,"507432854",5,1097
170,2,119,"507432854",5,1097
170,3,179,"507432854",5,1097
170,4,385,"507432854",5,1097
170,5,395,"507432854",5,1097
171,1,55,"507432854",5,1097
171,2,93,"507432854",5,1097
171,3,172,"507432854",5,1097
171,4,221,"507432854",5,1097
171,5,556,"507432854",5,1097
172,1,19,"507432854",5,1097
172,2,111,"507432854",5,1097
172,3,162,"507432854",5,1097
172,4,274,"507432854",5,1097
172,5,531,"507432854",5,1097
173,1,42,"507432854",5,1097
173,2,54,"507432854",5,1097
173,3,179,"507432854",5,1097
173,4,187,"507432854",5,1097
173,5,635,"507432854",5,1097
174,1,199,"507432854",5,1097
174,2,202,"507432854",5,1097
174,3,207,"507432854",5,1097
174,4,212,"507432854",5,1097
174,5,277,"507432854",5,1097
175,1,115,"507432854",5,1097
175,2,116,"507432854",5,1097
