"sim","rank","abund","nparts","s0","n0"
4,16,1,"15",149,156
4,17,1,"15",149,156
4,18,1,"15",149,156
4,19,1,"15",149,156
4,20,1,"15",149,156
4,21,1,"15",149,156
4,22,1,"15",149,156
4,23,1,"15",149,156
4,24,1,"15",149,156
4,25,1,"15",149,156
4,26,1,"15",149,156
4,27,1,"15",149,156
4,28,1,"15",149,156
4,29,1,"15",149,156
4,30,1,"15",149,156
4,31,1,"15",149,156
4,32,1,"15",149,156
4,33,1,"15",149,156
4,34,1,"15",149,156
4,35,1,"15",149,156
4,36,1,"15",149,156
4,37,1,"15",149,156
4,38,1,"15",149,156
4,39,1,"15",149,156
4,40,1,"15",149,156
4,41,1,"15",149,156
4,42,1,"15",149,156
4,43,1,"15",149,156
4,44,1,"15",149,156
4,45,1,"15",149,156
4,46,1,"15",149,156
4,47,1,"15",149,156
4,48,1,"15",149,156
4,49,1,"15",149,156
4,50,1,"15",149,156
4,51,1,"15",149,156
4,52,1,"15",149,156
4,53,1,"15",149,156
4,54,1,"15",149,156
4,55,1,"15",149,156
4,56,1,"15",149,156
4,57,1,"15",149,156
4,58,1,"15",149,156
4,59,1,"15",149,156
4,60,1,"15",149,156
4,61,1,"15",149,156
4,62,1,"15",149,156
4,63,1,"15",149,156
4,64,1,"15",149,156
4,65,1,"15",149,156
4,66,1,"15",149,156
4,67,1,"15",149,156
4,68,1,"15",149,156
4,69,1,"15",149,156
4,70,1,"15",149,156
4,71,1,"15",149,156
4,72,1,"15",149,156
4,73,1,"15",149,156
4,74,1,"15",149,156
4,75,1,"15",149,156
4,76,1,"15",149,156
4,77,1,"15",149,156
4,78,1,"15",149,156
4,79,1,"15",149,156
4,80,1,"15",149,156
4,81,1,"15",149,156
4,82,1,"15",149,156
4,83,1,"15",149,156
4,84,1,"15",149,156
4,85,1,"15",149,156
4,86,1,"15",149,156
4,87,1,"15",149,156
4,88,1,"15",149,156
4,89,1,"15",149,156
4,90,1,"15",149,156
4,91,1,"15",149,156
4,92,1,"15",149,156
4,93,1,"15",149,156
4,94,1,"15",149,156
4,95,1,"15",149,156
4,96,1,"15",149,156
4,97,1,"15",149,156
4,98,1,"15",149,156
4,99,1,"15",149,156
4,100,1,"15",149,156
4,101,1,"15",149,156
4,102,1,"15",149,156
4,103,1,"15",149,156
4,104,1,"15",149,156
4,105,1,"15",149,156
4,106,1,"15",149,156
4,107,1,"15",149,156
4,108,1,"15",149,156
4,109,1,"15",149,156
4,110,1,"15",149,156
4,111,1,"15",149,156
4,112,1,"15",149,156
4,113,1,"15",149,156
4,114,1,"15",149,156
4,115,1,"15",149,156
4,116,1,"15",149,156
4,117,1,"15",149,156
4,118,1,"15",149,156
4,119,1,"15",149,156
4,120,1,"15",149,156
4,121,1,"15",149,156
4,122,1,"15",149,156
4,123,1,"15",149,156
4,124,1,"15",149,156
4,125,1,"15",149,156
4,126,1,"15",149,156
4,127,1,"15",149,156
4,128,1,"15",149,156
4,129,1,"15",149,156
4,130,1,"15",149,156
4,131,1,"15",149,156
4,132,1,"15",149,156
4,133,1,"15",149,156
4,134,1,"15",149,156
4,135,1,"15",149,156
4,136,1,"15",149,156
4,137,1,"15",149,156
4,138,1,"15",149,156
4,139,1,"15",149,156
4,140,1,"15",149,156
4,141,1,"15",149,156
4,142,1,"15",149,156
4,143,1,"15",149,156
4,144,1,"15",149,156
4,145,1,"15",149,156
4,146,1,"15",149,156
4,147,1,"15",149,156
4,148,3,"15",149,156
4,149,6,"15",149,156
5,1,1,"15",149,156
5,2,1,"15",149,156
5,3,1,"15",149,156
5,4,1,"15",149,156
5,5,1,"15",149,156
5,6,1,"15",149,156
5,7,1,"15",149,156
5,8,1,"15",149,156
5,9,1,"15",149,156
5,10,1,"15",149,156
5,11,1,"15",149,156
5,12,1,"15",149,156
5,13,1,"15",149,156
5,14,1,"15",149,156
5,15,1,"15",149,156
5,16,1,"15",149,156
5,17,1,"15",149,156
5,18,1,"15",149,156
5,19,1,"15",149,156
5,20,1,"15",149,156
5,21,1,"15",149,156
5,22,1,"15",149,156
5,23,1,"15",149,156
5,24,1,"15",149,156
5,25,1,"15",149,156
5,26,1,"15",149,156
5,27,1,"15",149,156
5,28,1,"15",149,156
5,29,1,"15",149,156
5,30,1,"15",149,156
5,31,1,"15",149,156
5,32,1,"15",149,156
5,33,1,"15",149,156
5,34,1,"15",149,156
5,35,1,"15",149,156
5,36,1,"15",149,156
5,37,1,"15",149,156
5,38,1,"15",149,156
5,39,1,"15",149,156
5,40,1,"15",149,156
5,41,1,"15",149,156
5,42,1,"15",149,156
5,43,1,"15",149,156
5,44,1,"15",149,156
5,45,1,"15",149,156
5,46,1,"15",149,156
5,47,1,"15",149,156
5,48,1,"15",149,156
5,49,1,"15",149,156
5,50,1,"15",149,156
5,51,1,"15",149,156
5,52,1,"15",149,156
5,53,1,"15",149,156
5,54,1,"15",149,156
5,55,1,"15",149,156
5,56,1,"15",149,156
5,57,1,"15",149,156
5,58,1,"15",149,156
5,59,1,"15",149,156
5,60,1,"15",149,156
5,61,1,"15",149,156
5,62,1,"15",149,156
5,63,1,"15",149,156
5,64,1,"15",149,156
5,65,1,"15",149,156
5,66,1,"15",149,156
5,67,1,"15",149,156
5,68,1,"15",149,156
5,69,1,"15",149,156
5,70,1,"15",149,156
5,71,1,"15",149,156
5,72,1,"15",149,156
5,73,1,"15",149,156
5,74,1,"15",149,156
5,75,1,"15",149,156
5,76,1,"15",149,156
5,77,1,"15",149,156
5,78,1,"15",149,156
5,79,1,"15",149,156
5,80,1,"15",149,156
5,81,1,"15",149,156
5,82,1,"15",149,156
5,83,1,"15",149,156
5,84,1,"15",149,156
5,85,1,"15",149,156
5,86,1,"15",149,156
5,87,1,"15",149,156
5,88,1,"15",149,156
5,89,1,"15",149,156
5,90,1,"15",149,156
5,91,1,"15",149,156
5,92,1,"15",149,156
5,93,1,"15",149,156
5,94,1,"15",149,156
5,95,1,"15",149,156
5,96,1,"15",149,156
5,97,1,"15",149,156
5,98,1,"15",149,156
5,99,1,"15",149,156
5,100,1,"15",149,156
5,101,1,"15",149,156
5,102,1,"15",149,156
5,103,1,"15",149,156
5,104,1,"15",149,156
5,105,1,"15",149,156
5,106,1,"15",149,156
5,107,1,"15",149,156
5,108,1,"15",149,156
5,109,1,"15",149,156
5,110,1,"15",149,156
5,111,1,"15",149,156
5,112,1,"15",149,156
5,113,1,"15",149,156
5,114,1,"15",149,156
5,115,1,"15",149,156
5,116,1,"15",149,156
5,117,1,"15",149,156
5,118,1,"15",149,156
5,119,1,"15",149,156
5,120,1,"15",149,156
5,121,1,"15",149,156
5,122,1,"15",149,156
5,123,1,"15",149,156
5,124,1,"15",149,156
5,125,1,"15",149,156
5,126,1,"15",149,156
5,127,1,"15",149,156
5,128,1,"15",149,156
5,129,1,"15",149,156
5,130,1,"15",149,156
5,131,1,"15",149,156
5,132,1,"15",149,156
5,133,1,"15",149,156
5,134,1,"15",149,156
5,135,1,"15",149,156
5,136,1,"15",149,156
5,137,1,"15",149,156
5,138,1,"15",149,156
5,139,1,"15",149,156
5,140,1,"15",149,156
5,141,1,"15",149,156
5,142,1,"15",149,156
5,143,1,"15",149,156
5,144,1,"15",149,156
5,145,1,"15",149,156
5,146,1,"15",149,156
5,147,3,"15",149,156
5,148,3,"15",149,156
5,149,4,"15",149,156
6,1,1,"15",149,156
6,2,1,"15",149,156
6,3,1,"15",149,156
6,4,1,"15",149,156
6,5,1,"15",149,156
6,6,1,"15",149,156
6,7,1,"15",149,156
6,8,1,"15",149,156
6,9,1,"15",149,156
6,10,1,"15",149,156
6,11,1,"15",149,156
6,12,1,"15",149,156
6,13,1,"15",149,156
6,14,1,"15",149,156
6,15,1,"15",149,156
6,16,1,"15",149,156
6,17,1,"15",149,156
6,18,1,"15",149,156
6,19,1,"15",149,156
6,20,1,"15",149,156
6,21,1,"15",149,156
6,22,1,"15",149,156
6,23,1,"15",149,156
6,24,1,"15",149,156
6,25,1,"15",149,156
6,26,1,"15",149,156
6,27,1,"15",149,156
6,28,1,"15",149,156
6,29,1,"15",149,156
6,30,1,"15",149,156
6,31,1,"15",149,156
6,32,1,"15",149,156
6,33,1,"15",149,156
6,34,1,"15",149,156
6,35,1,"15",149,156
6,36,1,"15",149,156
6,37,1,"15",149,156
6,38,1,"15",149,156
6,39,1,"15",149,156
6,40,1,"15",149,156
6,41,1,"15",149,156
6,42,1,"15",149,156
6,43,1,"15",149,156
6,44,1,"15",149,156
6,45,1,"15",149,156
6,46,1,"15",149,156
6,47,1,"15",149,156
6,48,1,"15",149,156
6,49,1,"15",149,156
6,50,1,"15",149,156
6,51,1,"15",149,156
6,52,1,"15",149,156
6,53,1,"15",149,156
6,54,1,"15",149,156
6,55,1,"15",149,156
6,56,1,"15",149,156
6,57,1,"15",149,156
6,58,1,"15",149,156
6,59,1,"15",149,156
6,60,1,"15",149,156
6,61,1,"15",149,156
6,62,1,"15",149,156
6,63,1,"15",149,156
6,64,1,"15",149,156
6,65,1,"15",149,156
6,66,1,"15",149,156
6,67,1,"15",149,156
6,68,1,"15",149,156
6,69,1,"15",149,156
6,70,1,"15",149,156
6,71,1,"15",149,156
6,72,1,"15",149,156
6,73,1,"15",149,156
6,74,1,"15",149,156
6,75,1,"15",149,156
6,76,1,"15",149,156
6,77,1,"15",149,156
6,78,1,"15",149,156
6,79,1,"15",149,156
6,80,1,"15",149,156
6,81,1,"15",149,156
6,82,1,"15",149,156
6,83,1,"15",149,156
6,84,1,"15",149,156
6,85,1,"15",149,156
6,86,1,"15",149,156
6,87,1,"15",149,156
6,88,1,"15",149,156
6,89,1,"15",149,156
6,90,1,"15",149,156
6,91,1,"15",149,156
6,92,1,"15",149,156
6,93,1,"15",149,156
6,94,1,"15",149,156
6,95,1,"15",149,156
6,96,1,"15",149,156
6,97,1,"15",149,156
6,98,1,"15",149,156
6,99,1,"15",149,156
6,100,1,"15",149,156
6,101,1,"15",149,156
6,102,1,"15",149,156
6,103,1,"15",149,156
6,104,1,"15",149,156
6,105,1,"15",149,156
6,106,1,"15",149,156
6,107,1,"15",149,156
6,108,1,"15",149,156
6,109,1,"15",149,156
6,110,1,"15",149,156
6,111,1,"15",149,156
6,112,1,"15",149,156
6,113,1,"15",149,156
6,114,1,"15",149,156
6,115,1,"15",149,156
6,116,1,"15",149,156
6,117,1,"15",149,156
6,118,1,"15",149,156
6,119,1,"15",149,156
6,120,1,"15",149,156
6,121,1,"15",149,156
6,122,1,"15",149,156
6,123,1,"15",149,156
6,124,1,"15",149,156
6,125,1,"15",149,156
6,126,1,"15",149,156
6,127,1,"15",149,156
6,128,1,"15",149,156
6,129,1,"15",149,156
6,130,1,"15",149,156
6,131,1,"15",149,156
6,132,1,"15",149,156
6,133,1,"15",149,156
6,134,1,"15",149,156
6,135,1,"15",149,156
6,136,1,"15",149,156
6,137,1,"15",149,156
6,138,1,"15",149,156
6,139,1,"15",149,156
6,140,1,"15",149,156
6,141,1,"15",149,156
6,142,1,"15",149,156
6,143,1,"15",149,156
6,144,1,"15",149,156
6,145,2,"15",149,156
6,146,2,"15",149,156
6,147,2,"15",149,156
6,148,3,"15",149,156
6,149,3,"15",149,156
7,1,1,"15",149,156
7,2,1,"15",149,156
7,3,1,"15",149,156
7,4,1,"15",149,156
7,5,1,"15",149,156
7,6,1,"15",149,156
7,7,1,"15",149,156
7,8,1,"15",149,156
7,9,1,"15",149,156
7,10,1,"15",149,156
7,11,1,"15",149,156
7,12,1,"15",149,156
7,13,1,"15",149,156
7,14,1,"15",149,156
7,15,1,"15",149,156
7,16,1,"15",149,156
7,17,1,"15",149,156
7,18,1,"15",149,156
7,19,1,"15",149,156
7,20,1,"15",149,156
7,21,1,"15",149,156
7,22,1,"15",149,156
7,23,1,"15",149,156
7,24,1,"15",149,156
7,25,1,"15",149,156
7,26,1,"15",149,156
7,27,1,"15",149,156
7,28,1,"15",149,156
7,29,1,"15",149,156
7,30,1,"15",149,156
7,31,1,"15",149,156
7,32,1,"15",149,156
7,33,1,"15",149,156
7,34,1,"15",149,156
7,35,1,"15",149,156
7,36,1,"15",149,156
7,37,1,"15",149,156
7,38,1,"15",149,156
7,39,1,"15",149,156
7,40,1,"15",149,156
7,41,1,"15",149,156
7,42,1,"15",149,156
7,43,1,"15",149,156
7,44,1,"15",149,156
7,45,1,"15",149,156
7,46,1,"15",149,156
7,47,1,"15",149,156
7,48,1,"15",149,156
7,49,1,"15",149,156
7,50,1,"15",149,156
7,51,1,"15",149,156
7,52,1,"15",149,156
7,53,1,"15",149,156
7,54,1,"15",149,156
7,55,1,"15",149,156
7,56,1,"15",149,156
7,57,1,"15",149,156
7,58,1,"15",149,156
7,59,1,"15",149,156
7,60,1,"15",149,156
7,61,1,"15",149,156
7,62,1,"15",149,156
7,63,1,"15",149,156
7,64,1,"15",149,156
7,65,1,"15",149,156
7,66,1,"15",149,156
7,67,1,"15",149,156
7,68,1,"15",149,156
7,69,1,"15",149,156
7,70,1,"15",149,156
7,71,1,"15",149,156
7,72,1,"15",149,156
7,73,1,"15",149,156
7,74,1,"15",149,156
7,75,1,"15",149,156
7,76,1,"15",149,156
7,77,1,"15",149,156
7,78,1,"15",149,156
7,79,1,"15",149,156
7,80,1,"15",149,156
7,81,1,"15",149,156
7,82,1,"15",149,156
7,83,1,"15",149,156
7,84,1,"15",149,156
7,85,1,"15",149,156
7,86,1,"15",149,156
7,87,1,"15",149,156
7,88,1,"15",149,156
7,89,1,"15",149,156
7,90,1,"15",149,156
7,91,1,"15",149,156
7,92,1,"15",149,156
7,93,1,"15",149,156
7,94,1,"15",149,156
7,95,1,"15",149,156
7,96,1,"15",149,156
7,97,1,"15",149,156
7,98,1,"15",149,156
7,99,1,"15",149,156
7,100,1,"15",149,156
7,101,1,"15",149,156
7,102,1,"15",149,156
7,103,1,"15",149,156
7,104,1,"15",149,156
7,105,1,"15",149,156
7,106,1,"15",149,156
7,107,1,"15",149,156
7,108,1,"15",149,156
7,109,1,"15",149,156
7,110,1,"15",149,156
7,111,1,"15",149,156
7,112,1,"15",149,156
7,113,1,"15",149,156
7,114,1,"15",149,156
7,115,1,"15",149,156
7,116,1,"15",149,156
7,117,1,"15",149,156
7,118,1,"15",149,156
7,119,1,"15",149,156
7,120,1,"15",149,156
7,121,1,"15",149,156
7,122,1,"15",149,156
7,123,1,"15",149,156
7,124,1,"15",149,156
7,125,1,"15",149,156
7,126,1,"15",149,156
7,127,1,"15",149,156
7,128,1,"15",149,156
7,129,1,"15",149,156
7,130,1,"15",149,156
7,131,1,"15",149,156
7,132,1,"15",149,156
7,133,1,"15",149,156
7,134,1,"15",149,156
7,135,1,"15",149,156
7,136,1,"15",149,156
7,137,1,"15",149,156
7,138,1,"15",149,156
7,139,1,"15",149,156
7,140,1,"15",149,156
7,141,1,"15",149,156
7,142,1,"15",149,156
7,143,1,"15",149,156
7,144,1,"15",149,156
7,145,1,"15",149,156
7,146,1,"15",149,156
7,147,2,"15",149,156
7,148,3,"15",149,156
7,149,5,"15",149,156
8,1,1,"15",149,156
8,2,1,"15",149,156
8,3,1,"15",149,156
8,4,1,"15",149,156
8,5,1,"15",149,156
8,6,1,"15",149,156
8,7,1,"15",149,156
8,8,1,"15",149,156
8,9,1,"15",149,156
8,10,1,"15",149,156
8,11,1,"15",149,156
8,12,1,"15",149,156
8,13,1,"15",149,156
8,14,1,"15",149,156
8,15,1,"15",149,156
8,16,1,"15",149,156
8,17,1,"15",149,156
8,18,1,"15",149,156
8,19,1,"15",149,156
8,20,1,"15",149,156
8,21,1,"15",149,156
8,22,1,"15",149,156
8,23,1,"15",149,156
8,24,1,"15",149,156
8,25,1,"15",149,156
8,26,1,"15",149,156
8,27,1,"15",149,156
8,28,1,"15",149,156
8,29,1,"15",149,156
8,30,1,"15",149,156
