"sim","rank","abund","nparts","s0","n0"
30,2,18,"182702",5,149
30,3,27,"182702",5,149
30,4,29,"182702",5,149
30,5,69,"182702",5,149
31,1,10,"182702",5,149
31,2,16,"182702",5,149
31,3,16,"182702",5,149
31,4,51,"182702",5,149
31,5,56,"182702",5,149
32,1,16,"182702",5,149
32,2,20,"182702",5,149
32,3,25,"182702",5,149
32,4,30,"182702",5,149
32,5,58,"182702",5,149
33,1,6,"182702",5,149
33,2,12,"182702",5,149
33,3,13,"182702",5,149
33,4,53,"182702",5,149
33,5,65,"182702",5,149
34,1,2,"182702",5,149
34,2,10,"182702",5,149
34,3,31,"182702",5,149
34,4,47,"182702",5,149
34,5,59,"182702",5,149
35,1,4,"182702",5,149
35,2,12,"182702",5,149
35,3,21,"182702",5,149
35,4,46,"182702",5,149
35,5,66,"182702",5,149
36,1,5,"182702",5,149
36,2,28,"182702",5,149
36,3,36,"182702",5,149
36,4,37,"182702",5,149
36,5,43,"182702",5,149
37,1,16,"182702",5,149
37,2,16,"182702",5,149
37,3,20,"182702",5,149
37,4,43,"182702",5,149
37,5,54,"182702",5,149
38,1,4,"182702",5,149
38,2,4,"182702",5,149
38,3,16,"182702",5,149
38,4,43,"182702",5,149
38,5,82,"182702",5,149
39,1,3,"182702",5,149
39,2,3,"182702",5,149
39,3,17,"182702",5,149
39,4,23,"182702",5,149
39,5,103,"182702",5,149
40,1,2,"182702",5,149
40,2,3,"182702",5,149
40,3,7,"182702",5,149
40,4,40,"182702",5,149
40,5,97,"182702",5,149
41,1,1,"182702",5,149
41,2,20,"182702",5,149
41,3,23,"182702",5,149
41,4,50,"182702",5,149
41,5,55,"182702",5,149
42,1,8,"182702",5,149
42,2,11,"182702",5,149
42,3,14,"182702",5,149
42,4,39,"182702",5,149
42,5,77,"182702",5,149
43,1,2,"182702",5,149
43,2,11,"182702",5,149
43,3,23,"182702",5,149
43,4,46,"182702",5,149
43,5,67,"182702",5,149
44,1,5,"182702",5,149
44,2,15,"182702",5,149
44,3,18,"182702",5,149
44,4,26,"182702",5,149
44,5,85,"182702",5,149
45,1,2,"182702",5,149
45,2,7,"182702",5,149
45,3,16,"182702",5,149
45,4,62,"182702",5,149
45,5,62,"182702",5,149
46,1,8,"182702",5,149
46,2,10,"182702",5,149
46,3,13,"182702",5,149
46,4,31,"182702",5,149
46,5,87,"182702",5,149
47,1,7,"182702",5,149
47,2,15,"182702",5,149
47,3,27,"182702",5,149
47,4,32,"182702",5,149
47,5,68,"182702",5,149
48,1,2,"182702",5,149
48,2,24,"182702",5,149
48,3,32,"182702",5,149
48,4,33,"182702",5,149
48,5,58,"182702",5,149
49,1,2,"182702",5,149
49,2,2,"182702",5,149
49,3,7,"182702",5,149
49,4,51,"182702",5,149
49,5,87,"182702",5,149
50,1,14,"182702",5,149
50,2,20,"182702",5,149
50,3,35,"182702",5,149
50,4,35,"182702",5,149
50,5,45,"182702",5,149
51,1,5,"182702",5,149
51,2,8,"182702",5,149
51,3,12,"182702",5,149
51,4,54,"182702",5,149
51,5,70,"182702",5,149
52,1,2,"182702",5,149
52,2,23,"182702",5,149
52,3,32,"182702",5,149
52,4,36,"182702",5,149
52,5,56,"182702",5,149
53,1,5,"182702",5,149
53,2,6,"182702",5,149
53,3,29,"182702",5,149
53,4,48,"182702",5,149
53,5,61,"182702",5,149
54,1,9,"182702",5,149
54,2,20,"182702",5,149
54,3,25,"182702",5,149
54,4,46,"182702",5,149
54,5,49,"182702",5,149
55,1,2,"182702",5,149
55,2,10,"182702",5,149
55,3,37,"182702",5,149
55,4,37,"182702",5,149
55,5,63,"182702",5,149
56,1,15,"182702",5,149
56,2,22,"182702",5,149
56,3,28,"182702",5,149
56,4,32,"182702",5,149
56,5,52,"182702",5,149
57,1,3,"182702",5,149
57,2,3,"182702",5,149
57,3,14,"182702",5,149
57,4,54,"182702",5,149
57,5,75,"182702",5,149
58,1,4,"182702",5,149
58,2,7,"182702",5,149
58,3,15,"182702",5,149
58,4,22,"182702",5,149
58,5,101,"182702",5,149
59,1,20,"182702",5,149
59,2,22,"182702",5,149
59,3,34,"182702",5,149
59,4,36,"182702",5,149
59,5,37,"182702",5,149
60,1,5,"182702",5,149
60,2,16,"182702",5,149
60,3,24,"182702",5,149
60,4,29,"182702",5,149
60,5,75,"182702",5,149
61,1,8,"182702",5,149
61,2,14,"182702",5,149
61,3,29,"182702",5,149
61,4,33,"182702",5,149
61,5,65,"182702",5,149
62,1,13,"182702",5,149
62,2,16,"182702",5,149
62,3,18,"182702",5,149
62,4,46,"182702",5,149
62,5,56,"182702",5,149
63,1,3,"182702",5,149
63,2,12,"182702",5,149
63,3,29,"182702",5,149
63,4,46,"182702",5,149
63,5,59,"182702",5,149
64,1,5,"182702",5,149
64,2,15,"182702",5,149
64,3,15,"182702",5,149
64,4,31,"182702",5,149
64,5,83,"182702",5,149
65,1,2,"182702",5,149
65,2,11,"182702",5,149
65,3,12,"182702",5,149
65,4,55,"182702",5,149
65,5,69,"182702",5,149
66,1,7,"182702",5,149
66,2,9,"182702",5,149
66,3,22,"182702",5,149
66,4,30,"182702",5,149
66,5,81,"182702",5,149
67,1,10,"182702",5,149
67,2,20,"182702",5,149
67,3,21,"182702",5,149
67,4,26,"182702",5,149
67,5,72,"182702",5,149
68,1,5,"182702",5,149
68,2,7,"182702",5,149
68,3,28,"182702",5,149
68,4,48,"182702",5,149
68,5,61,"182702",5,149
69,1,2,"182702",5,149
69,2,14,"182702",5,149
69,3,25,"182702",5,149
69,4,33,"182702",5,149
69,5,75,"182702",5,149
70,1,5,"182702",5,149
70,2,5,"182702",5,149
70,3,28,"182702",5,149
70,4,36,"182702",5,149
70,5,75,"182702",5,149
71,1,6,"182702",5,149
71,2,9,"182702",5,149
71,3,19,"182702",5,149
71,4,50,"182702",5,149
71,5,65,"182702",5,149
72,1,4,"182702",5,149
72,2,5,"182702",5,149
72,3,24,"182702",5,149
72,4,35,"182702",5,149
72,5,81,"182702",5,149
73,1,1,"182702",5,149
73,2,6,"182702",5,149
73,3,7,"182702",5,149
73,4,29,"182702",5,149
73,5,106,"182702",5,149
74,1,5,"182702",5,149
74,2,15,"182702",5,149
74,3,17,"182702",5,149
74,4,47,"182702",5,149
74,5,65,"182702",5,149
75,1,9,"182702",5,149
75,2,12,"182702",5,149
75,3,12,"182702",5,149
75,4,24,"182702",5,149
75,5,92,"182702",5,149
76,1,9,"182702",5,149
76,2,23,"182702",5,149
76,3,27,"182702",5,149
76,4,33,"182702",5,149
76,5,57,"182702",5,149
77,1,1,"182702",5,149
77,2,1,"182702",5,149
77,3,19,"182702",5,149
77,4,33,"182702",5,149
77,5,95,"182702",5,149
78,1,1,"182702",5,149
78,2,5,"182702",5,149
78,3,16,"182702",5,149
78,4,28,"182702",5,149
78,5,99,"182702",5,149
79,1,15,"182702",5,149
79,2,21,"182702",5,149
79,3,25,"182702",5,149
79,4,34,"182702",5,149
79,5,54,"182702",5,149
80,1,4,"182702",5,149
80,2,8,"182702",5,149
80,3,35,"182702",5,149
80,4,42,"182702",5,149
80,5,60,"182702",5,149
81,1,1,"182702",5,149
81,2,15,"182702",5,149
81,3,36,"182702",5,149
81,4,39,"182702",5,149
81,5,58,"182702",5,149
82,1,6,"182702",5,149
82,2,6,"182702",5,149
82,3,29,"182702",5,149
82,4,45,"182702",5,149
82,5,63,"182702",5,149
83,1,2,"182702",5,149
83,2,3,"182702",5,149
83,3,20,"182702",5,149
83,4,52,"182702",5,149
83,5,72,"182702",5,149
84,1,15,"182702",5,149
84,2,20,"182702",5,149
84,3,22,"182702",5,149
84,4,39,"182702",5,149
84,5,53,"182702",5,149
85,1,7,"182702",5,149
85,2,7,"182702",5,149
85,3,10,"182702",5,149
85,4,53,"182702",5,149
85,5,72,"182702",5,149
86,1,5,"182702",5,149
86,2,10,"182702",5,149
86,3,18,"182702",5,149
86,4,47,"182702",5,149
86,5,69,"182702",5,149
87,1,8,"182702",5,149
87,2,20,"182702",5,149
87,3,29,"182702",5,149
87,4,39,"182702",5,149
87,5,53,"182702",5,149
88,1,5,"182702",5,149
88,2,11,"182702",5,149
88,3,18,"182702",5,149
88,4,49,"182702",5,149
88,5,66,"182702",5,149
89,1,22,"182702",5,149
89,2,22,"182702",5,149
89,3,29,"182702",5,149
89,4,29,"182702",5,149
89,5,47,"182702",5,149
90,1,12,"182702",5,149
90,2,15,"182702",5,149
90,3,20,"182702",5,149
90,4,48,"182702",5,149
90,5,54,"182702",5,149
91,1,13,"182702",5,149
91,2,13,"182702",5,149
91,3,26,"182702",5,149
91,4,42,"182702",5,149
91,5,55,"182702",5,149
92,1,10,"182702",5,149
92,2,15,"182702",5,149
92,3,24,"182702",5,149
92,4,37,"182702",5,149
92,5,63,"182702",5,149
93,1,2,"182702",5,149
93,2,13,"182702",5,149
93,3,17,"182702",5,149
93,4,19,"182702",5,149
93,5,98,"182702",5,149
94,1,2,"182702",5,149
94,2,2,"182702",5,149
94,3,9,"182702",5,149
94,4,18,"182702",5,149
94,5,118,"182702",5,149
95,1,5,"182702",5,149
95,2,17,"182702",5,149
95,3,34,"182702",5,149
95,4,37,"182702",5,149
95,5,56,"182702",5,149
96,1,2,"182702",5,149
96,2,4,"182702",5,149
96,3,5,"182702",5,149
96,4,25,"182702",5,149
96,5,113,"182702",5,149
97,1,5,"182702",5,149
97,2,10,"182702",5,149
97,3,38,"182702",5,149
97,4,43,"182702",5,149
97,5,53,"182702",5,149
98,1,5,"182702",5,149
98,2,7,"182702",5,149
98,3,38,"182702",5,149
98,4,44,"182702",5,149
98,5,55,"182702",5,149
99,1,9,"182702",5,149
99,2,17,"182702",5,149
99,3,21,"182702",5,149
99,4,30,"182702",5,149
99,5,72,"182702",5,149
100,1,8,"182702",5,149
100,2,19,"182702",5,149
100,3,19,"182702",5,149
100,4,45,"182702",5,149
100,5,58,"182702",5,149
101,1,13,"182702",5,149
101,2,17,"182702",5,149
101,3,27,"182702",5,149
101,4,27,"182702",5,149
101,5,65,"182702",5,149
102,1,2,"182702",5,149
102,2,11,"182702",5,149
102,3,28,"182702",5,149
102,4,32,"182702",5,149
102,5,76,"182702",5,149
103,1,12,"182702",5,149
103,2,20,"182702",5,149
103,3,27,"182702",5,149
103,4,41,"182702",5,149
103,5,49,"182702",5,149
104,1,2,"182702",5,149
104,2,20,"182702",5,149
104,3,24,"182702",5,149
104,4,32,"182702",5,149
104,5,71,"182702",5,149
105,1,5,"182702",5,149
105,2,5,"182702",5,149
105,3,41,"182702",5,149
105,4,46,"182702",5,149
105,5,52,"182702",5,149
106,1,8,"182702",5,149
106,2,15,"182702",5,149
106,3,38,"182702",5,149
106,4,43,"182702",5,149
106,5,45,"182702",5,149
107,1,2,"182702",5,149
107,2,10,"182702",5,149
107,3,28,"182702",5,149
107,4,43,"182702",5,149
107,5,66,"182702",5,149
108,1,13,"182702",5,149
108,2,14,"182702",5,149
108,3,25,"182702",5,149
108,4,42,"182702",5,149
108,5,55,"182702",5,149
109,1,17,"182702",5,149
109,2,21,"182702",5,149
109,3,25,"182702",5,149
109,4,41,"182702",5,149
109,5,45,"182702",5,149
110,1,8,"182702",5,149
110,2,22,"182702",5,149
110,3,24,"182702",5,149
110,4,32,"182702",5,149
110,5,63,"182702",5,149
111,1,12,"182702",5,149
111,2,13,"182702",5,149
111,3,31,"182702",5,149
111,4,40,"182702",5,149
111,5,53,"182702",5,149
112,1,6,"182702",5,149
112,2,12,"182702",5,149
112,3,25,"182702",5,149
112,4,25,"182702",5,149
112,5,81,"182702",5,149
113,1,1,"182702",5,149
113,2,15,"182702",5,149
113,3,43,"182702",5,149
113,4,44,"182702",5,149
113,5,46,"182702",5,149
114,1,10,"182702",5,149
114,2,15,"182702",5,149
114,3,15,"182702",5,149
114,4,26,"182702",5,149
114,5,83,"182702",5,149
115,1,15,"182702",5,149
115,2,17,"182702",5,149
115,3,28,"182702",5,149
115,4,39,"182702",5,149
115,5,50,"182702",5,149
116,1,2,"182702",5,149
116,2,6,"182702",5,149
116,3,19,"182702",5,149
116,4,22,"182702",5,149
116,5,100,"182702",5,149
117,1,13,"182702",5,149
117,2,21,"182702",5,149
117,3,25,"182702",5,149
117,4,35,"182702",5,149
117,5,55,"182702",5,149
118,1,9,"182702",5,149
118,2,11,"182702",5,149
118,3,11,"182702",5,149
118,4,37,"182702",5,149
118,5,81,"182702",5,149
119,1,6,"182702",5,149
119,2,16,"182702",5,149
119,3,35,"182702",5,149
119,4,35,"182702",5,149
119,5,57,"182702",5,149
120,1,9,"182702",5,149
120,2,16,"182702",5,149
120,3,33,"182702",5,149
120,4,43,"182702",5,149
120,5,48,"182702",5,149
121,1,7,"182702",5,149
121,2,8,"182702",5,149
121,3,16,"182702",5,149
121,4,51,"182702",5,149
121,5,67,"182702",5,149
122,1,6,"182702",5,149
122,2,15,"182702",5,149
122,3,30,"182702",5,149
122,4,42,"182702",5,149
122,5,56,"182702",5,149
123,1,13,"182702",5,149
123,2,21,"182702",5,149
123,3,33,"182702",5,149
123,4,33,"182702",5,149
123,5,49,"182702",5,149
124,1,15,"182702",5,149
124,2,16,"182702",5,149
124,3,30,"182702",5,149
124,4,33,"182702",5,149
124,5,55,"182702",5,149
125,1,23,"182702",5,149
125,2,24,"182702",5,149
125,3,34,"182702",5,149
125,4,34,"182702",5,149
125,5,34,"182702",5,149
126,1,18,"182702",5,149
126,2,22,"182702",5,149
126,3,31,"182702",5,149
126,4,39,"182702",5,149
126,5,39,"182702",5,149
127,1,9,"182702",5,149
127,2,12,"182702",5,149
127,3,35,"182702",5,149
127,4,40,"182702",5,149
127,5,53,"182702",5,149
128,1,11,"182702",5,149
128,2,14,"182702",5,149
128,3,14,"182702",5,149
128,4,17,"182702",5,149
128,5,93,"182702",5,149
129,1,6,"182702",5,149
129,2,10,"182702",5,149
129,3,16,"182702",5,149
129,4,32,"182702",5,149
129,5,85,"182702",5,149
130,1,3,"182702",5,149
130,2,14,"182702",5,149
130,3,36,"182702",5,149
130,4,44,"182702",5,149
130,5,52,"182702",5,149
132,1,8,"182702",5,149
132,2,15,"182702",5,149
132,3,33,"182702",5,149
132,4,37,"182702",5,149
132,5,56,"182702",5,149
133,1,11,"182702",5,149
133,2,11,"182702",5,149
133,3,32,"182702",5,149
133,4,34,"182702",5,149
133,5,61,"182702",5,149
134,1,11,"182702",5,149
134,2,19,"182702",5,149
134,3,37,"182702",5,149
134,4,40,"182702",5,149
134,5,42,"182702",5,149
135,1,3,"182702",5,149
135,2,7,"182702",5,149
135,3,15,"182702",5,149
135,4,17,"182702",5,149
135,5,107,"182702",5,149
136,1,6,"182702",5,149
136,2,6,"182702",5,149
136,3,17,"182702",5,149
136,4,36,"182702",5,149
136,5,84,"182702",5,149
137,1,6,"182702",5,149
137,2,18,"182702",5,149
137,3,31,"182702",5,149
137,4,40,"182702",5,149
137,5,54,"182702",5,149
138,1,15,"182702",5,149
138,2,22,"182702",5,149
138,3,22,"182702",5,149
138,4,40,"182702",5,149
138,5,50,"182702",5,149
139,1,8,"182702",5,149
139,2,12,"182702",5,149
139,3,18,"182702",5,149
139,4,43,"182702",5,149
139,5,68,"182702",5,149
140,1,6,"182702",5,149
140,2,7,"182702",5,149
140,3,9,"182702",5,149
140,4,17,"182702",5,149
140,5,110,"182702",5,149
141,1,8,"182702",5,149
141,2,8,"182702",5,149
141,3,31,"182702",5,149
141,4,49,"182702",5,149
141,5,53,"182702",5,149
142,1,2,"182702",5,149
142,2,3,"182702",5,149
142,3,9,"182702",5,149
142,4,57,"182702",5,149
142,5,78,"182702",5,149
143,1,13,"182702",5,149
143,2,22,"182702",5,149
143,3,22,"182702",5,149
143,4,43,"182702",5,149
143,5,49,"182702",5,149
144,1,8,"182702",5,149
144,2,16,"182702",5,149
144,3,17,"182702",5,149
144,4,54,"182702",5,149
144,5,54,"182702",5,149
145,1,3,"182702",5,149
145,2,4,"182702",5,149
145,3,11,"182702",5,149
145,4,31,"182702",5,149
145,5,100,"182702",5,149
146,1,12,"182702",5,149
146,2,12,"182702",5,149
146,3,15,"182702",5,149
146,4,55,"182702",5,149
146,5,55,"182702",5,149
147,1,3,"182702",5,149
147,2,13,"182702",5,149
147,3,22,"182702",5,149
147,4,35,"182702",5,149
147,5,76,"182702",5,149
148,1,17,"182702",5,149
148,2,19,"182702",5,149
148,3,30,"182702",5,149
148,4,31,"182702",5,149
148,5,52,"182702",5,149
149,1,1,"182702",5,149
149,2,10,"182702",5,149
149,3,23,"182702",5,149
149,4,38,"182702",5,149
149,5,77,"182702",5,149
150,1,4,"182702",5,149
150,2,10,"182702",5,149
150,3,33,"182702",5,149
150,4,33,"182702",5,149
150,5,69,"182702",5,149
151,1,4,"182702",5,149
151,2,16,"182702",5,149
151,3,20,"182702",5,149
151,4,48,"182702",5,149
151,5,61,"182702",5,149
152,1,16,"182702",5,149
152,2,17,"182702",5,149
152,3,28,"182702",5,149
152,4,41,"182702",5,149
152,5,47,"182702",5,149
153,1,13,"182702",5,149
153,2,17,"182702",5,149
153,3,18,"182702",5,149
153,4,28,"182702",5,149
153,5,73,"182702",5,149
154,1,5,"182702",5,149
154,2,21,"182702",5,149
154,3,30,"182702",5,149
154,4,35,"182702",5,149
154,5,58,"182702",5,149
155,1,6,"182702",5,149
155,2,7,"182702",5,149
155,3,17,"182702",5,149
155,4,40,"182702",5,149
155,5,79,"182702",5,149
156,1,5,"182702",5,149
156,2,9,"182702",5,149
156,3,11,"182702",5,149
156,4,26,"182702",5,149
156,5,98,"182702",5,149
157,1,2,"182702",5,149
157,2,27,"182702",5,149
157,3,38,"182702",5,149
157,4,41,"182702",5,149
157,5,41,"182702",5,149
158,1,5,"182702",5,149
158,2,18,"182702",5,149
158,3,32,"182702",5,149
158,4,34,"182702",5,149
158,5,60,"182702",5,149
159,1,16,"182702",5,149
159,2,17,"182702",5,149
159,3,21,"182702",5,149
159,4,29,"182702",5,149
159,5,66,"182702",5,149
160,1,1,"182702",5,149
160,2,1,"182702",5,149
160,3,13,"182702",5,149
160,4,41,"182702",5,149
160,5,93,"182702",5,149
161,1,5,"182702",5,149
161,2,10,"182702",5,149
161,3,34,"182702",5,149
161,4,47,"182702",5,149
161,5,53,"182702",5,149
162,1,5,"182702",5,149
162,2,15,"182702",5,149
162,3,16,"182702",5,149
162,4,16,"182702",5,149
162,5,97,"182702",5,149
163,1,1,"182702",5,149
163,2,3,"182702",5,149
163,3,10,"182702",5,149
163,4,57,"182702",5,149
163,5,78,"182702",5,149
164,1,4,"182702",5,149
164,2,14,"182702",5,149
164,3,26,"182702",5,149
164,4,36,"182702",5,149
164,5,69,"182702",5,149
165,1,14,"182702",5,149
165,2,17,"182702",5,149
165,3,19,"182702",5,149
165,4,25,"182702",5,149
165,5,74,"182702",5,149
166,1,4,"182702",5,149
166,2,4,"182702",5,149
166,3,40,"182702",5,149
166,4,47,"182702",5,149
166,5,54,"182702",5,149
167,1,19,"182702",5,149
167,2,22,"182702",5,149
167,3,26,"182702",5,149
167,4,26,"182702",5,149
167,5,56,"182702",5,149
168,1,10,"182702",5,149
168,2,11,"182702",5,149
168,3,13,"182702",5,149
168,4,26,"182702",5,149
168,5,89,"182702",5,149
169,1,6,"182702",5,149
169,2,13,"182702",5,149
169,3,32,"182702",5,149
169,4,40,"182702",5,149
169,5,58,"182702",5,149
170,1,2,"182702",5,149
170,2,12,"182702",5,149
170,3,14,"182702",5,149
170,4,53,"182702",5,149
170,5,68,"182702",5,149
171,1,3,"182702",5,149
171,2,3,"182702",5,149
171,3,45,"182702",5,149
171,4,47,"182702",5,149
171,5,51,"182702",5,149
172,1,10,"182702",5,149
172,2,10,"182702",5,149
172,3,11,"182702",5,149
172,4,50,"182702",5,149
172,5,68,"182702",5,149
173,1,7,"182702",5,149
173,2,10,"182702",5,149
173,3,35,"182702",5,149
173,4,46,"182702",5,149
173,5,51,"182702",5,149
174,1,15,"182702",5,149
174,2,18,"182702",5,149
174,3,26,"182702",5,149
174,4,38,"182702",5,149
174,5,52,"182702",5,149
175,1,1,"182702",5,149
175,2,15,"182702",5,149
175,3,19,"182702",5,149
175,4,53,"182702",5,149
175,5,61,"182702",5,149
176,1,9,"182702",5,149
176,2,28,"182702",5,149
176,3,29,"182702",5,149
176,4,32,"182702",5,149
176,5,51,"182702",5,149
177,1,7,"182702",5,149
177,2,19,"182702",5,149
177,3,19,"182702",5,149
177,4,44,"182702",5,149
177,5,60,"182702",5,149
178,1,1,"182702",5,149
178,2,5,"182702",5,149
178,3,17,"182702",5,149
178,4,50,"182702",5,149
178,5,76,"182702",5,149
179,1,2,"182702",5,149
179,2,20,"182702",5,149
179,3,27,"182702",5,149
179,4,44,"182702",5,149
179,5,56,"182702",5,149
180,1,3,"182702",5,149
180,2,20,"182702",5,149
180,3,22,"182702",5,149
180,4,48,"182702",5,149
180,5,56,"182702",5,149
181,1,2,"182702",5,149
181,2,5,"182702",5,149
181,3,7,"182702",5,149
181,4,12,"182702",5,149
181,5,123,"182702",5,149
182,1,2,"182702",5,149
182,2,4,"182702",5,149
182,3,32,"182702",5,149
182,4,44,"182702",5,149
182,5,67,"182702",5,149
183,1,19,"182702",5,149
183,2,21,"182702",5,149
183,3,24,"182702",5,149
183,4,27,"182702",5,149
183,5,58,"182702",5,149
184,1,2,"182702",5,149
184,2,10,"182702",5,149
184,3,24,"182702",5,149
184,4,50,"182702",5,149
184,5,63,"182702",5,149
185,1,9,"182702",5,149
185,2,23,"182702",5,149
185,3,32,"182702",5,149
185,4,41,"182702",5,149
185,5,44,"182702",5,149
186,1,1,"182702",5,149
186,2,9,"182702",5,149
186,3,12,"182702",5,149
186,4,57,"182702",5,149
186,5,70,"182702",5,149
187,1,11,"182702",5,149
187,2,14,"182702",5,149
187,3,20,"182702",5,149
187,4,30,"182702",5,149
187,5,74,"182702",5,149
188,1,2,"182702",5,149
188,2,7,"182702",5,149
188,3,8,"182702",5,149
188,4,38,"182702",5,149
188,5,94,"182702",5,149
189,1,5,"182702",5,149
189,2,7,"182702",5,149
189,3,9,"182702",5,149
189,4,40,"182702",5,149
189,5,88,"182702",5,149
190,1,6,"182702",5,149
190,2,22,"182702",5,149
190,3,22,"182702",5,149
190,4,45,"182702",5,149
190,5,54,"182702",5,149
191,1,1,"182702",5,149
191,2,1,"182702",5,149
191,3,24,"182702",5,149
191,4,44,"182702",5,149
191,5,79,"182702",5,149
192,1,11,"182702",5,149
192,2,24,"182702",5,149
192,3,32,"182702",5,149
192,4,32,"182702",5,149
192,5,50,"182702",5,149
193,1,6,"182702",5,149
193,2,8,"182702",5,149
193,3,27,"182702",5,149
193,4,48,"182702",5,149
193,5,60,"182702",5,149
194,1,8,"182702",5,149
194,2,15,"182702",5,149
194,3,18,"182702",5,149
194,4,38,"182702",5,149
194,5,70,"182702",5,149
195,1,5,"182702",5,149
195,2,11,"182702",5,149
195,3,18,"182702",5,149
195,4,26,"182702",5,149
195,5,89,"182702",5,149
196,1,9,"182702",5,149
196,2,12,"182702",5,149
196,3,20,"182702",5,149
196,4,40,"182702",5,149
196,5,68,"182702",5,149
197,1,3,"182702",5,149
197,2,5,"182702",5,149
197,3,11,"182702",5,149
197,4,26,"182702",5,149
197,5,104,"182702",5,149
198,1,12,"182702",5,149
198,2,13,"182702",5,149
198,3,17,"182702",5,149
198,4,19,"182702",5,149
198,5,88,"182702",5,149
199,1,3,"182702",5,149
199,2,3,"182702",5,149
199,3,6,"182702",5,149
199,4,50,"182702",5,149
199,5,87,"182702",5,149
200,1,23,"182702",5,149
200,2,25,"182702",5,149
200,3,26,"182702",5,149
200,4,33,"182702",5,149
200,5,42,"182702",5,149
201,1,7,"182702",5,149
201,2,11,"182702",5,149
