"sim","rank","abund","nparts","s0","n0"
4,15,1,"101",21,34
4,16,1,"101",21,34
4,17,1,"101",21,34
4,18,1,"101",21,34
4,19,1,"101",21,34
4,20,2,"101",21,34
4,21,13,"101",21,34
5,1,1,"101",21,34
5,2,1,"101",21,34
5,3,1,"101",21,34
5,4,1,"101",21,34
5,5,1,"101",21,34
5,6,1,"101",21,34
5,7,1,"101",21,34
5,8,1,"101",21,34
5,9,1,"101",21,34
5,10,1,"101",21,34
5,11,1,"101",21,34
5,12,1,"101",21,34
5,13,1,"101",21,34
5,14,1,"101",21,34
5,15,1,"101",21,34
5,16,2,"101",21,34
5,17,2,"101",21,34
5,18,3,"101",21,34
5,19,3,"101",21,34
5,20,3,"101",21,34
5,21,6,"101",21,34
6,1,1,"101",21,34
6,2,1,"101",21,34
6,3,1,"101",21,34
6,4,1,"101",21,34
6,5,1,"101",21,34
6,6,1,"101",21,34
6,7,1,"101",21,34
6,8,1,"101",21,34
6,9,1,"101",21,34
6,10,1,"101",21,34
6,11,1,"101",21,34
6,12,1,"101",21,34
6,13,1,"101",21,34
6,14,1,"101",21,34
6,15,1,"101",21,34
6,16,1,"101",21,34
6,17,1,"101",21,34
6,18,1,"101",21,34
6,19,2,"101",21,34
6,20,7,"101",21,34
6,21,7,"101",21,34
7,1,1,"101",21,34
7,2,1,"101",21,34
7,3,1,"101",21,34
7,4,1,"101",21,34
7,5,1,"101",21,34
7,6,1,"101",21,34
7,7,1,"101",21,34
7,8,1,"101",21,34
7,9,1,"101",21,34
7,10,1,"101",21,34
7,11,1,"101",21,34
7,12,1,"101",21,34
7,13,1,"101",21,34
7,14,1,"101",21,34
7,15,2,"101",21,34
7,16,3,"101",21,34
7,17,3,"101",21,34
7,18,3,"101",21,34
7,19,3,"101",21,34
7,20,3,"101",21,34
7,21,3,"101",21,34
8,1,1,"101",21,34
8,2,1,"101",21,34
8,3,1,"101",21,34
8,4,1,"101",21,34
8,5,1,"101",21,34
8,6,1,"101",21,34
8,7,1,"101",21,34
8,8,1,"101",21,34
8,9,1,"101",21,34
8,10,1,"101",21,34
8,11,1,"101",21,34
8,12,1,"101",21,34
8,13,1,"101",21,34
8,14,1,"101",21,34
8,15,1,"101",21,34
8,16,1,"101",21,34
8,17,2,"101",21,34
8,18,3,"101",21,34
8,19,3,"101",21,34
8,20,4,"101",21,34
8,21,6,"101",21,34
9,1,1,"101",21,34
9,2,1,"101",21,34
9,3,1,"101",21,34
9,4,1,"101",21,34
9,5,1,"101",21,34
9,6,1,"101",21,34
9,7,1,"101",21,34
9,8,1,"101",21,34
9,9,1,"101",21,34
9,10,1,"101",21,34
9,11,1,"101",21,34
9,12,1,"101",21,34
9,13,1,"101",21,34
9,14,1,"101",21,34
9,15,1,"101",21,34
9,16,1,"101",21,34
9,17,1,"101",21,34
9,18,1,"101",21,34
9,19,2,"101",21,34
9,20,2,"101",21,34
9,21,12,"101",21,34
10,1,1,"101",21,34
10,2,1,"101",21,34
10,3,1,"101",21,34
10,4,1,"101",21,34
10,5,1,"101",21,34
10,6,1,"101",21,34
10,7,1,"101",21,34
10,8,1,"101",21,34
10,9,1,"101",21,34
10,10,1,"101",21,34
10,11,1,"101",21,34
10,12,1,"101",21,34
10,13,1,"101",21,34
10,14,1,"101",21,34
10,15,2,"101",21,34
10,16,2,"101",21,34
10,17,2,"101",21,34
10,18,2,"101",21,34
10,19,2,"101",21,34
10,20,3,"101",21,34
10,21,7,"101",21,34
11,1,1,"101",21,34
11,2,1,"101",21,34
11,3,1,"101",21,34
11,4,1,"101",21,34
11,5,1,"101",21,34
11,6,1,"101",21,34
11,7,1,"101",21,34
11,8,1,"101",21,34
11,9,1,"101",21,34
11,10,1,"101",21,34
11,11,1,"101",21,34
11,12,1,"101",21,34
11,13,1,"101",21,34
11,14,1,"101",21,34
11,15,1,"101",21,34
11,16,1,"101",21,34
11,17,1,"101",21,34
11,18,1,"101",21,34
11,19,5,"101",21,34
11,20,5,"101",21,34
11,21,6,"101",21,34
12,1,1,"101",21,34
12,2,1,"101",21,34
12,3,1,"101",21,34
12,4,1,"101",21,34
12,5,1,"101",21,34
12,6,1,"101",21,34
12,7,1,"101",21,34
12,8,1,"101",21,34
12,9,1,"101",21,34
12,10,1,"101",21,34
12,11,1,"101",21,34
12,12,1,"101",21,34
12,13,2,"101",21,34
12,14,2,"101",21,34
12,15,2,"101",21,34
12,16,2,"101",21,34
12,17,2,"101",21,34
12,18,2,"101",21,34
12,19,2,"101",21,34
12,20,3,"101",21,34
12,21,5,"101",21,34
13,1,1,"101",21,34
13,2,1,"101",21,34
13,3,1,"101",21,34
13,4,1,"101",21,34
13,5,1,"101",21,34
13,6,1,"101",21,34
13,7,1,"101",21,34
13,8,1,"101",21,34
13,9,1,"101",21,34
13,10,1,"101",21,34
13,11,1,"101",21,34
13,12,1,"101",21,34
13,13,1,"101",21,34
13,14,1,"101",21,34
13,15,1,"101",21,34
13,16,1,"101",21,34
13,17,2,"101",21,34
13,18,2,"101",21,34
13,19,3,"101",21,34
13,20,4,"101",21,34
13,21,7,"101",21,34
14,1,1,"101",21,34
14,2,1,"101",21,34
14,3,1,"101",21,34
14,4,1,"101",21,34
14,5,1,"101",21,34
14,6,1,"101",21,34
14,7,1,"101",21,34
14,8,1,"101",21,34
14,9,1,"101",21,34
14,10,1,"101",21,34
14,11,1,"101",21,34
14,12,1,"101",21,34
14,13,1,"101",21,34
14,14,1,"101",21,34
14,15,1,"101",21,34
14,16,1,"101",21,34
14,17,1,"101",21,34
14,18,3,"101",21,34
14,19,3,"101",21,34
14,20,3,"101",21,34
14,21,8,"101",21,34
15,1,1,"101",21,34
15,2,1,"101",21,34
15,3,1,"101",21,34
15,4,1,"101",21,34
15,5,1,"101",21,34
15,6,1,"101",21,34
15,7,1,"101",21,34
15,8,1,"101",21,34
15,9,1,"101",21,34
15,10,1,"101",21,34
15,11,1,"101",21,34
15,12,1,"101",21,34
15,13,1,"101",21,34
15,14,1,"101",21,34
15,15,1,"101",21,34
15,16,2,"101",21,34
15,17,2,"101",21,34
15,18,2,"101",21,34
15,19,4,"101",21,34
15,20,4,"101",21,34
15,21,5,"101",21,34
16,1,1,"101",21,34
16,2,1,"101",21,34
16,3,1,"101",21,34
16,4,1,"101",21,34
16,5,1,"101",21,34
16,6,1,"101",21,34
16,7,1,"101",21,34
16,8,1,"101",21,34
16,9,1,"101",21,34
16,10,2,"101",21,34
16,11,2,"101",21,34
16,12,2,"101",21,34
16,13,2,"101",21,34
16,14,2,"101",21,34
16,15,2,"101",21,34
16,16,2,"101",21,34
16,17,2,"101",21,34
16,18,2,"101",21,34
16,19,2,"101",21,34
16,20,2,"101",21,34
16,21,3,"101",21,34
17,1,1,"101",21,34
17,2,1,"101",21,34
17,3,1,"101",21,34
17,4,1,"101",21,34
17,5,1,"101",21,34
17,6,1,"101",21,34
17,7,1,"101",21,34
17,8,1,"101",21,34
17,9,1,"101",21,34
17,10,1,"101",21,34
17,11,1,"101",21,34
17,12,1,"101",21,34
17,13,1,"101",21,34
17,14,1,"101",21,34
17,15,1,"101",21,34
17,16,1,"101",21,34
17,17,1,"101",21,34
17,18,2,"101",21,34
17,19,3,"101",21,34
17,20,4,"101",21,34
17,21,8,"101",21,34
18,1,1,"101",21,34
18,2,1,"101",21,34
18,3,1,"101",21,34
18,4,1,"101",21,34
18,5,1,"101",21,34
18,6,1,"101",21,34
18,7,1,"101",21,34
18,8,1,"101",21,34
18,9,1,"101",21,34
18,10,1,"101",21,34
18,11,1,"101",21,34
18,12,1,"101",21,34
18,13,1,"101",21,34
18,14,1,"101",21,34
18,15,1,"101",21,34
18,16,1,"101",21,34
18,17,1,"101",21,34
18,18,1,"101",21,34
18,19,1,"101",21,34
18,20,6,"101",21,34
18,21,9,"101",21,34
19,1,1,"101",21,34
19,2,1,"101",21,34
19,3,1,"101",21,34
19,4,1,"101",21,34
19,5,1,"101",21,34
19,6,1,"101",21,34
19,7,1,"101",21,34
19,8,1,"101",21,34
19,9,1,"101",21,34
19,10,1,"101",21,34
19,11,1,"101",21,34
19,12,1,"101",21,34
19,13,1,"101",21,34
19,14,1,"101",21,34
19,15,1,"101",21,34
19,16,1,"101",21,34
19,17,1,"101",21,34
19,18,2,"101",21,34
19,19,2,"101",21,34
19,20,6,"101",21,34
19,21,7,"101",21,34
20,1,1,"101",21,34
20,2,1,"101",21,34
20,3,1,"101",21,34
20,4,1,"101",21,34
20,5,1,"101",21,34
20,6,1,"101",21,34
20,7,1,"101",21,34
20,8,1,"101",21,34
20,9,1,"101",21,34
20,10,1,"101",21,34
20,11,1,"101",21,34
20,12,1,"101",21,34
20,13,1,"101",21,34
20,14,1,"101",21,34
20,15,1,"101",21,34
20,16,1,"101",21,34
20,17,1,"101",21,34
20,18,2,"101",21,34
20,19,3,"101",21,34
20,20,3,"101",21,34
20,21,9,"101",21,34
21,1,1,"101",21,34
21,2,1,"101",21,34
21,3,1,"101",21,34
21,4,1,"101",21,34
21,5,1,"101",21,34
21,6,1,"101",21,34
21,7,1,"101",21,34
21,8,1,"101",21,34
21,9,1,"101",21,34
21,10,1,"101",21,34
21,11,1,"101",21,34
21,12,1,"101",21,34
21,13,1,"101",21,34
21,14,1,"101",21,34
21,15,1,"101",21,34
21,16,1,"101",21,34
21,17,1,"101",21,34
21,18,1,"101",21,34
21,19,1,"101",21,34
21,20,4,"101",21,34
21,21,11,"101",21,34
24,1,1,"101",21,34
24,2,1,"101",21,34
24,3,1,"101",21,34
24,4,1,"101",21,34
24,5,1,"101",21,34
24,6,1,"101",21,34
24,7,1,"101",21,34
24,8,1,"101",21,34
24,9,1,"101",21,34
24,10,1,"101",21,34
24,11,1,"101",21,34
24,12,1,"101",21,34
24,13,1,"101",21,34
24,14,1,"101",21,34
24,15,1,"101",21,34
24,16,1,"101",21,34
24,17,1,"101",21,34
24,18,1,"101",21,34
24,19,4,"101",21,34
24,20,4,"101",21,34
24,21,8,"101",21,34
25,1,1,"101",21,34
25,2,1,"101",21,34
25,3,1,"101",21,34
25,4,1,"101",21,34
25,5,1,"101",21,34
25,6,1,"101",21,34
25,7,1,"101",21,34
25,8,1,"101",21,34
25,9,1,"101",21,34
25,10,1,"101",21,34
25,11,1,"101",21,34
25,12,1,"101",21,34
25,13,1,"101",21,34
25,14,1,"101",21,34
25,15,1,"101",21,34
25,16,3,"101",21,34
25,17,3,"101",21,34
25,18,3,"101",21,34
25,19,3,"101",21,34
25,20,3,"101",21,34
25,21,4,"101",21,34
26,1,1,"101",21,34
26,2,1,"101",21,34
26,3,1,"101",21,34
26,4,1,"101",21,34
26,5,1,"101",21,34
26,6,1,"101",21,34
26,7,1,"101",21,34
26,8,1,"101",21,34
26,9,1,"101",21,34
26,10,1,"101",21,34
26,11,1,"101",21,34
26,12,1,"101",21,34
26,13,1,"101",21,34
26,14,1,"101",21,34
26,15,1,"101",21,34
26,16,1,"101",21,34
26,17,1,"101",21,34
26,18,2,"101",21,34
26,19,2,"101",21,34
26,20,4,"101",21,34
26,21,9,"101",21,34
27,1,1,"101",21,34
27,2,1,"101",21,34
27,3,1,"101",21,34
27,4,1,"101",21,34
27,5,1,"101",21,34
27,6,1,"101",21,34
27,7,1,"101",21,34
27,8,1,"101",21,34
27,9,2,"101",21,34
27,10,2,"101",21,34
27,11,2,"101",21,34
27,12,2,"101",21,34
27,13,2,"101",21,34
27,14,2,"101",21,34
27,15,2,"101",21,34
27,16,2,"101",21,34
27,17,2,"101",21,34
27,18,2,"101",21,34
27,19,2,"101",21,34
27,20,2,"101",21,34
27,21,2,"101",21,34
28,1,1,"101",21,34
28,2,1,"101",21,34
28,3,1,"101",21,34
28,4,1,"101",21,34
28,5,1,"101",21,34
28,6,1,"101",21,34
28,7,1,"101",21,34
28,8,1,"101",21,34
28,9,1,"101",21,34
28,10,1,"101",21,34
28,11,1,"101",21,34
28,12,1,"101",21,34
28,13,1,"101",21,34
28,14,2,"101",21,34
28,15,2,"101",21,34
28,16,2,"101",21,34
28,17,2,"101",21,34
28,18,2,"101",21,34
28,19,3,"101",21,34
28,20,3,"101",21,34
28,21,5,"101",21,34
29,1,1,"101",21,34
29,2,1,"101",21,34
29,3,1,"101",21,34
29,4,1,"101",21,34
29,5,1,"101",21,34
29,6,1,"101",21,34
29,7,1,"101",21,34
29,8,1,"101",21,34
29,9,1,"101",21,34
29,10,1,"101",21,34
29,11,1,"101",21,34
29,12,1,"101",21,34
29,13,1,"101",21,34
29,14,1,"101",21,34
29,15,1,"101",21,34
29,16,1,"101",21,34
29,17,1,"101",21,34
29,18,2,"101",21,34
29,19,4,"101",21,34
29,20,4,"101",21,34
29,21,7,"101",21,34
30,1,1,"101",21,34
30,2,1,"101",21,34
30,3,1,"101",21,34
30,4,1,"101",21,34
30,5,1,"101",21,34
30,6,1,"101",21,34
30,7,1,"101",21,34
30,8,1,"101",21,34
30,9,1,"101",21,34
30,10,1,"101",21,34
30,11,1,"101",21,34
30,12,1,"101",21,34
30,13,1,"101",21,34
30,14,1,"101",21,34
30,15,1,"101",21,34
30,16,1,"101",21,34
30,17,1,"101",21,34
30,18,2,"101",21,34
30,19,2,"101",21,34
30,20,3,"101",21,34
30,21,10,"101",21,34
31,1,1,"101",21,34
31,2,1,"101",21,34
31,3,1,"101",21,34
31,4,1,"101",21,34
31,5,1,"101",21,34
31,6,1,"101",21,34
31,7,1,"101",21,34
31,8,1,"101",21,34
31,9,1,"101",21,34
31,10,1,"101",21,34
31,11,1,"101",21,34
31,12,1,"101",21,34
31,13,1,"101",21,34
31,14,1,"101",21,34
31,15,1,"101",21,34
31,16,1,"101",21,34
31,17,2,"101",21,34
31,18,2,"101",21,34
31,19,2,"101",21,34
31,20,5,"101",21,34
31,21,7,"101",21,34
32,1,1,"101",21,34
32,2,1,"101",21,34
32,3,1,"101",21,34
32,4,1,"101",21,34
32,5,1,"101",21,34
32,6,1,"101",21,34
32,7,1,"101",21,34
32,8,1,"101",21,34
32,9,1,"101",21,34
32,10,1,"101",21,34
32,11,1,"101",21,34
32,12,1,"101",21,34
32,13,1,"101",21,34
32,14,1,"101",21,34
32,15,1,"101",21,34
32,16,1,"101",21,34
32,17,1,"101",21,34
32,18,1,"101",21,34
32,19,2,"101",21,34
32,20,5,"101",21,34
32,21,9,"101",21,34
34,1,1,"101",21,34
34,2,1,"101",21,34
34,3,1,"101",21,34
34,4,1,"101",21,34
34,5,1,"101",21,34
34,6,1,"101",21,34
34,7,1,"101",21,34
34,8,1,"101",21,34
34,9,1,"101",21,34
34,10,1,"101",21,34
34,11,1,"101",21,34
34,12,1,"101",21,34
34,13,1,"101",21,34
34,14,1,"101",21,34
34,15,1,"101",21,34
34,16,1,"101",21,34
34,17,2,"101",21,34
34,18,2,"101",21,34
34,19,2,"101",21,34
34,20,4,"101",21,34
34,21,8,"101",21,34
35,1,1,"101",21,34
35,2,1,"101",21,34
35,3,1,"101",21,34
35,4,1,"101",21,34
35,5,1,"101",21,34
35,6,1,"101",21,34
35,7,1,"101",21,34
35,8,1,"101",21,34
35,9,1,"101",21,34
35,10,1,"101",21,34
35,11,1,"101",21,34
35,12,1,"101",21,34
35,13,1,"101",21,34
35,14,1,"101",21,34
35,15,1,"101",21,34
35,16,1,"101",21,34
35,17,3,"101",21,34
35,18,3,"101",21,34
35,19,4,"101",21,34
35,20,4,"101",21,34
35,21,4,"101",21,34
36,1,1,"101",21,34
36,2,1,"101",21,34
36,3,1,"101",21,34
36,4,1,"101",21,34
36,5,1,"101",21,34
36,6,1,"101",21,34
36,7,1,"101",21,34
36,8,1,"101",21,34
36,9,1,"101",21,34
36,10,1,"101",21,34
36,11,1,"101",21,34
36,12,1,"101",21,34
36,13,1,"101",21,34
36,14,1,"101",21,34
36,15,1,"101",21,34
36,16,1,"101",21,34
36,17,1,"101",21,34
36,18,1,"101",21,34
36,19,2,"101",21,34
36,20,6,"101",21,34
36,21,8,"101",21,34
38,1,1,"101",21,34
38,2,1,"101",21,34
38,3,1,"101",21,34
38,4,1,"101",21,34
38,5,1,"101",21,34
38,6,1,"101",21,34
38,7,1,"101",21,34
38,8,1,"101",21,34
38,9,1,"101",21,34
38,10,1,"101",21,34
38,11,1,"101",21,34
38,12,1,"101",21,34
38,13,2,"101",21,34
38,14,2,"101",21,34
38,15,2,"101",21,34
38,16,2,"101",21,34
38,17,2,"101",21,34
38,18,3,"101",21,34
38,19,3,"101",21,34
38,20,3,"101",21,34
38,21,3,"101",21,34
41,1,1,"101",21,34
41,2,1,"101",21,34
41,3,1,"101",21,34
41,4,1,"101",21,34
41,5,1,"101",21,34
41,6,1,"101",21,34
41,7,1,"101",21,34
41,8,1,"101",21,34
41,9,1,"101",21,34
41,10,1,"101",21,34
41,11,1,"101",21,34
41,12,2,"101",21,34
41,13,2,"101",21,34
41,14,2,"101",21,34
41,15,2,"101",21,34
41,16,2,"101",21,34
41,17,2,"101",21,34
41,18,2,"101",21,34
41,19,3,"101",21,34
41,20,3,"101",21,34
41,21,3,"101",21,34
42,1,1,"101",21,34
42,2,1,"101",21,34
42,3,1,"101",21,34
42,4,1,"101",21,34
42,5,1,"101",21,34
42,6,1,"101",21,34
42,7,1,"101",21,34
42,8,1,"101",21,34
42,9,1,"101",21,34
42,10,1,"101",21,34
42,11,1,"101",21,34
42,12,1,"101",21,34
42,13,1,"101",21,34
42,14,1,"101",21,34
42,15,1,"101",21,34
42,16,1,"101",21,34
42,17,2,"101",21,34
42,18,2,"101",21,34
42,19,4,"101",21,34
42,20,4,"101",21,34
42,21,6,"101",21,34
43,1,1,"101",21,34
43,2,1,"101",21,34
43,3,1,"101",21,34
43,4,1,"101",21,34
43,5,1,"101",21,34
43,6,1,"101",21,34
43,7,1,"101",21,34
43,8,1,"101",21,34
43,9,1,"101",21,34
43,10,1,"101",21,34
43,11,2,"101",21,34
43,12,2,"101",21,34
43,13,2,"101",21,34
43,14,2,"101",21,34
43,15,2,"101",21,34
43,16,2,"101",21,34
43,17,2,"101",21,34
43,18,2,"101",21,34
43,19,2,"101",21,34
43,20,3,"101",21,34
43,21,3,"101",21,34
44,1,1,"101",21,34
44,2,1,"101",21,34
44,3,1,"101",21,34
44,4,1,"101",21,34
44,5,1,"101",21,34
44,6,1,"101",21,34
44,7,1,"101",21,34
44,8,1,"101",21,34
44,9,1,"101",21,34
44,10,1,"101",21,34
44,11,1,"101",21,34
44,12,1,"101",21,34
44,13,1,"101",21,34
44,14,2,"101",21,34
44,15,2,"101",21,34
44,16,2,"101",21,34
44,17,2,"101",21,34
44,18,2,"101",21,34
44,19,2,"101",21,34
44,20,2,"101",21,34
44,21,7,"101",21,34
45,1,1,"101",21,34
45,2,1,"101",21,34
45,3,1,"101",21,34
45,4,1,"101",21,34
45,5,1,"101",21,34
45,6,1,"101",21,34
45,7,1,"101",21,34
45,8,1,"101",21,34
45,9,1,"101",21,34
45,10,1,"101",21,34
45,11,1,"101",21,34
45,12,1,"101",21,34
45,13,1,"101",21,34
45,14,1,"101",21,34
45,15,1,"101",21,34
45,16,1,"101",21,34
45,17,1,"101",21,34
45,18,1,"101",21,34
45,19,4,"101",21,34
45,20,5,"101",21,34
45,21,7,"101",21,34
47,1,1,"101",21,34
47,2,1,"101",21,34
47,3,1,"101",21,34
47,4,1,"101",21,34
47,5,1,"101",21,34
47,6,1,"101",21,34
47,7,1,"101",21,34
47,8,1,"101",21,34
47,9,1,"101",21,34
47,10,1,"101",21,34
47,11,1,"101",21,34
47,12,1,"101",21,34
47,13,1,"101",21,34
47,14,1,"101",21,34
47,15,2,"101",21,34
47,16,2,"101",21,34
47,17,2,"101",21,34
47,18,3,"101",21,34
47,19,3,"101",21,34
47,20,4,"101",21,34
47,21,4,"101",21,34
48,1,1,"101",21,34
48,2,1,"101",21,34
48,3,1,"101",21,34
48,4,1,"101",21,34
48,5,1,"101",21,34
48,6,1,"101",21,34
48,7,1,"101",21,34
48,8,1,"101",21,34
48,9,1,"101",21,34
48,10,1,"101",21,34
48,11,1,"101",21,34
48,12,1,"101",21,34
48,13,1,"101",21,34
48,14,1,"101",21,34
48,15,1,"101",21,34
48,16,2,"101",21,34
48,17,3,"101",21,34
48,18,3,"101",21,34
48,19,3,"101",21,34
48,20,3,"101",21,34
48,21,5,"101",21,34
50,1,1,"101",21,34
50,2,1,"101",21,34
50,3,1,"101",21,34
50,4,1,"101",21,34
50,5,1,"101",21,34
50,6,1,"101",21,34
50,7,1,"101",21,34
50,8,1,"101",21,34
50,9,1,"101",21,34
50,10,1,"101",21,34
50,11,1,"101",21,34
50,12,1,"101",21,34
50,13,1,"101",21,34
50,14,2,"101",21,34
50,15,2,"101",21,34
50,16,2,"101",21,34
50,17,2,"101",21,34
50,18,2,"101",21,34
50,19,2,"101",21,34
50,20,3,"101",21,34
50,21,6,"101",21,34
51,1,1,"101",21,34
51,2,1,"101",21,34
51,3,1,"101",21,34
51,4,1,"101",21,34
51,5,1,"101",21,34
51,6,1,"101",21,34
51,7,1,"101",21,34
51,8,1,"101",21,34
51,9,1,"101",21,34
51,10,1,"101",21,34
51,11,1,"101",21,34
51,12,1,"101",21,34
51,13,1,"101",21,34
51,14,1,"101",21,34
51,15,1,"101",21,34
51,16,1,"101",21,34
51,17,2,"101",21,34
51,18,2,"101",21,34
51,19,2,"101",21,34
51,20,3,"101",21,34
51,21,9,"101",21,34
55,1,1,"101",21,34
55,2,1,"101",21,34
55,3,1,"101",21,34
55,4,1,"101",21,34
55,5,1,"101",21,34
55,6,1,"101",21,34
55,7,1,"101",21,34
55,8,1,"101",21,34
55,9,1,"101",21,34
55,10,1,"101",21,34
55,11,1,"101",21,34
55,12,1,"101",21,34
55,13,1,"101",21,34
55,14,1,"101",21,34
55,15,1,"101",21,34
55,16,1,"101",21,34
55,17,2,"101",21,34
55,18,2,"101",21,34
55,19,4,"101",21,34
55,20,5,"101",21,34
55,21,5,"101",21,34
56,1,1,"101",21,34
56,2,1,"101",21,34
56,3,1,"101",21,34
56,4,1,"101",21,34
56,5,1,"101",21,34
56,6,1,"101",21,34
56,7,1,"101",21,34
56,8,1,"101",21,34
56,9,1,"101",21,34
56,10,1,"101",21,34
56,11,1,"101",21,34
56,12,1,"101",21,34
56,13,1,"101",21,34
56,14,1,"101",21,34
56,15,1,"101",21,34
56,16,1,"101",21,34
56,17,2,"101",21,34
56,18,3,"101",21,34
56,19,4,"101",21,34
56,20,4,"101",21,34
56,21,5,"101",21,34
57,1,1,"101",21,34
57,2,1,"101",21,34
57,3,1,"101",21,34
57,4,1,"101",21,34
57,5,1,"101",21,34
57,6,1,"101",21,34
57,7,1,"101",21,34
57,8,1,"101",21,34
57,9,1,"101",21,34
57,10,1,"101",21,34
57,11,1,"101",21,34
57,12,1,"101",21,34
57,13,2,"101",21,34
57,14,2,"101",21,34
57,15,2,"101",21,34
57,16,2,"101",21,34
57,17,2,"101",21,34
57,18,2,"101",21,34
57,19,2,"101",21,34
57,20,2,"101",21,34
57,21,6,"101",21,34
58,1,1,"101",21,34
58,2,1,"101",21,34
58,3,1,"101",21,34
58,4,1,"101",21,34
58,5,1,"101",21,34
58,6,1,"101",21,34
58,7,1,"101",21,34
58,8,1,"101",21,34
58,9,1,"101",21,34
58,10,1,"101",21,34
58,11,1,"101",21,34
58,12,1,"101",21,34
58,13,1,"101",21,34
58,14,1,"101",21,34
58,15,1,"101",21,34
58,16,1,"101",21,34
58,17,1,"101",21,34
58,18,1,"101",21,34
58,19,1,"101",21,34
58,20,3,"101",21,34
58,21,12,"101",21,34
61,1,1,"101",21,34
61,2,1,"101",21,34
61,3,1,"101",21,34
61,4,1,"101",21,34
61,5,1,"101",21,34
61,6,1,"101",21,34
61,7,1,"101",21,34
61,8,1,"101",21,34
61,9,1,"101",21,34
61,10,1,"101",21,34
61,11,1,"101",21,34
61,12,1,"101",21,34
61,13,2,"101",21,34
61,14,2,"101",21,34
61,15,2,"101",21,34
61,16,2,"101",21,34
61,17,2,"101",21,34
61,18,2,"101",21,34
61,19,3,"101",21,34
61,20,3,"101",21,34
61,21,4,"101",21,34
63,1,1,"101",21,34
63,2,1,"101",21,34
63,3,1,"101",21,34
63,4,1,"101",21,34
63,5,1,"101",21,34
63,6,1,"101",21,34
63,7,1,"101",21,34
63,8,1,"101",21,34
63,9,1,"101",21,34
63,10,1,"101",21,34
63,11,1,"101",21,34
63,12,1,"101",21,34
63,13,1,"101",21,34
63,14,1,"101",21,34
63,15,1,"101",21,34
63,16,1,"101",21,34
63,17,1,"101",21,34
63,18,2,"101",21,34
63,19,3,"101",21,34
63,20,6,"101",21,34
63,21,6,"101",21,34
64,1,1,"101",21,34
64,2,1,"101",21,34
64,3,1,"101",21,34
64,4,1,"101",21,34
64,5,1,"101",21,34
64,6,1,"101",21,34
64,7,1,"101",21,34
64,8,1,"101",21,34
64,9,1,"101",21,34
64,10,1,"101",21,34
64,11,1,"101",21,34
64,12,1,"101",21,34
64,13,2,"101",21,34
64,14,2,"101",21,34
64,15,2,"101",21,34
64,16,2,"101",21,34
64,17,2,"101",21,34
64,18,2,"101",21,34
64,19,2,"101",21,34
64,20,4,"101",21,34
64,21,4,"101",21,34
66,1,1,"101",21,34
66,2,1,"101",21,34
66,3,1,"101",21,34
66,4,1,"101",21,34
66,5,1,"101",21,34
66,6,1,"101",21,34
66,7,1,"101",21,34
66,8,1,"101",21,34
66,9,1,"101",21,34
66,10,1,"101",21,34
66,11,1,"101",21,34
66,12,1,"101",21,34
66,13,1,"101",21,34
66,14,1,"101",21,34
66,15,1,"101",21,34
66,16,2,"101",21,34
66,17,2,"101",21,34
66,18,3,"101",21,34
66,19,3,"101",21,34
66,20,4,"101",21,34
66,21,5,"101",21,34
67,1,1,"101",21,34
67,2,1,"101",21,34
